user_id,is_concentrated,concentrated_category
2196875,0,NULL
2242773,0,NULL
2256395,0,NULL
2267344,0,NULL
2283337,0,NULL
2302002,0,NULL
2319819,0,NULL
2352151,0,NULL
2357844,0,NULL
2364046,0,NULL
2379445,0,NULL
2400099,0,NULL
2489487,0,NULL
2493818,0,NULL
2510646,0,NULL
2588780,0,NULL
2675166,0,NULL
2686606,0,NULL
2695854,0,NULL
2720721,0,NULL
2742560,0,NULL
2803672,0,NULL
2814416,0,NULL
2820961,0,NULL
2839379,0,NULL
2910556,0,NULL
2913602,0,NULL
2935703,0,NULL
2950136,0,NULL
2952532,0,NULL
2967122,0,NULL
3016266,0,NULL
3063448,0,NULL
3065306,0,NULL
3141769,0,NULL
3162324,0,NULL
3166978,0,NULL
3191339,0,NULL
3207324,0,NULL
3227231,0,NULL
3233000,0,NULL
3282021,0,NULL
3304327,0,NULL
3318666,0,NULL
3328558,0,NULL
3350428,0,NULL
3378138,0,NULL
3395807,0,NULL
3421308,0,NULL
3423779,0,NULL
3442818,0,NULL
3460631,0,NULL
3468674,0,NULL
3482403,0,NULL
3512329,0,NULL
3519280,0,NULL
3543407,0,NULL
3566914,0,NULL
3567524,0,NULL
3569244,0,NULL
3569918,0,NULL
3578206,0,NULL
3607854,0,NULL
3631290,0,NULL
3632278,0,NULL
3662776,0,NULL
3671315,0,NULL
3671520,0,NULL
3694961,0,NULL
3695398,0,NULL
3712578,0,NULL
3731463,0,NULL
3763394,0,NULL
3792677,0,NULL
3796254,0,NULL
3808025,0,NULL
3830694,0,NULL
3840121,0,NULL
3849356,0,NULL
3878869,0,NULL
3880359,0,NULL
3987745,0,NULL
4053567,0,NULL
4076820,0,NULL
4077888,0,NULL
4082863,0,NULL
4102557,0,NULL
4102766,0,NULL
4110055,0,NULL
4120403,0,NULL
4120881,0,NULL
4137745,0,NULL
4140926,0,NULL
4146900,0,NULL
4164164,0,NULL
4164359,0,NULL
4186010,0,NULL
4195964,0,NULL
4225412,0,NULL
4231989,0,NULL
4232880,0,NULL
4271718,0,NULL
4286657,0,NULL
4338344,0,NULL
4346474,0,NULL
4361577,0,NULL
4364079,0,NULL
4381858,0,NULL
4496414,0,NULL
4499782,0,NULL
4524349,0,NULL
4561993,0,NULL
4567220,0,NULL
4573013,0,NULL
4579794,0,NULL
4642457,0,NULL
4688795,0,NULL
4716732,0,NULL
4725269,0,NULL
4741469,0,NULL
4744483,0,NULL
4752206,0,NULL
4780516,0,NULL
4790160,0,NULL
4839533,0,NULL
4903043,0,NULL
4917287,0,NULL
4921070,0,NULL
4977592,0,NULL
4979200,0,NULL
5020210,0,NULL
5028667,0,NULL
5066694,0,NULL
5125563,0,NULL
5141057,0,NULL
5189513,0,NULL
5196815,0,NULL
5201714,0,NULL
5236221,0,NULL
5240052,0,NULL
5250412,0,NULL
5255076,0,NULL
5287432,0,NULL
5307517,0,NULL
5315279,0,NULL
5358079,0,NULL
5392788,0,NULL
5396057,0,NULL
5412158,0,NULL
5424550,0,NULL
5460550,0,NULL
5466222,0,NULL
5467215,0,NULL
5478302,0,NULL
5483686,0,NULL
5586064,0,NULL
5616094,0,NULL
5626464,0,NULL
5686843,0,NULL
5710300,0,NULL
5786807,0,NULL
5798831,0,NULL
5837961,0,NULL
5838287,0,NULL
5860001,0,NULL
5865371,0,NULL
5938241,0,NULL
5950556,0,NULL
6014239,0,NULL
6015031,0,NULL
6018416,0,NULL
6038861,0,NULL
6049053,0,NULL
6064746,0,NULL
6071666,0,NULL
6079735,0,NULL
6101177,0,NULL
6212208,0,NULL
6222588,0,NULL
6228124,0,NULL
6230291,0,NULL
6247427,0,NULL
6274948,0,NULL
6287853,0,NULL
6303684,0,NULL
6336158,0,NULL
6336487,0,NULL
6345483,0,NULL
6346697,0,NULL
6347508,0,NULL
6371563,0,NULL
6375695,0,NULL
6419226,0,NULL
6437749,0,NULL
6438366,0,NULL
6442389,0,NULL
6443596,0,NULL
6452476,0,NULL
6500341,0,NULL
6504113,0,NULL
6516360,0,NULL
6556740,0,NULL
6566040,0,NULL
6582864,0,NULL
6598755,0,NULL
6640205,0,NULL
6643814,0,NULL
6722083,0,NULL
6723204,0,NULL
6734365,0,NULL
6769671,0,NULL
6776778,0,NULL
6799716,0,NULL
6814789,0,NULL
6861624,0,NULL
6884739,0,NULL
6926678,0,NULL
6966107,0,NULL
6997005,0,NULL
7011544,0,NULL
7030262,0,NULL
7033860,0,NULL
7053874,0,NULL
7055673,0,NULL
7094594,0,NULL
7121453,0,NULL
7129140,0,NULL
7138866,0,NULL
7144740,0,NULL
7175674,0,NULL
7197108,0,NULL
7207480,0,NULL
7223825,0,NULL
7226947,0,NULL
7234861,0,NULL
7254306,0,NULL
7267531,0,NULL
7277182,0,NULL
7288446,0,NULL
7295557,0,NULL
7341876,0,NULL
7366396,0,NULL
7391440,0,NULL
7397337,0,NULL
7409910,0,NULL
7434912,0,NULL
7446574,0,NULL
7560153,0,NULL
7572838,0,NULL
7585996,0,NULL
7604354,0,NULL
7606334,0,NULL
7610653,0,NULL
7612152,0,NULL
7630304,0,NULL
7646195,0,NULL
7679270,0,NULL
7713477,0,NULL
7766678,0,NULL
7774023,0,NULL
7788241,0,NULL
7829997,0,NULL
7843229,0,NULL
7853740,0,NULL
7881635,0,NULL
7959667,0,NULL
8009008,0,NULL
8034995,0,NULL
8052951,0,NULL
8085465,0,NULL
8205078,0,NULL
8213864,0,NULL
8217647,0,NULL
8231529,0,NULL
8240912,0,NULL
8249269,0,NULL
8319301,0,NULL
8325510,0,NULL
8337357,0,NULL
8354126,0,NULL
8362294,0,NULL
8370322,0,NULL
8376762,0,NULL
8382449,0,NULL
8388321,0,NULL
8400761,0,NULL
8406569,0,NULL
8440456,0,NULL
8443684,0,NULL
8445368,0,NULL
8446375,0,NULL
8452470,0,NULL
8455780,0,NULL
8499333,0,NULL
8499885,0,NULL
8544418,0,NULL
8581353,0,NULL
8596951,0,NULL
8679255,0,NULL
8686191,0,NULL
8692489,0,NULL
8695857,0,NULL
8702919,0,NULL
8750098,0,NULL
8764314,0,NULL
8785103,0,NULL
8801409,0,NULL
8820897,0,NULL
8847877,0,NULL
8863153,0,NULL
8886191,0,NULL
8909639,0,NULL
8913893,0,NULL
8915107,0,NULL
8917150,0,NULL
8971089,0,NULL
8977686,0,NULL
9087115,0,NULL
9090200,0,NULL
9092898,0,NULL
9149930,0,NULL
9163753,0,NULL
9171135,0,NULL
9180621,0,NULL
9184855,0,NULL
9194303,0,NULL
9219164,0,NULL
9225110,0,NULL
9268397,0,NULL
9268980,0,NULL
9290733,0,NULL
9310791,0,NULL
9357811,0,NULL
9365986,0,NULL
9367616,0,NULL
9371856,0,NULL
9375305,0,NULL
9380791,0,NULL
9388372,0,NULL
9435211,0,NULL
9451374,0,NULL
9465624,0,NULL
9500401,0,NULL
9524175,0,NULL
9528671,0,NULL
9551296,0,NULL
9556056,0,NULL
9560592,0,NULL
9573620,0,NULL
9601609,0,NULL
9639120,0,NULL
9660384,0,NULL
9661335,0,NULL
9695904,0,NULL
9710339,0,NULL
9784313,0,NULL
9790596,0,NULL
9797520,0,NULL
9829940,0,NULL
9860181,0,NULL
9868602,0,NULL
9886065,0,NULL
9890683,0,NULL
9899625,0,NULL
9900390,0,NULL
10004287,0,NULL
10026124,0,NULL
10027039,0,NULL
10045419,0,NULL
10076850,0,NULL
10120410,0,NULL
10149605,0,NULL
10184170,0,NULL
10191206,0,NULL
10211498,0,NULL
10219075,0,NULL
10265423,0,NULL
10292215,0,NULL
10297132,0,NULL
10303832,0,NULL
10319860,0,NULL
10437655,0,NULL
10455102,0,NULL
10495708,0,NULL
10557490,0,NULL
10630192,0,NULL
10653322,0,NULL
10664884,0,NULL
10678033,0,NULL
10705215,0,NULL
10706095,0,NULL
10755564,0,NULL
10763896,0,NULL
10765825,0,NULL
10770527,0,NULL
10773940,0,NULL
10815578,0,NULL
10825402,0,NULL
10856328,0,NULL
10864414,0,NULL
10878250,0,NULL
10887844,0,NULL
10921017,0,NULL
10936698,0,NULL
10951366,0,NULL
10980798,0,NULL
10990641,0,NULL
10994058,0,NULL
11027223,0,NULL
11035036,0,NULL
11053843,0,NULL
11083802,0,NULL
11087331,0,NULL
11089553,0,NULL
11141921,0,NULL
11142295,0,NULL
11162300,0,NULL
11177007,0,NULL
11183599,0,NULL
11197151,0,NULL
11208268,0,NULL
11257305,0,NULL
11268219,0,NULL
11294250,0,NULL
11310078,0,NULL
11313328,0,NULL
11346135,0,NULL
11412443,0,NULL
11414403,0,NULL
11415302,0,NULL
11427000,0,NULL
11431275,0,NULL
11517935,0,NULL
11551181,0,NULL
11552428,0,NULL
11580122,0,NULL
11589162,0,NULL
11612875,0,NULL
11635792,0,NULL
11650719,0,NULL
11680145,0,NULL
11682531,0,NULL
11683492,0,NULL
11683605,0,NULL
11689510,0,NULL
11731068,0,NULL
11738621,0,NULL
11758356,0,NULL
11774110,0,NULL
11790840,0,NULL
11791459,0,NULL
11805206,0,NULL
11818955,0,NULL
11827113,0,NULL
11845036,0,NULL
11879849,0,NULL
11910007,0,NULL
11917811,0,NULL
11944953,0,NULL
11975256,0,NULL
11993970,0,NULL
12012359,0,NULL
12025952,0,NULL
12039328,0,NULL
12051954,0,NULL
12093186,0,NULL
12118297,0,NULL
12122714,0,NULL
12163667,0,NULL
12210870,0,NULL
12222620,0,NULL
12252570,0,NULL
12262752,0,NULL
12283105,0,NULL
12285453,0,NULL
12297890,0,NULL
12300043,0,NULL
12322077,0,NULL
12339789,0,NULL
12369583,0,NULL
12388225,0,NULL
12428085,0,NULL
12462869,0,NULL
12472346,0,NULL
12510155,0,NULL
12567456,0,NULL
12570225,0,NULL
12571684,0,NULL
12592296,0,NULL
12605760,0,NULL
12619319,0,NULL
12628544,0,NULL
12684051,0,NULL
12711593,0,NULL
12725690,0,NULL
12730285,0,NULL
12746210,0,NULL
12820152,0,NULL
12833799,0,NULL
12866931,0,NULL
12884654,0,NULL
12906922,0,NULL
12925543,0,NULL
12940608,0,NULL
12947756,0,NULL
12986660,0,NULL
12990018,0,NULL
13005359,0,NULL
13006367,0,NULL
13014253,0,NULL
13069552,0,NULL
13079368,0,NULL
13081722,0,NULL
13088520,0,NULL
13103318,0,NULL
13161427,0,NULL
13162008,0,NULL
13166978,0,NULL
13178504,0,NULL
13213333,0,NULL
13222751,0,NULL
13228640,0,NULL
13232080,0,NULL
13237276,0,NULL
13248817,0,NULL
13254648,0,NULL
13327410,0,NULL
13385262,0,NULL
13444072,0,NULL
13447112,0,NULL
13451882,0,NULL
13522124,0,NULL
13538176,0,NULL
13553694,0,NULL
13555997,0,NULL
13622216,0,NULL
13630759,0,NULL
13658397,0,NULL
13666087,0,NULL
13683475,0,NULL
13684026,0,NULL
13693896,0,NULL
13784674,0,NULL
13797408,0,NULL
13818219,0,NULL
13824734,0,NULL
13834060,0,NULL
13851244,0,NULL
13851650,0,NULL
13861417,0,NULL
13869219,0,NULL
13874122,0,NULL
13887814,0,NULL
13933918,0,NULL
13948161,0,NULL
14012650,0,NULL
14017917,0,NULL
14053940,0,NULL
14067253,0,NULL
14144843,0,NULL
14157293,0,NULL
14210118,0,NULL
14238614,0,NULL
14281644,0,NULL
14282886,0,NULL
14355777,0,NULL
14373274,0,NULL
14444168,0,NULL
14447131,0,NULL
14506759,0,NULL
14509184,0,NULL
14515063,0,NULL
14524213,0,NULL
14568076,0,NULL
14577083,0,NULL
14670891,0,NULL
14728652,0,NULL
14735918,0,NULL
14759347,0,NULL
14759968,0,NULL
14804631,0,NULL
14815206,0,NULL
14866979,0,NULL
14869973,0,NULL
14922404,0,NULL
14982762,0,NULL
15089689,0,NULL
15120218,0,NULL
15145344,0,NULL
15158257,0,NULL
15171548,0,NULL
15183813,0,NULL
15225710,0,NULL
15241291,0,NULL
15243855,0,NULL
15303697,0,NULL
15304564,0,NULL
15327099,0,NULL
15381495,0,NULL
15386874,0,NULL
15392376,0,NULL
15412753,0,NULL
15437545,0,NULL
15461896,0,NULL
15473588,0,NULL
15482392,0,NULL
15494311,0,NULL
15511710,0,NULL
15541192,0,NULL
15600560,0,NULL
15610247,0,NULL
15627219,0,NULL
15642495,0,NULL
15664477,0,NULL
15688979,0,NULL
15715406,0,NULL
15735335,0,NULL
15758254,0,NULL
15791958,0,NULL
15821703,0,NULL
15834893,0,NULL
15944310,0,NULL
15950724,0,NULL
15957740,0,NULL
15960640,0,NULL
15987177,0,NULL
15997681,0,NULL
16017921,0,NULL
16043768,0,NULL
16061238,0,NULL
16066732,0,NULL
16071365,0,NULL
16096940,0,NULL
16112876,0,NULL
16113880,0,NULL
16124265,0,NULL
16137242,0,NULL
16141923,0,NULL
16199254,0,NULL
16243178,0,NULL
16259607,0,NULL
16263185,0,NULL
16332862,0,NULL
16344267,0,NULL
16354041,0,NULL
16382658,0,NULL
16407705,0,NULL
16409419,0,NULL
16416706,0,NULL
16466178,0,NULL
16476024,0,NULL
16493838,0,NULL
16499024,0,NULL
16533610,0,NULL
16590671,0,NULL
16601047,0,NULL
16601904,0,NULL
16611975,0,NULL
16623516,0,NULL
16676403,0,NULL
16687895,0,NULL
16710912,0,NULL
16711679,0,NULL
16730476,0,NULL
16740912,0,NULL
16788618,0,NULL
16788720,0,NULL
16795906,0,NULL
16807373,0,NULL
16810079,0,NULL
16832057,0,NULL
16851866,0,NULL
16860047,0,NULL
16905986,0,NULL
16911051,0,NULL
16920338,0,NULL
16921029,0,NULL
16933430,0,NULL
16943596,0,NULL
16946764,0,NULL
17020394,0,NULL
17037975,0,NULL
17048049,0,NULL
17061090,0,NULL
17114423,0,NULL
17117517,0,NULL
17152310,0,NULL
17172693,0,NULL
17216075,0,NULL
17230300,0,NULL
17254770,0,NULL
17264043,0,NULL
17276026,0,NULL
17286111,0,NULL
17312843,0,NULL
17336370,0,NULL
17340020,0,NULL
17341591,0,NULL
17343043,0,NULL
17362237,0,NULL
17373553,0,NULL
17387185,0,NULL
17390678,0,NULL
17432120,0,NULL
17458663,0,NULL
17478980,0,NULL
17503742,0,NULL
17529630,0,NULL
17552766,0,NULL
17628487,0,NULL
17635361,0,NULL
17672892,0,NULL
17677320,0,NULL
17696910,0,NULL
17713809,0,NULL
17720083,0,NULL
17733990,0,NULL
17757827,0,NULL
17757886,0,NULL
17779392,0,NULL
17809628,0,NULL
17816597,0,NULL
17821367,0,NULL
17825629,0,NULL
17840949,0,NULL
17878712,0,NULL
17907443,0,NULL
17908580,0,NULL
17922237,0,NULL
17924218,0,NULL
17931946,0,NULL
17979588,0,NULL
18030487,0,NULL
18031985,0,NULL
18072808,0,NULL
18165710,0,NULL
18183738,0,NULL
18205111,0,NULL
18207103,0,NULL
18207861,0,NULL
18242239,0,NULL
18244844,0,NULL
18288442,0,NULL
18292376,0,NULL
18301670,0,NULL
18302150,0,NULL
18315147,0,NULL
18318788,0,NULL
18320375,0,NULL
18374505,0,NULL
18375113,0,NULL
18375619,0,NULL
18379814,0,NULL
18391635,0,NULL
18452620,0,NULL
18527757,0,NULL
18544913,0,NULL
18597404,0,NULL
18642757,0,NULL
18649051,0,NULL
18655723,0,NULL
18672302,0,NULL
18672396,0,NULL
18700485,0,NULL
18757834,0,NULL
18781926,0,NULL
18783765,0,NULL
18785289,0,NULL
18793421,0,NULL
18820857,0,NULL
18831528,0,NULL
18853148,0,NULL
18869716,0,NULL
18883390,0,NULL
18927299,0,NULL
18949814,0,NULL
18970782,0,NULL
18981808,0,NULL
19010396,0,NULL
19015156,0,NULL
19019975,0,NULL
19089759,0,NULL
19132982,0,NULL
19145056,0,NULL
19146119,0,NULL
19222039,0,NULL
19229301,0,NULL
19277570,0,NULL
19282406,0,NULL
19320995,0,NULL
19338057,0,NULL
19353465,0,NULL
19373594,0,NULL
19375389,0,NULL
19388858,0,NULL
19399879,0,NULL
19414367,0,NULL
19442807,0,NULL
19447970,0,NULL
19472274,0,NULL
19524440,0,NULL
19561223,0,NULL
19561580,0,NULL
19581999,0,NULL
19589004,0,NULL
19640858,0,NULL
19665682,0,NULL
19708378,0,NULL
19711693,0,NULL
19716129,0,NULL
19723169,0,NULL
19769406,0,NULL
19803129,0,NULL
19805334,0,NULL
19818801,0,NULL
19858379,0,NULL
19900342,0,NULL
19911284,0,NULL
19984096,0,NULL
19985990,0,NULL
20029510,0,NULL
20030843,0,NULL
20047712,0,NULL
20078969,0,NULL
20097010,0,NULL
20116814,0,NULL
20148247,0,NULL
20174399,0,NULL
20180785,0,NULL
20201571,0,NULL
20243905,0,NULL
20264430,0,NULL
20288940,0,NULL
20315845,0,NULL
20356708,0,NULL
20376137,0,NULL
20379505,0,NULL
20382727,0,NULL
20472131,0,NULL
20487789,0,NULL
20497713,0,NULL
20509405,0,NULL
20517525,0,NULL
20536795,0,NULL
20543670,0,NULL
20553214,0,NULL
20560924,0,NULL
20564639,0,NULL
20596476,0,NULL
20626105,0,NULL
20626308,0,NULL
20632602,0,NULL
20643274,0,NULL
20653615,0,NULL
20656785,0,NULL
20663978,0,NULL
20668159,0,NULL
20683555,0,NULL
20686051,0,NULL
20692433,0,NULL
20719129,0,NULL
20754693,0,NULL
20773583,0,NULL
20774699,0,NULL
20782693,0,NULL
20786149,0,NULL
20799662,0,NULL
20824894,0,NULL
20853257,0,NULL
20903813,0,NULL
20909974,0,NULL
20942421,0,NULL
21023173,0,NULL
21044561,0,NULL
21085638,0,NULL
21089878,0,NULL
21111117,0,NULL
21114469,0,NULL
21115351,0,NULL
21131024,0,NULL
21184528,0,NULL
21193363,0,NULL
21195090,0,NULL
21210575,0,NULL
21233965,0,NULL
21266227,0,NULL
21332019,0,NULL
21355438,0,NULL
21357495,0,NULL
21358985,0,NULL
21362103,0,NULL
21375743,0,NULL
21386838,0,NULL
21397909,0,NULL
21400875,0,NULL
21447166,0,NULL
21465106,0,NULL
21491689,0,NULL
21507233,0,NULL
21550476,0,NULL
21562611,0,NULL
21605110,0,NULL
21627259,0,NULL
21660809,0,NULL
21669502,0,NULL
21676430,0,NULL
21740397,0,NULL
21743048,0,NULL
21787418,0,NULL
21790996,0,NULL
21806254,0,NULL
21832523,0,NULL
21905234,0,NULL
21906850,0,NULL
21923340,0,NULL
21931159,0,NULL
21978171,0,NULL
21983803,0,NULL
21987574,0,NULL
21991406,0,NULL
22005280,0,NULL
22007082,0,NULL
22040312,0,NULL
22076896,0,NULL
22101245,0,NULL
22107955,0,NULL
22125304,0,NULL
22139217,0,NULL
22149457,0,NULL
22153508,0,NULL
22158762,0,NULL
22170979,0,NULL
22182160,0,NULL
22183500,0,NULL
22207490,0,NULL
22254224,0,NULL
22273841,0,NULL
22278371,0,NULL
22319406,0,NULL
22340122,0,NULL
22342118,0,NULL
22369795,0,NULL
22393155,0,NULL
22410346,0,NULL
22422703,0,NULL
22425841,0,NULL
22444189,0,NULL
22466822,0,NULL
22470460,0,NULL
22497620,0,NULL
22508323,0,NULL
22509276,0,NULL
22555846,0,NULL
22560823,0,NULL
22577104,0,NULL
22584113,0,NULL
22600224,0,NULL
22600903,0,NULL
22621152,0,NULL
22701535,0,NULL
22717072,0,NULL
22734359,0,NULL
22746404,0,NULL
22751272,0,NULL
22762528,0,NULL
22776936,0,NULL
22779974,0,NULL
22808710,0,NULL
22841491,0,NULL
22874532,0,NULL
22878009,0,NULL
22881368,0,NULL
22882656,0,NULL
22884828,0,NULL
22901182,0,NULL
22984722,0,NULL
23014965,0,NULL
23039189,0,NULL
23043365,0,NULL
23085950,0,NULL
23095086,0,NULL
23130998,0,NULL
23137309,0,NULL
23159781,0,NULL
23165095,0,NULL
23218222,0,NULL
23218973,0,NULL
23223121,0,NULL
23231484,0,NULL
23235438,0,NULL
23248133,0,NULL
23260181,0,NULL
23276219,0,NULL
23316310,0,NULL
23326854,0,NULL
23330391,0,NULL
23341818,0,NULL
23346515,0,NULL
23357120,0,NULL
23376907,0,NULL
23439550,0,NULL
23483451,0,NULL
23516965,0,NULL
23591123,0,NULL
23591419,0,NULL
23593325,0,NULL
23613746,0,NULL
23687099,0,NULL
23688052,0,NULL
23690219,0,NULL
23770338,0,NULL
23796078,0,NULL
23827809,0,NULL
23828185,0,NULL
23847626,0,NULL
23873275,0,NULL
23916542,0,NULL
23923497,0,NULL
23958465,0,NULL
24000198,0,NULL
24029586,0,NULL
24033530,0,NULL
24057036,0,NULL
24062806,0,NULL
24063164,0,NULL
24089111,0,NULL
24105656,0,NULL
24118436,0,NULL
24123047,0,NULL
24132976,0,NULL
24139240,0,NULL
24217106,0,NULL
24219008,0,NULL
24262504,0,NULL
24288984,0,NULL
24289312,0,NULL
24313362,0,NULL
24314619,0,NULL
24336759,0,NULL
24356634,0,NULL
24381914,0,NULL
24473987,0,NULL
24487604,0,NULL
24495605,0,NULL
24564910,0,NULL
24573553,0,NULL
24580657,0,NULL
24625325,0,NULL
24625581,0,NULL
24636415,0,NULL
24658436,0,NULL
24683808,0,NULL
24690079,0,NULL
24718279,0,NULL
24752182,0,NULL
24792310,0,NULL
24803803,0,NULL
24808643,0,NULL
24847553,0,NULL
24965668,0,NULL
25008977,0,NULL
25020664,0,NULL
25034174,0,NULL
25040950,0,NULL
25128484,0,NULL
25142712,0,NULL
25163672,0,NULL
25183118,0,NULL
25211339,0,NULL
25252443,0,NULL
25265512,0,NULL
25306731,0,NULL
25330254,0,NULL
25368702,0,NULL
25371517,0,NULL
25406015,0,NULL
25414648,0,NULL
25423470,0,NULL
25438815,0,NULL
25455279,0,NULL
25474939,0,NULL
25477392,0,NULL
25487075,0,NULL
25509021,0,NULL
25515014,0,NULL
25528662,0,NULL
25535039,0,NULL
25541349,0,NULL
25544044,0,NULL
25549508,0,NULL
25558345,0,NULL
25613360,0,NULL
25639546,0,NULL
25665414,0,NULL
25672992,0,NULL
25688135,0,NULL
25742135,0,NULL
25750592,0,NULL
25751195,0,NULL
25756303,0,NULL
25773958,0,NULL
25775757,0,NULL
25776026,0,NULL
25815621,0,NULL
25816895,0,NULL
25831491,0,NULL
25851938,0,NULL
25854726,0,NULL
25871996,0,NULL
25874658,0,NULL
25892297,0,NULL
25896264,0,NULL
25919157,0,NULL
25952339,0,NULL
25990178,0,NULL
26012948,0,NULL
26034408,0,NULL
26050959,0,NULL
26052997,0,NULL
26081392,0,NULL
26084013,0,NULL
26087047,0,NULL
26123580,0,NULL
26125683,0,NULL
26140958,0,NULL
26142484,0,NULL
26184779,0,NULL
26194174,0,NULL
26240021,0,NULL
26253026,0,NULL
26277198,0,NULL
26337733,0,NULL
26372667,0,NULL
26384257,0,NULL
26401619,0,NULL
26401646,0,NULL
26430445,0,NULL
26430580,0,NULL
26460336,0,NULL
26502265,0,NULL
26504830,0,NULL
26509398,0,NULL
26562102,0,NULL
26570624,0,NULL
26573714,0,NULL
26604313,0,NULL
26612709,0,NULL
26622553,0,NULL
26681009,0,NULL
26683337,0,NULL
26704429,0,NULL
26720422,0,NULL
26755560,0,NULL
26764288,0,NULL
26766183,0,NULL
26768217,0,NULL
26817919,0,NULL
26831040,0,NULL
26842247,0,NULL
26855463,0,NULL
26857141,0,NULL
26857882,0,NULL
26863866,0,NULL
26900878,0,NULL
26908458,0,NULL
26916485,0,NULL
26920547,0,NULL
26938449,0,NULL
26949426,0,NULL
26957136,0,NULL
26960862,0,NULL
26974021,0,NULL
27013196,0,NULL
27032913,0,NULL
27050179,0,NULL
27090424,0,NULL
27112508,0,NULL
27114862,0,NULL
27115433,0,NULL
27141122,0,NULL
27169171,0,NULL
27171940,0,NULL
27235324,0,NULL
27237010,0,NULL
27284201,0,NULL
27320888,0,NULL
27326941,0,NULL
27399563,0,NULL
27422586,0,NULL
27423844,0,NULL
27478941,0,NULL
27499498,0,NULL
27508149,0,NULL
27541947,0,NULL
27601431,0,NULL
27612624,0,NULL
27619929,0,NULL
27622186,0,NULL
27625049,0,NULL
27625670,0,NULL
27626311,0,NULL
27636346,0,NULL
27662805,0,NULL
27736230,0,NULL
27758941,0,NULL
27787868,0,NULL
27808271,0,NULL
27820493,0,NULL
27833657,0,NULL
27839004,0,NULL
27840504,0,NULL
27842036,0,NULL
27845176,0,NULL
27850931,0,NULL
27858325,0,NULL
27863196,0,NULL
27906720,0,NULL
27914256,0,NULL
27933232,0,NULL
27964882,0,NULL
28011137,0,NULL
28085061,0,NULL
28086954,0,NULL
28097175,0,NULL
28106685,0,NULL
28116055,0,NULL
28129419,0,NULL
28195796,0,NULL
28204658,0,NULL
28226509,0,NULL
28235067,0,NULL
28235535,0,NULL
28277274,0,NULL
28293619,0,NULL
28296618,0,NULL
28308227,0,NULL
28332552,0,NULL
28352963,0,NULL
28373415,0,NULL
28389417,0,NULL
28415553,0,NULL
28462928,0,NULL
28467700,0,NULL
28483040,0,NULL
28515753,0,NULL
28609850,0,NULL
28638001,0,NULL
28665006,0,NULL
28692321,0,NULL
28699943,0,NULL
28702825,0,NULL
28720302,0,NULL
28722407,0,NULL
28734621,0,NULL
28739065,0,NULL
28751106,0,NULL
28791007,0,NULL
28806122,0,NULL
28826774,0,NULL
28832473,0,NULL
28844915,0,NULL
28877018,0,NULL
28886691,0,NULL
28897086,0,NULL
28900840,0,NULL
28917650,0,NULL
28930771,0,NULL
28948171,0,NULL
28967361,0,NULL
28969349,0,NULL
28972250,0,NULL
28975138,0,NULL
29025946,0,NULL
29032154,0,NULL
29080791,0,NULL
29091169,0,NULL
29150925,0,NULL
29160893,0,NULL
29173819,0,NULL
29197258,0,NULL
29245673,0,NULL
29246035,0,NULL
29320594,0,NULL
29321251,0,NULL
29326716,0,NULL
29351255,0,NULL
29373526,0,NULL
29381952,0,NULL
29383294,0,NULL
29388134,0,NULL
29405414,0,NULL
29420856,0,NULL
29434857,0,NULL
29450456,0,NULL
29459216,0,NULL
29476135,0,NULL
29511444,0,NULL
29533214,0,NULL
29554512,0,NULL
29582784,0,NULL
29601369,0,NULL
29611751,0,NULL
29644155,0,NULL
29656912,0,NULL
29661255,0,NULL
29669124,0,NULL
29685853,0,NULL
29689901,0,NULL
29703381,0,NULL
29710830,0,NULL
29716977,0,NULL
29717165,0,NULL
29718928,0,NULL
29726098,0,NULL
29760352,0,NULL
29776188,0,NULL
29791483,0,NULL
29819397,0,NULL
29838929,0,NULL
29853992,0,NULL
29876306,0,NULL
29878513,0,NULL
29888146,0,NULL
29983125,0,NULL
29992703,0,NULL
30025100,0,NULL
30031297,0,NULL
30071480,0,NULL
30071884,0,NULL
30074000,0,NULL
30075660,0,NULL
30107666,0,NULL
30226785,0,NULL
30282407,0,NULL
30314033,0,NULL
30353552,0,NULL
30360670,0,NULL
30368071,0,NULL
30385077,0,NULL
30419994,0,NULL
30439138,0,NULL
30439175,0,NULL
30463766,0,NULL
30506808,0,NULL
30516756,0,NULL
30552706,0,NULL
30578112,0,NULL
30590613,0,NULL
30596156,0,NULL
30692164,0,NULL
30727820,0,NULL
30740491,0,NULL
30764977,0,NULL
30838173,0,NULL
30839253,0,NULL
30868346,0,NULL
30905877,0,NULL
30915777,0,NULL
30933630,0,NULL
30937033,0,NULL
30955749,0,NULL
31052402,0,NULL
31076937,0,NULL
31100870,0,NULL
31178340,0,NULL
31183701,0,NULL
31190628,0,NULL
31207229,0,NULL
31208829,0,NULL
31245197,0,NULL
31269707,0,NULL
31435351,0,NULL
31446692,0,NULL
31449327,0,NULL
31456426,0,NULL
31456519,0,NULL
31463929,0,NULL
31471752,0,NULL
31503308,0,NULL
31565417,0,NULL
31663890,0,NULL
31667005,0,NULL
31685709,0,NULL
31717348,0,NULL
31717469,0,NULL
31727427,0,NULL
31729893,0,NULL
31732015,0,NULL
31735497,0,NULL
31751984,0,NULL
31777926,0,NULL
31815166,0,NULL
31816906,0,NULL
31850208,0,NULL
31879400,0,NULL
31883407,0,NULL
31888245,0,NULL
31922219,0,NULL
