user_id,purchase_days,purchase_count,avg_days_per_purchase_day,purchase_day_frequency
12605760,5,6,6.20,0.1613
72181751,5,5,6.20,0.1613
63084469,5,21,6.20,0.1613
43864355,5,19,6.20,0.1613
121428573,5,7,6.20,0.1613
2103722,5,8,6.20,0.1613
92332710,5,7,6.20,0.1613
53569008,5,20,6.20,0.1613
51098608,5,8,6.20,0.1613
131662415,5,7,6.20,0.1613
50030868,5,9,6.20,0.1613
54187558,5,14,6.20,0.1613
32572266,5,9,6.20,0.1613
35014928,5,11,6.20,0.1613
69687230,5,24,6.20,0.1613
118228924,5,9,6.20,0.1613
38642555,5,10,6.20,0.1613
1806084,5,17,6.20,0.1613
60112819,5,8,6.20,0.1613
28692321,5,10,6.20,0.1613
68917618,5,8,6.20,0.1613
28564144,5,11,6.20,0.1613
8455780,5,9,6.20,0.1613
131035236,5,8,6.20,0.1613
77524894,5,10,6.20,0.1613
27050179,5,7,6.20,0.1613
54423533,5,10,6.20,0.1613
83851924,5,66,6.20,0.1613
4060646,5,6,6.20,0.1613
53881441,5,8,6.20,0.1613
1486585,5,7,6.20,0.1613
18728199,5,9,6.20,0.1613
131646739,5,10,6.20,0.1613
84826816,5,7,6.20,0.1613
138008976,5,44,6.20,0.1613
27850931,5,9,6.20,0.1613
5485673,5,9,6.20,0.1613
30955749,5,13,6.20,0.1613
10887844,5,8,6.20,0.1613
59012689,5,21,6.20,0.1613
120313286,5,49,6.20,0.1613
122081386,5,6,6.20,0.1613
35758737,5,16,6.20,0.1613
133840323,5,7,6.20,0.1613
79678094,5,26,6.20,0.1613
36953591,5,5,6.20,0.1613
11007737,5,9,6.20,0.1613
92502609,5,8,6.20,0.1613
117765542,5,8,6.20,0.1613
110423160,5,6,6.20,0.1613
33802383,5,9,6.20,0.1613
17343043,5,7,6.20,0.1613
12925543,5,30,6.20,0.1613
128059164,5,10,6.20,0.1613
111894319,5,17,6.20,0.1613
50747233,5,14,6.20,0.1613
70403519,5,7,6.20,0.1613
111909694,5,11,6.20,0.1613
31922219,5,7,6.20,0.1613
130024029,5,12,6.20,0.1613
132579775,5,8,6.20,0.1613
74577535,5,11,6.20,0.1613
39609119,5,12,6.20,0.1613
66205819,5,6,6.20,0.1613
111835944,5,5,6.20,0.1613
25756303,5,6,6.20,0.1613
16113880,5,7,6.20,0.1613
22555846,5,12,6.20,0.1613
104250260,5,7,6.20,0.1613
67404809,5,5,6.20,0.1613
10335403,5,13,6.20,0.1613
73881418,5,15,6.20,0.1613
64696595,5,8,6.20,0.1613
140827248,5,10,6.20,0.1613
131293826,5,7,6.20,0.1613
14577083,5,15,6.20,0.1613
80838825,5,10,6.20,0.1613
82295636,5,13,6.20,0.1613
70542620,5,8,6.20,0.1613
111481622,5,6,6.20,0.1613
113135549,5,6,6.20,0.1613
97661157,5,17,6.20,0.1613
30071884,5,10,6.20,0.1613
37275754,5,11,6.20,0.1613
2934039,5,6,6.20,0.1613
48862112,5,14,6.20,0.1613
128914790,5,9,6.20,0.1613
88276305,5,6,6.20,0.1613
9790596,5,10,6.20,0.1613
38556307,5,13,6.20,0.1613
92020173,5,7,6.20,0.1613
106286487,5,6,6.20,0.1613
26855463,5,8,6.20,0.1613
12472346,5,10,6.20,0.1613
17312843,5,8,6.20,0.1613
112806422,5,6,6.20,0.1613
108797805,5,6,6.20,0.1613
135537004,5,16,6.20,0.1613
21085638,5,12,6.20,0.1613
137284530,5,7,6.20,0.1613
34187941,5,24,6.20,0.1613
28308227,5,16,6.20,0.1613
60660467,5,9,6.20,0.1613
128519725,5,9,6.20,0.1613
103802946,6,8,5.17,0.1935
104221274,6,11,5.17,0.1935
11268219,6,7,5.17,0.1935
113134393,6,7,5.17,0.1935
124793990,6,10,5.17,0.1935
111167137,6,12,5.17,0.1935
114157234,6,10,5.17,0.1935
138843810,6,38,5.17,0.1935
22410346,6,12,5.17,0.1935
13403684,6,11,5.17,0.1935
19985990,6,7,5.17,0.1935
135731834,6,7,5.17,0.1935
25211339,6,17,5.17,0.1935
42427256,6,10,5.17,0.1935
142306361,6,8,5.17,0.1935
58849452,6,8,5.17,0.1935
38227021,6,8,5.17,0.1935
61740927,6,8,5.17,0.1935
41979181,6,26,5.17,0.1935
65438079,6,18,5.17,0.1935
90465249,6,8,5.17,0.1935
6347508,6,11,5.17,0.1935
86369786,6,18,5.17,0.1935
112063876,6,9,5.17,0.1935
113370250,6,9,5.17,0.1935
111240351,6,12,5.17,0.1935
104007279,6,8,5.17,0.1935
120977495,6,15,5.17,0.1935
11944953,6,8,5.17,0.1935
106341626,6,9,5.17,0.1935
97891315,6,15,5.17,0.1935
114290242,6,14,5.17,0.1935
21266227,6,22,5.17,0.1935
28116055,6,12,5.17,0.1935
2379445,6,11,5.17,0.1935
24132976,6,7,5.17,0.1935
14982762,6,23,5.17,0.1935
125667859,6,6,5.17,0.1935
71611159,6,13,5.17,0.1935
11683492,6,21,5.17,0.1935
4524349,6,22,5.17,0.1935
84289150,6,12,5.17,0.1935
87658501,6,16,5.17,0.1935
14946743,6,11,5.17,0.1935
17377868,6,10,5.17,0.1935
24792310,6,6,5.17,0.1935
31557701,6,15,5.17,0.1935
21363716,6,9,5.17,0.1935
41825235,6,9,5.17,0.1935
5837961,6,13,5.17,0.1935
68692842,6,9,5.17,0.1935
96187787,6,8,5.17,0.1935
39544337,6,14,5.17,0.1935
3512329,6,12,5.17,0.1935
54598175,6,9,5.17,0.1935
109257851,6,9,5.17,0.1935
92098413,6,12,5.17,0.1935
40826918,6,12,5.17,0.1935
75371091,6,10,5.17,0.1935
104533434,6,10,5.17,0.1935
136677136,6,19,5.17,0.1935
123257526,6,25,5.17,0.1935
140910777,6,12,5.17,0.1935
22525341,6,18,5.17,0.1935
25249494,6,12,5.17,0.1935
126014360,6,17,5.17,0.1935
100737108,6,8,5.17,0.1935
132966536,6,9,5.17,0.1935
35919625,6,8,5.17,0.1935
115153145,6,26,5.17,0.1935
8820897,6,14,5.17,0.1935
89583416,6,14,5.17,0.1935
86523709,6,11,5.17,0.1935
127377977,6,7,5.17,0.1935
103548522,6,7,5.17,0.1935
91519514,6,6,5.17,0.1935
1137672,6,26,5.17,0.1935
36560243,6,6,5.17,0.1935
133480628,6,16,5.17,0.1935
106025785,6,9,5.17,0.1935
114249224,6,28,5.17,0.1935
116142598,6,7,5.17,0.1935
141444223,6,11,5.17,0.1935
107322212,6,7,5.17,0.1935
50242093,6,13,5.17,0.1935
56592437,6,7,5.17,0.1935
17373553,6,26,5.17,0.1935
95907635,6,8,5.17,0.1935
74226240,6,7,5.17,0.1935
62875614,6,13,5.17,0.1935
6317562,6,14,5.17,0.1935
64641892,6,7,5.17,0.1935
90433252,6,8,5.17,0.1935
25224971,6,6,5.17,0.1935
41081290,6,6,5.17,0.1935
119916622,6,10,5.17,0.1935
54072669,6,8,5.17,0.1935
124959202,6,8,5.17,0.1935
105190158,6,13,5.17,0.1935
6640205,6,13,5.17,0.1935
140227692,6,12,5.17,0.1935
27508149,6,25,5.17,0.1935
29582784,6,17,5.17,0.1935
49026431,6,38,5.17,0.1935
39431130,6,9,5.17,0.1935
40814715,6,10,5.17,0.1935
57728595,6,9,5.17,0.1935
7295557,6,7,5.17,0.1935
78889829,6,22,5.17,0.1935
74067634,6,42,5.17,0.1935
101778477,6,14,5.17,0.1935
52589143,6,11,5.17,0.1935
1182380,6,10,5.17,0.1935
110690572,6,14,5.17,0.1935
129543456,6,7,5.17,0.1935
89327430,6,14,5.17,0.1935
20668159,6,6,5.17,0.1935
135556729,6,7,5.17,0.1935
77403305,6,8,5.17,0.1935
45360868,6,27,5.17,0.1935
107857272,6,10,5.17,0.1935
130547450,6,18,5.17,0.1935
134358011,6,8,5.17,0.1935
54206477,6,12,5.17,0.1935
91090440,6,7,5.17,0.1935
38222533,6,30,5.17,0.1935
125988015,6,15,5.17,0.1935
97369087,6,9,5.17,0.1935
53647731,6,9,5.17,0.1935
49520808,6,18,5.17,0.1935
53162708,6,22,5.17,0.1935
103523811,6,7,5.17,0.1935
66497070,6,9,5.17,0.1935
81732161,6,17,5.17,0.1935
116409191,6,9,5.17,0.1935
75301433,6,11,5.17,0.1935
46997903,6,19,5.17,0.1935
84263296,6,11,5.17,0.1935
60479111,6,10,5.17,0.1935
101305944,6,11,5.17,0.1935
132063494,6,7,5.17,0.1935
28204658,6,12,5.17,0.1935
52057006,6,25,5.17,0.1935
52578253,6,7,5.17,0.1935
76599103,6,14,5.17,0.1935
20773583,6,9,5.17,0.1935
79763295,6,13,5.17,0.1935
116731919,6,9,5.17,0.1935
80384982,6,10,5.17,0.1935
98894859,6,6,5.17,0.1935
17720083,6,10,5.17,0.1935
88007634,6,17,5.17,0.1935
3141769,6,8,5.17,0.1935
63910679,6,9,5.17,0.1935
105454547,6,21,5.17,0.1935
99052668,6,9,5.17,0.1935
115244645,6,11,5.17,0.1935
132019582,6,17,5.17,0.1935
131701813,6,25,5.17,0.1935
106815559,6,18,5.17,0.1935
81541985,6,9,5.17,0.1935
135968605,6,9,5.17,0.1935
141142627,6,11,5.17,0.1935
21931159,6,8,5.17,0.1935
73241517,6,9,5.17,0.1935
73574022,6,12,5.17,0.1935
126550215,6,12,5.17,0.1935
135928388,6,7,5.17,0.1935
94696104,6,8,5.17,0.1935
93456477,6,8,5.17,0.1935
107628666,6,27,5.17,0.1935
11089553,6,9,5.17,0.1935
112037904,6,17,5.17,0.1935
130031214,6,12,5.17,0.1935
135566570,6,8,5.17,0.1935
4338344,6,6,5.17,0.1935
32438624,6,20,5.17,0.1935
139220719,6,9,5.17,0.1935
30701625,6,12,5.17,0.1935
142064691,6,9,5.17,0.1935
23137309,6,20,5.17,0.1935
26857882,6,20,5.17,0.1935
18649051,6,18,5.17,0.1935
42565296,6,7,5.17,0.1935
38913959,6,8,5.17,0.1935
64463199,6,11,5.17,0.1935
81840544,6,29,5.17,0.1935
98809181,6,17,5.17,0.1935
76995126,6,15,5.17,0.1935
136882508,6,12,5.17,0.1935
133306897,6,8,5.17,0.1935
138214018,6,14,5.17,0.1935
93890776,6,13,5.17,0.1935
18374505,6,13,5.17,0.1935
29197258,6,11,5.17,0.1935
98435498,6,44,5.17,0.1935
31456426,6,6,5.17,0.1935
37981108,6,44,5.17,0.1935
116331874,6,8,5.17,0.1935
117373774,6,16,5.17,0.1935
31700289,6,12,5.17,0.1935
33852986,6,6,5.17,0.1935
134936620,6,7,5.17,0.1935
129706841,6,8,5.17,0.1935
17172693,6,8,5.17,0.1935
100234220,6,6,5.17,0.1935
4186010,6,18,5.17,0.1935
34318191,6,9,5.17,0.1935
25487075,6,20,5.17,0.1935
27320888,6,8,5.17,0.1935
40164889,6,12,5.17,0.1935
44392514,6,8,5.17,0.1935
89825616,6,16,5.17,0.1935
124836406,6,8,5.17,0.1935
45081001,6,37,5.17,0.1935
26863866,6,12,5.17,0.1935
52525317,6,7,5.17,0.1935
126077020,6,10,5.17,0.1935
29434857,6,14,5.17,0.1935
103141994,6,13,5.17,0.1935
56002069,6,12,5.17,0.1935
31052402,6,14,5.17,0.1935
63588363,6,15,5.17,0.1935
9388372,6,12,5.17,0.1935
57041703,6,11,5.17,0.1935
16071365,6,13,5.17,0.1935
60079613,6,6,5.17,0.1935
35974755,6,9,5.17,0.1935
77661755,6,20,5.17,0.1935
55141244,6,10,5.17,0.1935
97384092,6,10,5.17,0.1935
59797150,6,8,5.17,0.1935
63159938,6,9,5.17,0.1935
9661335,6,6,5.17,0.1935
122388121,6,18,5.17,0.1935
72436782,6,16,5.17,0.1935
25265512,6,15,5.17,0.1935
103595250,6,10,5.17,0.1935
136571906,6,10,5.17,0.1935
128838543,6,15,5.17,0.1935
45384478,6,7,5.17,0.1935
48962145,6,6,5.17,0.1935
86900115,6,11,5.17,0.1935
19375389,6,12,5.17,0.1935
77965060,6,14,5.17,0.1935
41919803,6,13,5.17,0.1935
33987590,6,7,5.17,0.1935
60879635,6,8,5.17,0.1935
34566759,6,8,5.17,0.1935
68513171,6,13,5.17,0.1935
45900362,6,7,5.17,0.1935
136754847,6,25,5.17,0.1935
91540968,6,12,5.17,0.1935
75916920,6,17,5.17,0.1935
116230289,6,8,5.17,0.1935
16847823,6,16,5.17,0.1935
114115113,6,10,5.17,0.1935
90078744,6,11,5.17,0.1935
117301497,6,19,5.17,0.1935
6443596,6,16,5.17,0.1935
115378138,6,17,5.17,0.1935
135159590,6,25,5.17,0.1935
80390220,6,10,5.17,0.1935
135802732,6,17,5.17,0.1935
120662972,6,11,5.17,0.1935
131506912,6,8,5.17,0.1935
50721809,6,7,5.17,0.1935
142368840,6,12,5.17,0.1935
64707730,6,9,5.17,0.1935
108919322,6,9,5.17,0.1935
114930910,6,7,5.17,0.1935
54970164,6,43,5.17,0.1935
36932158,6,10,5.17,0.1935
30838173,6,24,5.17,0.1935
94710567,6,23,5.17,0.1935
137345401,6,10,5.17,0.1935
99286584,6,10,5.17,0.1935
46523853,6,10,5.17,0.1935
124615807,6,24,5.17,0.1935
41868482,6,17,5.17,0.1935
43491458,6,9,5.17,0.1935
51597514,6,18,5.17,0.1935
59864388,6,9,5.17,0.1935
71985206,6,13,5.17,0.1935
72605828,6,8,5.17,0.1935
73024133,6,16,5.17,0.1935
76090844,6,6,5.17,0.1935
19640858,6,10,5.17,0.1935
87229516,6,23,5.17,0.1935
21696214,6,12,5.17,0.1935
99172303,6,7,5.17,0.1935
96497399,6,21,5.17,0.1935
1272577,6,6,5.17,0.1935
127771332,6,8,5.17,0.1935
14815206,6,10,5.17,0.1935
6375695,6,8,5.17,0.1935
56009546,6,13,5.17,0.1935
64698675,6,7,5.17,0.1935
55882028,6,10,5.17,0.1935
92812860,6,13,5.17,0.1935
33298619,6,13,5.17,0.1935
70207005,6,8,5.17,0.1935
106976106,6,7,5.17,0.1935
7528,6,6,5.17,0.1935
3016266,6,11,5.17,0.1935
59779793,6,10,5.17,0.1935
77237799,6,6,5.17,0.1935
18301670,6,16,5.17,0.1935
105309216,6,7,5.17,0.1935
46955464,6,8,5.17,0.1935
80214639,6,6,5.17,0.1935
115670233,6,8,5.17,0.1935
1128409,6,16,5.17,0.1935
55890664,6,8,5.17,0.1935
101122114,6,18,5.17,0.1935
140662618,6,19,5.17,0.1935
21332019,6,14,5.17,0.1935
109197587,6,7,5.17,0.1935
36247519,6,6,5.17,0.1935
42501145,6,8,5.17,0.1935
55548424,6,9,5.17,0.1935
81814142,6,15,5.17,0.1935
97291358,6,6,5.17,0.1935
98531147,6,19,5.17,0.1935
81046312,6,18,5.17,0.1935
90033831,6,11,5.17,0.1935
13933918,6,12,5.17,0.1935
115338753,6,12,5.17,0.1935
122721008,6,13,5.17,0.1935
31298818,6,8,5.17,0.1935
137183654,6,8,5.17,0.1935
39066078,6,15,5.17,0.1935
28296618,6,11,5.17,0.1935
72791026,6,13,5.17,0.1935
94723090,6,10,5.17,0.1935
35853904,6,11,5.17,0.1935
46231195,6,14,5.17,0.1935
43857558,6,10,5.17,0.1935
65454710,6,16,5.17,0.1935
51298155,6,7,5.17,0.1935
66150030,6,16,5.17,0.1935
72442904,6,15,5.17,0.1935
48445034,6,21,5.17,0.1935
106053650,6,8,5.17,0.1935
68265275,6,15,5.17,0.1935
75904905,6,11,5.17,0.1935
7766678,6,7,5.17,0.1935
82687808,6,8,5.17,0.1935
106422256,6,10,5.17,0.1935
60296951,6,14,5.17,0.1935
111820958,6,10,5.17,0.1935
121680466,6,14,5.17,0.1935
24658436,6,17,5.17,0.1935
28097175,6,13,5.17,0.1935
131851410,6,10,5.17,0.1935
77743407,6,18,5.17,0.1935
126104947,6,8,5.17,0.1935
24620052,6,14,5.17,0.1935
102033644,6,7,5.17,0.1935
76003936,6,17,5.17,0.1935
22007082,6,10,5.17,0.1935
70070588,6,12,5.17,0.1935
133271218,6,6,5.17,0.1935
38190551,6,6,5.17,0.1935
15997681,6,8,5.17,0.1935
118539630,6,7,5.17,0.1935
87616807,6,19,5.17,0.1935
18207103,6,8,5.17,0.1935
47087121,6,18,5.17,0.1935
82936710,6,11,5.17,0.1935
5020210,6,43,5.17,0.1935
104732482,6,21,5.17,0.1935
95898771,6,46,5.17,0.1935
114955187,6,11,5.17,0.1935
125441035,6,22,5.17,0.1935
133825480,6,24,5.17,0.1935
51169540,6,15,5.17,0.1935
122129755,6,11,5.17,0.1935
123995552,6,13,5.17,0.1935
54404822,6,22,5.17,0.1935
129076681,6,11,5.17,0.1935
74656762,6,8,5.17,0.1935
136795659,6,10,5.17,0.1935
71234312,6,15,5.17,0.1935
35849648,6,14,5.17,0.1935
78202306,6,8,5.17,0.1935
103336492,6,9,5.17,0.1935
117269642,6,13,5.17,0.1935
125493701,6,7,5.17,0.1935
1067578,6,7,5.17,0.1935
83328872,6,7,5.17,0.1935
59540963,6,7,5.17,0.1935
66909500,6,13,5.17,0.1935
100078685,6,19,5.17,0.1935
101508404,6,35,5.17,0.1935
84208789,6,8,5.17,0.1935
100128093,6,11,5.17,0.1935
54330314,6,13,5.17,0.1935
117674807,6,12,5.17,0.1935
29326716,6,21,5.17,0.1935
3233000,6,6,5.17,0.1935
90642791,6,11,5.17,0.1935
82414453,6,11,5.17,0.1935
131903746,6,18,5.17,0.1935
138753048,6,11,5.17,0.1935
78477282,6,26,5.17,0.1935
132285491,6,30,5.17,0.1935
67540780,6,14,5.17,0.1935
110849747,6,10,5.17,0.1935
16017921,6,13,5.17,0.1935
96042606,6,10,5.17,0.1935
46334333,6,7,5.17,0.1935
45943442,6,11,5.17,0.1935
116772653,6,17,5.17,0.1935
108287275,6,6,5.17,0.1935
3878869,6,6,5.17,0.1935
122129618,6,17,5.17,0.1935
39660335,6,19,5.17,0.1935
122462305,6,44,5.17,0.1935
20543670,6,9,5.17,0.1935
42676532,6,14,5.17,0.1935
12628544,6,49,5.17,0.1935
135934881,6,12,5.17,0.1935
30578112,6,9,5.17,0.1935
118582594,6,14,5.17,0.1935
137129187,6,7,5.17,0.1935
36764652,6,19,5.17,0.1935
71018291,6,19,5.17,0.1935
22600903,6,10,5.17,0.1935
17037975,6,7,5.17,0.1935
77130692,6,6,5.17,0.1935
35193012,6,6,5.17,0.1935
41442365,6,10,5.17,0.1935
131097518,6,15,5.17,0.1935
105871343,6,12,5.17,0.1935
122183715,6,25,5.17,0.1935
15241291,6,8,5.17,0.1935
25963511,6,7,5.17,0.1935
25166903,6,11,5.17,0.1935
69159969,6,26,5.17,0.1935
27399563,6,7,5.17,0.1935
12906922,6,10,5.17,0.1935
141127578,6,17,5.17,0.1935
41938273,6,11,5.17,0.1935
15821703,6,7,5.17,0.1935
5236221,6,9,5.17,0.1935
38181340,6,8,5.17,0.1935
56868935,6,7,5.17,0.1935
54771046,6,15,5.17,0.1935
65149825,6,7,5.17,0.1935
66359448,6,7,5.17,0.1935
104800287,6,12,5.17,0.1935
85939471,6,10,5.17,0.1935
57047656,6,7,5.17,0.1935
73854016,6,12,5.17,0.1935
118095983,6,10,5.17,0.1935
93479181,6,36,5.17,0.1935
95237482,6,7,5.17,0.1935
138590345,6,9,5.17,0.1935
91623653,6,17,5.17,0.1935
115218563,6,6,5.17,0.1935
59691950,6,10,5.17,0.1935
100753537,6,10,5.17,0.1935
126784328,6,18,5.17,0.1935
106551398,6,9,5.17,0.1935
69285521,6,8,5.17,0.1935
56920355,6,13,5.17,0.1935
24057036,6,6,5.17,0.1935
59412514,6,8,5.17,0.1935
96254870,6,16,5.17,0.1935
8750098,6,10,5.17,0.1935
91214457,6,7,5.17,0.1935
76014275,6,13,5.17,0.1935
52571164,6,15,5.17,0.1935
126669454,6,8,5.17,0.1935
103504610,6,11,5.17,0.1935
1030408,6,10,5.17,0.1935
74629216,6,10,5.17,0.1935
33770972,6,10,5.17,0.1935
8197937,6,35,5.17,0.1935
45773960,6,8,5.17,0.1935
28106685,6,7,5.17,0.1935
54492776,6,7,5.17,0.1935
32623505,6,17,5.17,0.1935
39789593,6,6,5.17,0.1935
50312387,6,11,5.17,0.1935
60535085,6,24,5.17,0.1935
15225710,6,6,5.17,0.1935
60431657,6,11,5.17,0.1935
4110055,6,7,5.17,0.1935
46010609,6,15,5.17,0.1935
65120590,6,9,5.17,0.1935
55501034,6,13,5.17,0.1935
109548579,6,23,5.17,0.1935
62360262,6,8,5.17,0.1935
35997460,6,10,5.17,0.1935
81769563,6,10,5.17,0.1935
108149624,6,7,5.17,0.1935
69396418,6,8,5.17,0.1935
28235067,6,20,5.17,0.1935
27906720,6,6,5.17,0.1935
38935686,6,17,5.17,0.1935
48099335,6,10,5.17,0.1935
22992522,6,15,5.17,0.1935
113050567,6,9,5.17,0.1935
51771947,6,15,5.17,0.1935
28791007,6,6,5.17,0.1935
6884739,6,7,5.17,0.1935
7277182,6,11,5.17,0.1935
57824292,6,9,5.17,0.1935
56541900,6,8,5.17,0.1935
60032762,6,34,5.17,0.1935
81586383,6,10,5.17,0.1935
103370538,6,9,5.17,0.1935
84267303,6,7,5.17,0.1935
139795059,6,9,5.17,0.1935
117418421,6,15,5.17,0.1935
103728744,6,11,5.17,0.1935
92397827,6,7,5.17,0.1935
10815578,6,12,5.17,0.1935
133755018,6,8,5.17,0.1935
133710160,6,8,5.17,0.1935
63256758,6,10,5.17,0.1935
141891337,6,8,5.17,0.1935
111691361,6,8,5.17,0.1935
71376321,6,12,5.17,0.1935
75162717,6,15,5.17,0.1935
46312993,6,11,5.17,0.1935
135539714,6,7,5.17,0.1935
26142484,6,7,5.17,0.1935
35604043,6,10,5.17,0.1935
85867746,6,10,5.17,0.1935
79359253,6,6,5.17,0.1935
93834577,6,12,5.17,0.1935
6018416,6,11,5.17,0.1935
115129419,6,10,5.17,0.1935
86388311,6,11,5.17,0.1935
88526460,6,12,5.17,0.1935
97485804,6,36,5.17,0.1935
10864414,6,8,5.17,0.1935
21038500,6,17,5.17,0.1935
129516472,6,11,5.17,0.1935
35669832,6,23,5.17,0.1935
42768689,6,8,5.17,0.1935
77503143,6,7,5.17,0.1935
80125653,6,12,5.17,0.1935
63475455,6,12,5.17,0.1935
8452470,6,14,5.17,0.1935
56498242,6,8,5.17,0.1935
109732215,6,10,5.17,0.1935
114253675,6,18,5.17,0.1935
35799041,6,13,5.17,0.1935
70913065,6,29,5.17,0.1935
27090424,6,21,5.17,0.1935
70277195,6,7,5.17,0.1935
13630759,6,6,5.17,0.1935
9551296,6,12,5.17,0.1935
29320594,6,10,5.17,0.1935
41211181,6,8,5.17,0.1935
1533885,6,9,5.17,0.1935
78595880,6,17,5.17,0.1935
134058935,6,29,5.17,0.1935
14512595,6,6,5.17,0.1935
126925524,6,17,5.17,0.1935
53027024,6,20,5.17,0.1935
43139118,6,11,5.17,0.1935
1866742,6,7,5.17,0.1935
117044710,6,19,5.17,0.1935
98390011,6,8,5.17,0.1935
134424507,6,12,5.17,0.1935
109639486,6,12,5.17,0.1935
139493879,6,17,5.17,0.1935
114413180,6,18,5.17,0.1935
14759968,6,17,5.17,0.1935
19414367,6,15,5.17,0.1935
132718416,6,9,5.17,0.1935
25368702,6,9,5.17,0.1935
69731330,6,18,5.17,0.1935
121756245,6,13,5.17,0.1935
90194475,6,19,5.17,0.1935
4140926,6,10,5.17,0.1935
97855966,6,8,5.17,0.1935
14137229,6,15,5.17,0.1935
104775475,6,10,5.17,0.1935
46112521,6,15,5.17,0.1935
103275202,6,7,5.17,0.1935
135756066,6,7,5.17,0.1935
128900202,6,8,5.17,0.1935
14804631,6,11,5.17,0.1935
52110227,6,38,5.17,0.1935
23419403,6,15,5.17,0.1935
65116781,6,14,5.17,0.1935
15610247,6,7,5.17,0.1935
39980859,6,7,5.17,0.1935
16601288,6,15,5.17,0.1935
27842036,6,16,5.17,0.1935
69246472,6,14,5.17,0.1935
44711100,6,9,5.17,0.1935
87026738,6,15,5.17,0.1935
138976435,6,8,5.17,0.1935
103750164,6,18,5.17,0.1935
7254306,6,19,5.17,0.1935
77801990,6,13,5.17,0.1935
12051954,6,9,5.17,0.1935
88623283,6,18,5.17,0.1935
122036580,6,17,5.17,0.1935
124142179,6,9,5.17,0.1935
125253109,6,9,5.17,0.1935
19581999,6,20,5.17,0.1935
37305183,6,11,5.17,0.1935
30314033,6,10,5.17,0.1935
32812781,6,7,5.17,0.1935
128967101,6,6,5.17,0.1935
141794752,6,14,5.17,0.1935
79927411,6,7,5.17,0.1935
142144275,6,7,5.17,0.1935
21023173,6,9,5.17,0.1935
97327115,6,25,5.17,0.1935
26742658,6,10,5.17,0.1935
25639546,6,17,5.17,0.1935
33596774,6,9,5.17,0.1935
3508821,6,14,5.17,0.1935
6049053,6,9,5.17,0.1935
72820368,6,13,5.17,0.1935
109859583,6,12,5.17,0.1935
113305568,6,16,5.17,0.1935
134473908,6,21,5.17,0.1935
28036057,6,21,5.17,0.1935
8581353,6,10,5.17,0.1935
86616463,6,12,5.17,0.1935
92614762,6,9,5.17,0.1935
98507853,6,8,5.17,0.1935
140483725,6,13,5.17,0.1935
31309091,6,11,5.17,0.1935
78129838,6,15,5.17,0.1935
111901362,6,14,5.17,0.1935
77514819,6,10,5.17,0.1935
118536510,6,13,5.17,0.1935
57062999,6,8,5.17,0.1935
5028667,6,8,5.17,0.1935
47109361,6,19,5.17,0.1935
100112744,6,6,5.17,0.1935
33388747,6,6,5.17,0.1935
9225110,6,11,5.17,0.1935
116752723,6,13,5.17,0.1935
96389962,6,10,5.17,0.1935
65698133,6,6,5.17,0.1935
69383475,6,17,5.17,0.1935
7011544,6,11,5.17,0.1935
134499562,6,8,5.17,0.1935
13851650,6,14,5.17,0.1935
137760555,6,6,5.17,0.1935
41158917,6,11,5.17,0.1935
94044468,6,8,5.17,0.1935
133723602,6,9,5.17,0.1935
96352312,6,47,5.17,0.1935
97428494,6,27,5.17,0.1935
105591337,6,8,5.17,0.1935
108879821,6,28,5.17,0.1935
67085594,6,24,5.17,0.1935
115374204,6,17,5.17,0.1935
24805953,6,34,5.17,0.1935
84902483,6,25,5.17,0.1935
140723279,6,25,5.17,0.1935
119113372,6,26,5.17,0.1935
58011702,6,10,5.17,0.1935
122474803,6,7,5.17,0.1935
64030719,6,10,5.17,0.1935
68381564,6,9,5.17,0.1935
47248096,6,7,5.17,0.1935
26012948,6,8,5.17,0.1935
58008140,6,29,5.17,0.1935
63960502,6,9,5.17,0.1935
88122205,6,9,5.17,0.1935
19019975,6,8,5.17,0.1935
59127538,6,17,5.17,0.1935
7560153,6,9,5.17,0.1935
124935727,6,11,5.17,0.1935
4979200,6,8,5.17,0.1935
5478302,6,9,5.17,0.1935
35722058,6,11,5.17,0.1935
74028981,6,13,5.17,0.1935
80057429,6,13,5.17,0.1935
98908158,6,9,5.17,0.1935
75632937,6,14,5.17,0.1935
124982206,6,40,5.17,0.1935
107756063,6,8,5.17,0.1935
37573814,6,13,5.17,0.1935
100644641,6,12,5.17,0.1935
118193939,6,9,5.17,0.1935
139090437,6,9,5.17,0.1935
40431183,6,6,5.17,0.1935
47071587,6,7,5.17,0.1935
2079867,6,22,5.17,0.1935
5358079,6,11,5.17,0.1935
49610523,6,8,5.17,0.1935
17048049,6,8,5.17,0.1935
51926941,6,28,5.17,0.1935
97156558,6,17,5.17,0.1935
114497121,6,9,5.17,0.1935
65200157,6,10,5.17,0.1935
79243315,6,8,5.17,0.1935
83307780,6,21,5.17,0.1935
86530795,6,10,5.17,0.1935
102011432,6,12,5.17,0.1935
26034408,6,7,5.17,0.1935
101437780,6,8,5.17,0.1935
111246826,6,11,5.17,0.1935
116435616,6,8,5.17,0.1935
24356634,6,22,5.17,0.1935
46468680,6,13,5.17,0.1935
101560598,6,13,5.17,0.1935
63625417,6,20,5.17,0.1935
105788199,6,9,5.17,0.1935
56053530,6,9,5.17,0.1935
70380387,6,11,5.17,0.1935
70138205,6,7,5.17,0.1935
