user_id,pre_buy_behavior_count,purchase_count,pre_buy_behavior_per_purchase
110434555,89,1,89.0000
111527414,267,3,89.0000
11545672,178,2,89.0000
45460855,178,2,89.0000
38968501,2669,30,88.9667
122129755,978,11,88.9091
103969154,1155,13,88.8462
9371856,1332,15,88.8000
55440618,444,5,88.8000
104298835,1687,19,88.7895
21676430,1598,18,88.7778
23483451,355,4,88.7500
66801315,355,4,88.7500
15171548,3194,36,88.7222
58188922,2040,23,88.6957
40711894,1330,15,88.6667
133723007,975,11,88.6364
104164603,2127,24,88.6250
125417828,1151,13,88.5385
119622861,177,2,88.5000
71631705,885,10,88.5000
82048591,354,4,88.5000
97331850,1770,20,88.5000
100035725,354,4,88.5000
32054639,1504,17,88.4706
6722083,973,11,88.4545
95194818,973,11,88.4545
123848513,4333,49,88.4286
41333358,442,5,88.4000
47257431,1856,21,88.3810
17432120,1060,12,88.3333
49007368,265,3,88.3333
46955464,706,8,88.2500
129141421,529,6,88.1667
111415929,617,7,88.1429
6884739,617,7,88.1429
13834060,881,10,88.1000
43738222,969,11,88.0909
10664884,352,4,88.0000
12025952,264,3,88.0000
110697285,88,1,88.0000
125817021,88,1,88.0000
74192645,352,4,88.0000
90065698,528,6,88.0000
30638228,703,8,87.8750
128851538,615,7,87.8571
39751143,1142,13,87.8462
23260181,2898,33,87.8182
39367110,2283,26,87.8077
85308332,4039,46,87.8043
61754447,1317,15,87.8000
140606196,1492,17,87.7647
117396268,1843,21,87.7619
111786935,2896,33,87.7576
41079190,351,4,87.7500
129011195,1140,13,87.6923
24573553,1052,12,87.6667
66911931,526,6,87.6667
107047436,1753,20,87.6500
101748138,3067,35,87.6286
58444103,438,5,87.6000
135080969,1401,16,87.5625
45966877,4026,46,87.5217
27811537,525,6,87.5000
59131217,2536,29,87.4483
91623653,1486,17,87.4118
103133076,2097,24,87.3750
32623505,1485,17,87.3529
47289191,1485,17,87.3529
39112469,524,6,87.3333
78890087,1048,12,87.3333
99052668,786,9,87.3333
9784313,611,7,87.2857
11683605,349,4,87.2500
130497558,1657,19,87.2105
8915107,2703,31,87.1935
55821833,959,11,87.1818
104937626,871,10,87.1000
63178759,435,5,87.0000
85894552,87,1,87.0000
101903161,1827,21,87.0000
120818681,261,3,87.0000
51503232,2174,25,86.9600
10980798,1478,17,86.9412
131959781,2347,27,86.9259
128246403,3215,37,86.8919
69562165,1564,18,86.8889
115393096,695,8,86.8750
16711679,608,7,86.8571
2934039,521,6,86.8333
35193012,521,6,86.8333
100690180,521,6,86.8333
9092898,955,11,86.8182
3566914,1649,19,86.7895
98555860,1215,14,86.7857
32059002,1562,18,86.7778
17362237,5033,58,86.7759
6966107,347,4,86.7500
84480844,347,4,86.7500
100605176,694,8,86.7500
102689410,954,11,86.7273
75149023,1214,14,86.7143
100917601,607,7,86.7143
16466178,607,7,86.7143
18883390,2774,32,86.6875
127806965,260,3,86.6667
94428036,3120,36,86.6667
109003876,520,6,86.6667
109820331,260,3,86.6667
115670233,693,8,86.6250
3789630,433,5,86.6000
134904941,2857,33,86.5758
28751106,606,7,86.5714
118193939,779,9,86.5556
123562843,173,2,86.5000
126403200,519,6,86.5000
128967101,519,6,86.5000
42112755,346,4,86.5000
65116781,1210,14,86.4286
96254870,1382,16,86.3750
118152898,1813,21,86.3333
33359405,1294,15,86.2667
92502609,690,8,86.2500
17825629,3535,41,86.2195
44880226,2069,24,86.2083
59648886,431,5,86.2000
111943165,1379,16,86.1875
33173119,948,11,86.1818
126014360,1465,17,86.1765
1272577,517,6,86.1667
77134757,517,6,86.1667
92848895,775,9,86.1111
58585610,258,3,86.0000
60441587,258,3,86.0000
70931681,86,1,86.0000
72241985,172,2,86.0000
81220081,172,2,86.0000
96636051,430,5,86.0000
112479773,516,6,86.0000
28031374,86,1,86.0000
30915717,86,1,86.0000
32353000,86,1,86.0000
37779911,86,1,86.0000
37820897,172,2,86.0000
39609119,1031,12,85.9167
10219075,945,11,85.9091
65465729,944,11,85.8182
35860790,1544,18,85.7778
115078779,2487,29,85.7586
57518362,943,11,85.7273
79763295,1114,13,85.6923
29197258,942,11,85.6364
72777949,685,8,85.6250
17216075,3082,36,85.6111
106672791,770,9,85.5556
126925524,1454,17,85.5294
73104510,171,2,85.5000
108784707,171,2,85.5000
82892371,1367,16,85.4375
103548522,598,7,85.4286
50721809,598,7,85.4286
42427256,854,10,85.4000
88916048,1878,22,85.3636
93246537,1878,22,85.3636
37208119,2646,31,85.3548
28734621,2304,27,85.3333
53046771,512,6,85.3333
77561428,256,3,85.3333
31449327,1364,16,85.2500
69289834,426,5,85.2000
93444311,426,5,85.2000
105684766,426,5,85.2000
121782132,1363,16,85.1875
115678613,511,6,85.1667
128914790,766,9,85.1111
22508323,936,11,85.0909
39932070,1106,13,85.0769
5141057,255,3,85.0000
32099605,85,1,85.0000
39831836,595,7,85.0000
44048864,170,2,85.0000
65454710,1360,16,85.0000
69240582,170,2,85.0000
71417684,425,5,85.0000
74666201,85,1,85.0000
101781721,340,4,85.0000
21669502,1104,13,84.9231
4752206,934,11,84.9091
87616807,1613,19,84.8947
9528671,2377,28,84.8929
12730285,764,9,84.8889
44806939,5177,61,84.8689
68285359,3309,39,84.8462
99403228,509,6,84.8333
34442641,1357,16,84.8125
9652974,424,5,84.8000
40364499,3392,40,84.8000
68983870,1102,13,84.7692
64355869,1356,16,84.7500
51169540,1271,15,84.7333
113888835,254,3,84.6667
91712885,1269,15,84.6000
13933918,1015,12,84.5833
63727001,1776,21,84.5714
95471305,3298,39,84.5641
80187043,169,2,84.5000
100067745,1014,12,84.5000
112589064,169,2,84.5000
42111305,1098,13,84.4615
122151307,2111,25,84.4400
122474803,591,7,84.4286
56367782,1012,12,84.3333
91595746,253,3,84.3333
98720463,506,6,84.3333
103370538,759,9,84.3333
52057006,2108,25,84.3200
62875614,1096,13,84.3077
127958351,4215,50,84.3000
8406569,843,10,84.3000
60301498,590,7,84.2857
97358177,337,4,84.2500
141187200,758,9,84.2222
74561683,421,5,84.2000
81769563,842,10,84.2000
140356732,1768,21,84.1905
116520218,1431,17,84.1765
45660059,1936,23,84.1739
16710779,505,6,84.1667
72834081,1178,14,84.1429
79243315,673,8,84.1250
31850208,1093,13,84.0769
17779392,252,3,84.0000
29032154,420,5,84.0000
39883816,84,1,84.0000
111518720,1008,12,84.0000
84744429,84,1,84.0000
98145908,168,2,84.0000
104641941,672,8,84.0000
130844739,3023,36,83.9722
134636593,2771,33,83.9697
68265275,1259,15,83.9333
39222343,1594,19,83.8947
56886732,2265,27,83.8889
57062999,671,8,83.8750
39283381,1761,21,83.8571
54200331,419,5,83.8000
3141769,670,8,83.7500
16920338,335,4,83.7500
30516756,335,4,83.7500
77324134,4020,48,83.7500
107680357,837,10,83.7000
65105058,251,3,83.6667
68801930,251,3,83.6667
104091023,1255,15,83.6667
46482511,1255,15,83.6667
127476105,251,3,83.6667
85660451,1505,18,83.6111
36757197,418,5,83.6000
108704609,1003,12,83.5833
48186482,752,9,83.5556
27499498,1838,22,83.5455
2131753,2005,24,83.5417
3694961,9607,115,83.5391
129527037,1086,13,83.5385
104859881,167,2,83.5000
106342906,4008,48,83.5000
112846816,417,5,83.4000
139030112,1334,16,83.3750
10437655,2001,24,83.3750
25678919,4252,51,83.3725
69697214,2084,25,83.3600
95221400,1417,17,83.3529
34604818,250,3,83.3333
35354529,333,4,83.2500
45542148,333,4,83.2500
52953942,582,7,83.1429
56592437,582,7,83.1429
80945120,665,8,83.1250
92600747,748,9,83.1111
45463421,2160,26,83.0769
133480628,1329,16,83.0625
112485959,83,1,83.0000
70573626,249,3,83.0000
91235467,415,5,83.0000
98106690,249,3,83.0000
102927615,166,2,83.0000
68187441,829,10,82.9000
44041747,829,10,82.9000
107765078,2321,28,82.8929
9180621,1243,15,82.8667
48897519,2320,28,82.8571
119500931,1408,17,82.8235
1673252,828,10,82.8000
52589143,910,11,82.7273
61015468,496,6,82.6667
81933823,248,3,82.6667
107452984,661,8,82.6250
29080791,413,5,82.6000
65381253,991,12,82.5833
104732482,1734,21,82.5714
8847877,2064,25,82.5600
82245480,2145,26,82.5000
2003464,1979,24,82.4583
95237482,577,7,82.4286
20174399,1236,15,82.4000
65667723,1895,23,82.3913
101898979,823,10,82.3000
2493818,905,11,82.2727
30385077,740,9,82.2222
135517697,493,6,82.1667
128861920,1478,18,82.1111
126883251,821,10,82.1000
97974838,1888,23,82.0870
40833290,1149,14,82.0714
9860181,492,6,82.0000
119841558,246,3,82.0000
123892536,492,6,82.0000
82435724,574,7,82.0000
100097997,902,11,82.0000
100366139,1312,16,82.0000
4903043,3032,37,81.9459
94096435,901,11,81.9091
77362976,655,8,81.8750
116435616,655,8,81.8750
133710160,655,8,81.8750
54133893,2208,27,81.7778
61664752,817,10,81.7000
71201867,1879,23,81.6957
12222620,1307,16,81.6875
132125936,1715,21,81.6667
141302835,735,9,81.6667
106349878,245,3,81.6667
29689901,4083,50,81.6600
21832523,1632,20,81.6000
25306731,408,5,81.6000
47720492,816,10,81.6000
132203237,4977,61,81.5902
93893366,571,7,81.5714
79505279,734,9,81.5556
109257851,734,9,81.5556
36964346,1386,17,81.5294
33729290,163,2,81.5000
51429394,978,12,81.5000
58207246,2282,28,81.5000
41890917,733,9,81.4444
46334333,570,7,81.4286
125547509,1710,21,81.4286
95725967,407,5,81.4000
61134251,1465,18,81.3889
25535039,895,11,81.3636
111665868,1871,23,81.3478
62786039,244,3,81.3333
90539396,244,3,81.3333
135481793,325,4,81.2500
43858783,325,4,81.2500
81567660,731,9,81.2222
102157365,406,5,81.2000
49279997,406,5,81.2000
66535302,2111,26,81.1923
133933227,2111,26,81.1923
41564229,730,9,81.1111
15244919,81,1,81.0000
39096760,162,2,81.0000
53472380,81,1,81.0000
112843988,243,3,81.0000
141418782,81,1,81.0000
65430876,162,2,81.0000
100745953,81,1,81.0000
103195078,162,2,81.0000
133203992,1457,18,80.9444
121148690,1052,13,80.9231
47548482,1052,13,80.9231
53751383,971,12,80.9167
83345819,2022,25,80.8800
88643555,647,8,80.8750
133002039,647,8,80.8750
12684051,4286,53,80.8679
18820857,323,4,80.7500
21217939,565,7,80.7143
9219164,3871,48,80.6458
7138866,1612,20,80.6000
57432644,403,5,80.6000
2079867,1773,22,80.5909
1183504,2901,36,80.5833
44431225,161,2,80.5000
50823792,1127,14,80.5000
4573013,1207,15,80.4667
15473588,1287,16,80.4375
87056353,563,7,80.4286
93774837,563,7,80.4286
59934685,402,5,80.4000
71908437,402,5,80.4000
31777926,643,8,80.3750
3190957,723,9,80.3333
23359188,241,3,80.3333
59056293,482,6,80.3333
49421729,1365,17,80.2941
126317702,1766,22,80.2727
97963484,1204,15,80.2667
96242076,321,4,80.2500
55948598,1043,13,80.2308
38010001,882,11,80.1818
41158917,882,11,80.1818
133701009,962,12,80.1667
31993013,1842,23,80.0870
81550710,961,12,80.0833
115378138,1361,17,80.0588
36738292,1681,21,80.0476
1034452,80,1,80.0000
10825402,1040,13,80.0000
11268219,560,7,80.0000
32435644,400,5,80.0000
63475455,960,12,80.0000
74373659,800,10,80.0000
114845984,2480,31,80.0000
120347417,880,11,80.0000
10303832,3039,38,79.9737
4381858,959,12,79.9167
94645713,3596,45,79.9111
49841922,1198,15,79.8667
31178340,559,7,79.8571
114844461,479,6,79.8333
111497529,399,5,79.8000
96786739,399,5,79.8000
75986489,718,9,79.7778
113404246,319,4,79.7500
139250001,877,11,79.7273
16601047,558,7,79.7143
53629148,239,3,79.6667
8382449,2628,33,79.6364
41324527,1911,24,79.6250
77443046,4379,55,79.6182
64030719,796,10,79.6000
65810725,398,5,79.6000
8856141,398,5,79.6000
55141244,796,10,79.6000
139707991,557,7,79.5714
79266183,1591,20,79.5500
111961699,1829,23,79.5217
85684824,1113,14,79.5000
101601722,1272,16,79.5000
89825616,1271,16,79.4375
128135959,3414,43,79.3953
121593952,1032,13,79.3846
109793878,1032,13,79.3846
114287271,635,8,79.3750
116217792,952,12,79.3333
140770379,952,12,79.3333
27478941,1190,15,79.3333
105732108,793,10,79.3000
61561686,555,7,79.2857
103523811,555,7,79.2857
108378461,317,4,79.2500
112747648,2694,34,79.2353
116349225,1188,15,79.2000
108903107,871,11,79.1818
81471953,1346,17,79.1765
48462900,475,6,79.1667
17908580,2691,34,79.1471
52316129,633,8,79.1250
118356281,2135,27,79.0741
30692164,2293,29,79.0690
104994810,2767,35,79.0571
60802346,869,11,79.0000
97221179,2212,28,79.0000
106573767,237,3,79.0000
119765398,316,4,79.0000
1160607,4740,60,79.0000
3919761,316,4,79.0000
15950724,948,12,79.0000
24540552,79,1,79.0000
43801317,79,1,79.0000
87942719,3391,43,78.8605
41919803,1025,13,78.8462
22981352,1260,16,78.7500
106422256,787,10,78.7000
66331755,1731,22,78.6818
38011304,472,6,78.6667
105863986,1572,20,78.6000
54922233,2515,32,78.5938
77119566,1178,15,78.5333
67043644,628,8,78.5000
74155886,157,2,78.5000
100617828,2589,33,78.4545
57273009,706,9,78.4444
83423107,1961,25,78.4400
74269202,627,8,78.3750
100497308,627,8,78.3750
49512453,1254,16,78.3750
27808271,1880,24,78.3333
138712753,1644,21,78.2857
103318450,626,8,78.2500
126046148,4850,62,78.2258
139885879,704,9,78.2222
33371922,2503,32,78.2188
96234838,1173,15,78.2000
123188632,1720,22,78.1818
44324837,2345,30,78.1667
117006290,4299,55,78.1636
124660776,547,7,78.1429
81904568,1406,18,78.1111
82936710,859,11,78.0909
4839533,937,12,78.0833
113396592,2107,27,78.0370
53779445,2263,29,78.0345
19524440,702,9,78.0000
24903079,390,5,78.0000
60481646,234,3,78.0000
75394275,312,4,78.0000
140972534,390,5,78.0000
81584249,1169,15,77.9333
45473276,3271,42,77.8810
119121582,2335,30,77.8333
123257150,856,11,77.8182
23873275,389,5,77.8000
39544337,1089,14,77.7857
50764909,1011,13,77.7692
129543456,544,7,77.7143
36417444,777,10,77.7000
65013453,3263,42,77.6905
70118357,233,3,77.6667
72442904,1165,15,77.6667
129984624,233,3,77.6667
7277182,854,11,77.6364
60479111,776,10,77.6000
250843,2171,28,77.5357
76073975,2403,31,77.5161
90892502,620,8,77.5000
125998841,155,2,77.5000
136244610,310,4,77.5000
88290400,4029,52,77.4808
123433447,1007,13,77.4615
87298447,1471,19,77.4211
133723602,696,9,77.3333
24289312,696,9,77.3333
137340803,2783,36,77.3056
119590306,773,10,77.3000
5686843,1700,22,77.2727
71126415,2472,32,77.2500
113114470,2162,28,77.2143
115757977,2625,34,77.2059
83424956,1775,23,77.1739
35264701,540,7,77.1429
51703365,540,7,77.1429
10755564,694,9,77.1111
73241517,694,9,77.1111
22717072,2544,33,77.0909
109698871,1002,13,77.0769
27141122,3081,40,77.0250
91222505,4313,56,77.0179
65444509,231,3,77.0000
83279248,847,11,77.0000
22881368,231,3,77.0000
45926523,1848,24,77.0000
53672814,847,11,77.0000
110430105,77,1,77.0000
126596574,154,2,77.0000
129070018,154,2,77.0000
53162708,1693,22,76.9545
3632278,1154,15,76.9333
41929479,1154,15,76.9333
69152695,1154,15,76.9333
133425852,3769,49,76.9184
122779299,846,11,76.9091
65120590,692,9,76.8889
78202306,615,8,76.8750
106397319,615,8,76.8750
83108816,538,7,76.8571
137333703,461,6,76.8333
139725346,3533,46,76.8043
7366396,1382,18,76.7778
53899840,1305,17,76.7647
105419801,1228,16,76.7500
80548885,537,7,76.7143
59106109,1380,18,76.6667
25613360,1073,14,76.6429
116252021,843,11,76.6364
15987177,2299,30,76.6333
88967877,919,12,76.5833
104664128,536,7,76.5714
117659143,3445,45,76.5556
122378590,1684,22,76.5455
13096088,918,12,76.5000
41291540,306,4,76.5000
96639792,688,9,76.4444
74140634,535,7,76.4286
120206620,1070,14,76.4286
78314284,917,12,76.4167
97156558,1299,17,76.4118
74923526,382,5,76.4000
68052246,840,11,76.3636
31207229,1756,23,76.3478
134806923,1145,15,76.3333
120305341,2824,37,76.3243
45081001,2824,37,76.3243
80052488,2213,29,76.3103
32535404,305,4,76.2500
65682840,991,13,76.2308
12118297,381,5,76.2000
110659116,762,10,76.2000
63902611,457,6,76.1667
101361390,1218,16,76.1250
48099335,761,10,76.1000
9290733,3272,43,76.0930
5624123,532,7,76.0000
12570225,4028,53,76.0000
36863326,532,7,76.0000
126456827,76,1,76.0000
128514431,608,8,76.0000
131506912,608,8,76.0000
136496700,532,7,76.0000
60724505,532,7,76.0000
95847735,456,6,76.0000
99288945,456,6,76.0000
104226556,152,2,76.0000
100001878,2732,36,75.8889
15437545,5385,71,75.8451
49007972,455,6,75.8333
78804173,379,5,75.8000
122304524,758,10,75.8000
8820897,1061,14,75.7857
40719208,1288,17,75.7647
53476899,303,4,75.7500
2745737,1136,15,75.7333
56995817,227,3,75.6667
69798791,454,6,75.6667
139145544,2420,32,75.6250
95247029,378,5,75.6000
24658436,1285,17,75.5882
95386873,529,7,75.5714
106926411,1662,22,75.5455
112401993,831,11,75.5455
60964944,1284,17,75.5294
137829350,2341,31,75.5161
129046432,302,4,75.5000
132700623,604,8,75.5000
21931159,604,8,75.5000
33549970,453,6,75.5000
32438624,1509,20,75.4500
128172519,1358,18,75.4444
17037975,528,7,75.4286
122462305,3317,44,75.3864
107726623,2185,29,75.3448
119616442,452,6,75.3333
91617828,1807,24,75.2917
120622810,2409,32,75.2813
124866567,828,11,75.2727
116888859,301,4,75.2500
93940120,301,4,75.2500
31565417,602,8,75.2500
36519979,376,5,75.2000
41818010,376,5,75.2000
80332039,1955,26,75.1923
73730336,2105,28,75.1786
138590516,1804,24,75.1667
142368840,902,12,75.1667
14982762,1728,23,75.1304
84414222,1803,24,75.1250
140723279,1877,25,75.0800
122566052,75,1,75.0000
126360137,225,3,75.0000
131767978,675,9,75.0000
56539722,675,9,75.0000
75749135,1199,16,74.9375
137905112,4720,63,74.9206
56466888,749,10,74.9000
135171817,1423,19,74.8947
32922636,674,9,74.8889
140332109,599,8,74.8750
122169205,524,7,74.8571
117929882,2320,31,74.8387
122920831,449,6,74.8333
121085565,1197,16,74.8125
113251,374,5,74.8000
23137309,1496,20,74.8000
130572539,1047,14,74.7857
102663288,4113,55,74.7818
112570004,3811,51,74.7255
6723204,224,3,74.6667
73918597,2537,34,74.6176
66200828,1940,26,74.6154
71437297,746,10,74.6000
131466845,1939,26,74.5769
37701876,2608,35,74.5143
337191,298,4,74.5000
97512117,447,6,74.5000
127779869,596,8,74.5000
89710336,1936,26,74.4615
29373526,1562,21,74.3810
142306361,595,8,74.3750
11669469,446,6,74.3333
20683555,446,6,74.3333
26766183,3345,45,74.3333
39128743,446,6,74.3333
9556056,743,10,74.3000
80089562,2972,40,74.3000
28086954,3046,41,74.2927
46610519,1409,19,74.1579
119879079,2447,33,74.1515
30282407,1038,14,74.1429
34320306,667,9,74.1111
87603845,2074,28,74.0714
76758868,74,1,74.0000
33544881,1552,21,73.9048
4642457,812,11,73.8182
83546635,3836,52,73.7692
7365270,295,4,73.7500
116232438,3466,47,73.7447
76995126,1106,15,73.7333
139637127,1252,17,73.6471
119627646,3092,42,73.6190
142151675,957,13,73.6154
138467876,1325,18,73.6111
67893893,736,10,73.6000
100078685,1398,19,73.5789
48920955,1545,21,73.5714
53647731,662,9,73.5556
116566844,662,9,73.5556
141504075,441,6,73.5000
7121453,588,8,73.5000
75371091,735,10,73.5000
81923955,441,6,73.5000
132731360,4039,55,73.4364
126025982,1028,14,73.4286
60734132,1394,19,73.3684
47153697,2274,31,73.3548
7055673,1760,24,73.3333
30100119,1100,15,73.3333
73966521,440,6,73.3333
88884665,660,9,73.3333
68516560,953,13,73.3077
22378126,1026,14,73.2857
133003311,1832,25,73.2800
95254205,3443,47,73.2553
58238111,1465,20,73.2500
100230080,293,4,73.2500
44059193,2416,33,73.2121
16601288,1098,15,73.2000
36090137,2122,29,73.1724
20097010,439,6,73.1667
112342350,2121,29,73.1379
116230289,585,8,73.1250
107109917,585,8,73.1250
141094962,1023,14,73.0714
114971408,1680,23,73.0435
110615671,1168,16,73.0000
130000301,292,4,73.0000
131228564,146,2,73.0000
132680679,73,1,73.0000
136506198,876,12,73.0000
138324819,803,11,73.0000
65327449,1460,20,73.0000
108728269,511,7,73.0000
8370322,1314,18,73.0000
23085950,730,10,73.0000
54365017,146,2,73.0000
113847593,4086,56,72.9643
83600056,1459,20,72.9500
81633439,2626,36,72.9444
111901362,1021,14,72.9286
133157830,802,11,72.9091
51602649,802,11,72.9091
18597404,2260,31,72.9032
125255404,1603,22,72.8636
42565296,510,7,72.8571
511319,437,6,72.8333
74578437,1165,16,72.8125
56554346,873,12,72.7500
12970967,291,4,72.7500
49610523,582,8,72.7500
140747079,2836,39,72.7179
60352954,727,10,72.7000
124093640,218,3,72.6667
119653720,5230,72,72.6389
42677791,799,11,72.6364
16066732,4645,64,72.5781
69159969,1887,26,72.5769
134630812,1016,14,72.5714
17336370,508,7,72.5714
76314785,1814,25,72.5600
429994,653,9,72.5556
3965819,145,2,72.5000
52797666,290,4,72.5000
111695487,870,12,72.5000
114377254,1667,23,72.4783
74312496,1522,21,72.4762
122036580,1232,17,72.4706
132747248,1087,15,72.4667
81756097,1087,15,72.4667
46978329,362,5,72.4000
50088028,796,11,72.3636
81840544,2098,29,72.3448
102929664,217,3,72.3333
35644209,434,6,72.3333
47780833,217,3,72.3333
40557275,940,13,72.3077
124793990,723,10,72.3000
27049458,506,7,72.2857
115847256,2385,33,72.2727
26570624,289,4,72.2500
69309041,289,4,72.2500
75057559,289,4,72.2500
83681730,1227,17,72.1765
124959202,577,8,72.1250
29838929,721,10,72.1000
8337357,793,11,72.0909
5803579,72,1,72.0000
68485777,216,3,72.0000
112417191,144,2,72.0000
118425520,1800,25,72.0000
119765198,360,5,72.0000
119836118,72,1,72.0000
123631012,72,1,72.0000
130024029,864,12,72.0000
135387051,144,2,72.0000
137625581,288,4,72.0000
132323947,1439,20,71.9500
113484173,719,10,71.9000
100853561,2372,33,71.8788
136001495,934,13,71.8462
22182160,2514,35,71.8286
135020964,790,11,71.8182
18649051,1292,18,71.7778
111041306,287,4,71.7500
128814993,287,4,71.7500
57628198,1363,19,71.7368
71105413,1291,18,71.7222
87442587,1219,17,71.7059
102814676,215,3,71.6667
44140222,1863,26,71.6538
26869643,573,8,71.6250
39825915,931,13,71.6154
90934700,358,5,71.6000
43139118,787,11,71.5455
137129651,787,11,71.5455
62225943,930,13,71.5385
88749982,286,4,71.5000
876192,1573,22,71.5000
118282748,2215,31,71.4516
110666558,500,7,71.4286
21906850,500,7,71.4286
84230181,500,7,71.4286
76121487,1214,17,71.4118
83851924,4713,66,71.4091
59241675,357,5,71.4000
61472535,1785,25,71.4000
18205111,1213,17,71.3529
72358271,2137,30,71.2333
124217111,356,5,71.2000
25040950,2492,35,71.2000
63394949,854,12,71.1667
81635499,1493,21,71.0952
3840121,3270,46,71.0870
13081722,1279,18,71.0556
107952284,1776,25,71.0400
100109755,1420,20,71.0000
105630599,71,1,71.0000
15706809,284,4,71.0000
113410981,284,4,71.0000
116746068,213,3,71.0000
60203830,1135,16,70.9375
66351154,1135,16,70.9375
121539441,1205,17,70.8824
129811530,1063,15,70.8667
83389532,425,6,70.8333
103149203,1275,18,70.8333
111835944,354,5,70.8000
100288957,2760,39,70.7692
75131016,283,4,70.7500
36339188,3183,45,70.7333
44725106,495,7,70.7143
55178016,495,7,70.7143
128090856,1202,17,70.7059
70397129,707,10,70.7000
88150994,1979,28,70.6786
89256212,848,12,70.6667
41786809,424,6,70.6667
110603493,848,12,70.6667
119945707,1059,15,70.6000
52548753,1482,21,70.5714
113050567,635,9,70.5556
125039447,635,9,70.5556
70503301,3104,44,70.5455
81607879,141,2,70.5000
93234575,141,2,70.5000
93349361,564,8,70.5000
120930204,141,2,70.5000
46433093,282,4,70.5000
128521783,3736,53,70.4906
25187340,775,11,70.4545
3227231,2043,29,70.4483
128397777,986,14,70.4286
106145444,845,12,70.4167
45073084,845,12,70.4167
565533,1056,15,70.4000
49520808,1267,18,70.3889
35853904,774,11,70.3636
82473850,774,11,70.3636
95014110,211,3,70.3333
132812306,422,6,70.3333
132285491,2109,30,70.3000
98920553,1265,18,70.2778
41037826,1054,15,70.2667
25487075,1405,20,70.2500
34313030,281,4,70.2500
115299510,281,4,70.2500
128180595,1614,23,70.1739
88614983,421,6,70.1667
105836892,842,12,70.1667
59781337,5051,72,70.1528
70403519,491,7,70.1429
27833657,491,7,70.1429
138399730,491,7,70.1429
83832211,701,10,70.1000
71376321,841,12,70.0833
56972597,70,1,70.0000
57301300,1750,25,70.0000
66315804,140,2,70.0000
74629216,700,10,70.0000
89813223,140,2,70.0000
104976623,70,1,70.0000
116162717,70,1,70.0000
124506934,420,6,70.0000
28867140,70,1,70.0000
54683876,490,7,70.0000
27803245,2519,36,69.9722
25871996,1959,28,69.9643
138856687,2236,32,69.8750
40164889,838,12,69.8333
129189293,628,9,69.7778
92812860,907,13,69.7692
77044248,279,4,69.7500
96169296,558,8,69.7500
8692489,209,3,69.6667
19320995,209,3,69.6667
71234312,1044,15,69.6000
1806084,1183,17,69.5882
99674599,3061,44,69.5682
114008857,626,9,69.5556
95339766,1043,15,69.5333
60032019,417,6,69.5000
7970200,139,2,69.5000
87610115,1459,21,69.4762
137764831,903,13,69.4615
127939985,347,5,69.4000
80081386,694,10,69.4000
118536510,902,13,69.3846
3162324,555,8,69.3750
65327272,971,14,69.3571
117718025,4508,65,69.3538
101250285,1179,17,69.3529
29285910,624,9,69.3333
72288359,2633,38,69.2895
68157578,1455,21,69.2857
50759397,1940,28,69.2857
132579775,554,8,69.2500
83954147,4362,63,69.2381
25477392,2077,30,69.2333
36703106,1452,21,69.1429
41261027,484,7,69.1429
54204561,1106,16,69.1250
102550958,553,8,69.1250
63339028,3731,54,69.0926
75904905,760,11,69.0909
136108072,1589,23,69.0870
116481997,2622,38,69.0000
120812517,2001,29,69.0000
120925583,69,1,69.0000
125070791,1449,21,69.0000
85071667,690,10,69.0000
89854830,621,9,69.0000
98260769,69,1,69.0000
107066825,69,1,69.0000
109421576,69,1,69.0000
3447448,69,1,69.0000
12135006,138,2,69.0000
107209058,6549,95,68.9368
123889295,1929,28,68.8929
59127538,1171,17,68.8824
99960313,551,8,68.8750
112148241,482,7,68.8571
61743492,1239,18,68.8333
3577313,413,6,68.8333
131670570,1927,28,68.8214
69521301,2546,37,68.8108
83928316,688,10,68.8000
48767456,3232,47,68.7660
33687452,275,4,68.7500
103134579,1925,28,68.7500
88930,1581,23,68.7391
501286,1031,15,68.7333
418175,1168,17,68.7059
77072530,412,6,68.6667
118770004,1442,21,68.6667
69246472,961,14,68.6429
111058819,892,13,68.6154
113537369,1235,18,68.6111
19704074,343,5,68.6000
58156669,480,7,68.5714
68692842,617,9,68.5556
85604732,137,2,68.5000
114946034,1233,18,68.5000
35636139,137,2,68.5000
40259154,137,2,68.5000
47047755,274,4,68.5000
55219760,274,4,68.5000
28515753,1027,15,68.4667
77128465,890,13,68.4615
10539406,2258,33,68.4242
113367173,342,5,68.4000
32033919,957,14,68.3571
39445216,1367,20,68.3500
9686681,205,3,68.3333
127395876,1229,18,68.2778
126592405,273,4,68.2500
73416552,273,4,68.2500
22621152,1228,18,68.2222
95607772,682,10,68.2000
102033644,477,7,68.1429
120685346,1839,27,68.1111
69452078,2588,38,68.1053
75022392,817,12,68.0833
82857884,1021,15,68.0667
79614874,68,1,68.0000
92401471,68,1,68.0000
95055358,68,1,68.0000
99228290,884,13,68.0000
99404305,204,3,68.0000
120159915,136,2,68.0000
131283996,204,3,68.0000
132252054,204,3,68.0000
12820152,204,3,68.0000
27428904,340,5,68.0000
38767724,68,1,68.0000
46129619,68,1,68.0000
102350790,2107,31,67.9677
81613966,951,14,67.9286
31700289,815,12,67.9167
65856500,1358,20,67.9000
76352172,1560,23,67.8261
