user_id,total_behavior_count,browse_count,favorite_count,cart_count,purchase_count,browse_to_favorite_rate,favorite_to_cart_rate,cart_to_purchase_rate,browse_to_purchase_rate
1673252,838,807,0,21,10,0.0000,NULL,0.4762,0.0124
117829483,838,751,0,56,31,0.0000,NULL,0.5536,0.0413
91552951,838,819,3,11,5,0.0037,3.6667,0.4545,0.0061
31557701,838,766,10,47,15,0.0131,4.7000,0.3191,0.0196
90433252,838,814,1,15,8,0.0012,15.0000,0.5333,0.0098
142036510,837,771,61,4,1,0.0791,0.0656,0.2500,0.0013
33517755,837,806,14,12,5,0.0174,0.8571,0.4167,0.0062
107859322,836,788,3,27,18,0.0038,9.0000,0.6667,0.0228
87326986,836,806,3,22,5,0.0037,7.3333,0.2273,0.0062
33240232,836,817,2,17,0,0.0024,8.5000,0.0000,0.0000
117765542,836,800,2,26,8,0.0025,13.0000,0.3077,0.0100
88623283,836,792,14,12,18,0.0177,0.8571,1.5000,0.0227
41718632,836,817,3,16,0,0.0037,5.3333,0.0000,0.0000
22149457,835,799,20,8,8,0.0250,0.4000,1.0000,0.0100
98259829,835,813,1,15,6,0.0012,15.0000,0.4000,0.0074
12568217,835,775,25,21,14,0.0323,0.8400,0.6667,0.0181
81157363,835,771,1,54,9,0.0013,54.0000,0.1667,0.0117
34346607,834,776,1,52,5,0.0013,52.0000,0.0962,0.0064
94795739,834,803,9,18,4,0.0112,2.0000,0.2222,0.0050
5051617,834,793,37,3,1,0.0467,0.0811,0.3333,0.0013
85061519,834,767,1,64,2,0.0013,64.0000,0.0313,0.0026
96723364,834,795,1,23,15,0.0013,23.0000,0.6522,0.0189
85550335,834,802,17,13,2,0.0212,0.7647,0.1538,0.0025
17374737,834,786,24,16,8,0.0305,0.6667,0.5000,0.0102
101898979,833,760,0,63,10,0.0000,NULL,0.1587,0.0132
59174013,833,799,28,1,5,0.0350,0.0357,5.0000,0.0063
111922941,833,811,0,13,9,0.0000,NULL,0.6923,0.0111
90433859,833,772,59,0,2,0.0764,0.0000,NULL,0.0026
50703618,833,771,1,45,16,0.0013,45.0000,0.3556,0.0208
56199602,831,766,40,6,19,0.0522,0.1500,3.1667,0.0248
2967122,831,792,1,30,8,0.0013,30.0000,0.2667,0.0101
48059114,831,799,4,21,7,0.0050,5.2500,0.3333,0.0088
39576434,831,811,10,2,8,0.0123,0.2000,4.0000,0.0099
124633651,831,765,60,3,3,0.0784,0.0500,1.0000,0.0039
126883251,831,801,1,19,10,0.0012,19.0000,0.5263,0.0125
34194469,831,803,2,13,13,0.0025,6.5000,1.0000,0.0162
46445715,830,826,0,3,1,0.0000,NULL,0.3333,0.0012
59394022,830,780,2,29,19,0.0026,14.5000,0.6552,0.0244
51666038,830,781,16,14,19,0.0205,0.8750,1.3571,0.0243
92020710,829,785,5,24,15,0.0064,4.8000,0.6250,0.0191
19723169,829,784,17,21,7,0.0217,1.2353,0.3333,0.0089
69678635,829,738,50,7,34,0.0678,0.1400,4.8571,0.0461
75022392,829,783,0,34,12,0.0000,NULL,0.3529,0.0153
17677320,828,806,0,18,4,0.0000,NULL,0.2222,0.0050
2352151,828,755,69,0,4,0.0914,0.0000,NULL,0.0053
76550636,828,822,0,3,3,0.0000,NULL,1.0000,0.0036
83313393,828,819,6,1,2,0.0073,0.1667,2.0000,0.0024
126094939,827,794,1,12,20,0.0013,12.0000,1.6667,0.0252
31700289,827,813,2,0,12,0.0025,0.0000,NULL,0.0148
98890086,827,819,2,3,3,0.0024,1.5000,1.0000,0.0037
61664752,827,718,0,99,10,0.0000,NULL,0.1010,0.0139
99543620,827,756,10,44,17,0.0132,4.4000,0.3864,0.0225
86901628,826,736,2,84,4,0.0027,42.0000,0.0476,0.0054
137213849,826,716,4,97,9,0.0056,24.2500,0.0928,0.0126
136327444,826,757,44,24,1,0.0581,0.5455,0.0417,0.0013
113319009,826,825,1,0,0,0.0012,0.0000,NULL,0.0000
98507442,826,799,2,23,2,0.0025,11.5000,0.0870,0.0025
3792677,826,764,0,47,15,0.0000,NULL,0.3191,0.0196
47720492,826,740,55,21,10,0.0743,0.3818,0.4762,0.0135
50641447,826,784,5,37,0,0.0064,7.4000,0.0000,0.0000
76910457,826,779,0,31,16,0.0000,NULL,0.5161,0.0205
86034641,825,789,8,6,22,0.0101,0.7500,3.6667,0.0279
26908458,825,754,28,28,15,0.0371,1.0000,0.5357,0.0199
135288694,825,758,1,45,21,0.0013,45.0000,0.4667,0.0277
79788089,825,765,22,23,15,0.0288,1.0455,0.6522,0.0196
101791582,825,663,162,0,0,0.2443,0.0000,NULL,0.0000
21185597,824,806,5,11,2,0.0062,2.2000,0.1818,0.0025
66190657,824,754,1,55,14,0.0013,55.0000,0.2545,0.0186
103947735,824,783,1,25,15,0.0013,25.0000,0.6000,0.0192
4642457,823,768,4,40,11,0.0052,10.0000,0.2750,0.0143
59621698,822,807,2,1,12,0.0025,0.5000,12.0000,0.0149
90262162,822,768,33,13,8,0.0430,0.3939,0.6154,0.0104
7446574,822,800,13,5,4,0.0163,0.3846,0.8000,0.0050
76606093,822,758,46,3,15,0.0607,0.0652,5.0000,0.0198
113010441,821,793,10,18,0,0.0126,1.8000,0.0000,0.0000
55415825,821,768,51,0,2,0.0664,0.0000,NULL,0.0026
46112521,821,765,7,34,15,0.0092,4.8571,0.4412,0.0196
101857968,821,776,19,10,16,0.0245,0.5263,1.6000,0.0206
73525853,821,776,2,34,9,0.0026,17.0000,0.2647,0.0116
127973228,820,761,24,28,7,0.0315,1.1667,0.2500,0.0092
33649704,820,798,13,6,3,0.0163,0.4615,0.5000,0.0038
132590261,820,768,34,10,8,0.0443,0.2941,0.8000,0.0104
49815803,820,805,7,2,6,0.0087,0.2857,3.0000,0.0075
33259936,820,758,0,43,19,0.0000,NULL,0.4419,0.0251
135802732,820,746,3,54,17,0.0040,18.0000,0.3148,0.0228
40122764,820,756,0,47,17,0.0000,NULL,0.3617,0.0225
63001216,819,766,0,28,25,0.0000,NULL,0.8929,0.0326
98154677,819,814,0,2,3,0.0000,NULL,1.5000,0.0037
70161728,819,754,1,60,4,0.0013,60.0000,0.0667,0.0053
99989881,819,787,10,5,17,0.0127,0.5000,3.4000,0.0216
113248155,818,760,0,52,6,0.0000,NULL,0.1154,0.0079
136649602,818,796,6,10,6,0.0075,1.6667,0.6000,0.0075
6375695,817,793,1,15,8,0.0013,15.0000,0.5333,0.0101
67229067,817,805,4,3,5,0.0050,0.7500,1.6667,0.0062
57350677,817,797,11,0,9,0.0138,0.0000,NULL,0.0113
42851945,817,804,0,12,1,0.0000,NULL,0.0833,0.0012
60351038,817,790,16,6,5,0.0203,0.3750,0.8333,0.0063
104613070,816,766,22,19,9,0.0287,0.8636,0.4737,0.0117
41081290,816,773,0,37,6,0.0000,NULL,0.1622,0.0078
75702827,816,757,39,5,15,0.0515,0.1282,3.0000,0.0198
109128473,815,783,9,4,19,0.0115,0.4444,4.7500,0.0243
2357844,815,698,67,30,20,0.0960,0.4478,0.6667,0.0287
41547180,814,763,6,27,18,0.0079,4.5000,0.6667,0.0236
91675566,814,737,4,52,21,0.0054,13.0000,0.4038,0.0285
98531147,814,721,35,39,19,0.0485,1.1143,0.4872,0.0264
74077719,814,761,16,20,17,0.0210,1.2500,0.8500,0.0223
96571906,814,801,0,10,3,0.0000,NULL,0.3000,0.0037
92280073,814,774,14,13,13,0.0181,0.9286,1.0000,0.0168
138324819,814,747,0,56,11,0.0000,NULL,0.1964,0.0147
20912759,814,778,0,21,15,0.0000,NULL,0.7143,0.0193
3350428,813,769,25,11,8,0.0325,0.4400,0.7273,0.0104
10761548,813,810,0,2,1,0.0000,NULL,0.5000,0.0012
43603561,813,776,34,0,3,0.0438,0.0000,NULL,0.0039
97729365,813,756,0,52,5,0.0000,NULL,0.0962,0.0066
51602649,813,770,16,16,11,0.0208,1.0000,0.6875,0.0143
106286487,813,798,0,9,6,0.0000,NULL,0.6667,0.0075
138162465,813,805,3,1,4,0.0037,0.3333,4.0000,0.0050
31463929,813,731,1,60,21,0.0014,60.0000,0.3500,0.0287
133157830,813,762,3,37,11,0.0039,12.3333,0.2973,0.0144
9171135,812,800,6,1,5,0.0075,0.1667,5.0000,0.0063
98809181,812,740,39,16,17,0.0527,0.4103,1.0625,0.0230
122786384,812,721,15,55,21,0.0208,3.6667,0.3818,0.0291
114930910,812,787,8,10,7,0.0102,1.2500,0.7000,0.0089
29388134,812,797,0,11,4,0.0000,NULL,0.3636,0.0050
59480165,812,806,2,3,1,0.0025,1.5000,0.3333,0.0012
24057036,812,767,1,38,6,0.0013,38.0000,0.1579,0.0078
36142170,810,748,59,0,3,0.0789,0.0000,NULL,0.0040
60495861,810,714,91,1,4,0.1275,0.0110,4.0000,0.0056
42677791,810,792,0,7,11,0.0000,NULL,1.5714,0.0139
74373659,810,764,2,34,10,0.0026,17.0000,0.2941,0.0131
100121842,810,784,1,13,12,0.0013,13.0000,0.9231,0.0153
98669047,809,783,7,11,8,0.0089,1.5714,0.7273,0.0102
131293826,809,793,7,2,7,0.0088,0.2857,3.5000,0.0088
42479497,809,784,13,11,1,0.0166,0.8462,0.0909,0.0013
24967803,809,787,10,4,8,0.0127,0.4000,2.0000,0.0102
83058850,808,776,3,21,8,0.0039,7.0000,0.3810,0.0103
54279484,808,739,1,64,4,0.0014,64.0000,0.0625,0.0054
46043523,808,801,0,5,2,0.0000,NULL,0.4000,0.0025
65409330,808,758,0,30,20,0.0000,NULL,0.6667,0.0264
45897708,808,744,59,5,0,0.0793,0.0847,0.0000,0.0000
50088028,807,738,0,58,11,0.0000,NULL,0.1897,0.0149
126761012,807,772,4,23,8,0.0052,5.7500,0.3478,0.0104
30717687,806,788,13,3,2,0.0165,0.2308,0.6667,0.0025
84676338,806,741,0,50,15,0.0000,NULL,0.3000,0.0202
55141244,806,764,4,28,10,0.0052,7.0000,0.3571,0.0131
68302542,806,772,0,26,8,0.0000,NULL,0.3077,0.0104
87684947,806,787,0,16,3,0.0000,NULL,0.1875,0.0038
136952642,806,758,42,0,6,0.0554,0.0000,NULL,0.0079
64030719,806,776,6,14,10,0.0077,2.3333,0.7143,0.0129
64696595,806,635,147,16,8,0.2315,0.1088,0.5000,0.0126
94106376,805,801,0,4,0,0.0000,NULL,0.0000,0.0000
2870275,805,797,2,1,5,0.0025,0.5000,5.0000,0.0063
44542843,805,802,0,2,1,0.0000,NULL,0.5000,0.0012
126685028,804,802,1,0,1,0.0012,0.0000,NULL,0.0012
58422836,804,734,2,62,6,0.0027,31.0000,0.0968,0.0082
46997903,804,736,0,49,19,0.0000,NULL,0.3878,0.0258
8337357,804,782,0,11,11,0.0000,NULL,1.0000,0.0141
66374251,803,710,1,75,17,0.0014,75.0000,0.2267,0.0239
105732108,803,752,0,41,10,0.0000,NULL,0.2439,0.0133
34933963,803,788,0,13,2,0.0000,NULL,0.1538,0.0025
97226125,803,770,20,13,0,0.0260,0.6500,0.0000,0.0000
78808413,803,778,14,11,0,0.0180,0.7857,0.0000,0.0000
103606020,802,742,1,39,20,0.0013,39.0000,0.5128,0.0270
122141696,802,757,2,43,0,0.0026,21.5000,0.0000,0.0000
58008140,802,698,11,64,29,0.0158,5.8182,0.4531,0.0415
985207,802,788,0,10,4,0.0000,NULL,0.4000,0.0051
37120790,801,755,10,12,24,0.0132,1.2000,2.0000,0.0318
43264060,801,785,0,11,5,0.0000,NULL,0.4545,0.0064
128323172,801,799,0,0,2,0.0000,NULL,NULL,0.0025
25773958,801,750,13,20,18,0.0173,1.5385,0.9000,0.0240
48942128,801,755,1,45,0,0.0013,45.0000,0.0000,0.0000
135020964,801,779,0,11,11,0.0000,NULL,1.0000,0.0141
23439550,801,735,0,58,8,0.0000,NULL,0.1379,0.0109
118208713,800,771,28,0,1,0.0363,0.0000,NULL,0.0013
96238328,799,776,15,0,8,0.0193,0.0000,NULL,0.0103
6247427,798,688,110,0,0,0.1599,0.0000,NULL,0.0000
137129651,798,759,0,28,11,0.0000,NULL,0.3929,0.0145
43139118,798,733,41,13,11,0.0559,0.3171,0.8462,0.0150
26034408,798,781,10,0,7,0.0128,0.0000,NULL,0.0090
11589162,797,731,1,49,16,0.0014,49.0000,0.3265,0.0219
106422256,797,689,50,48,10,0.0726,0.9600,0.2083,0.0145
116763688,797,749,0,30,18,0.0000,NULL,0.6000,0.0240
73049202,797,742,5,21,29,0.0067,4.2000,1.3810,0.0391
46405869,797,739,40,6,12,0.0541,0.1500,2.0000,0.0162
92976389,796,782,1,0,13,0.0013,0.0000,NULL,0.0166
126070926,796,735,0,58,3,0.0000,NULL,0.0517,0.0041
86287331,796,771,11,2,12,0.0143,0.1818,6.0000,0.0156
133271218,796,772,3,15,6,0.0039,5.0000,0.4000,0.0078
17029867,795,792,0,2,1,0.0000,NULL,0.5000,0.0013
6776778,795,737,1,35,22,0.0014,35.0000,0.6286,0.0299
99052668,795,785,1,0,9,0.0013,0.0000,NULL,0.0115
9829940,794,767,2,25,0,0.0026,12.5000,0.0000,0.0000
140863269,794,705,79,2,8,0.1121,0.0253,4.0000,0.0113
10031393,794,788,3,1,2,0.0038,0.3333,2.0000,0.0025
111486485,794,777,4,8,5,0.0051,2.0000,0.6250,0.0064
77881862,794,661,22,87,24,0.0333,3.9545,0.2759,0.0363
92156910,794,689,0,90,15,0.0000,NULL,0.1667,0.0218
3508821,794,770,6,4,14,0.0078,0.6667,3.5000,0.0182
43294769,793,707,3,52,31,0.0042,17.3333,0.5962,0.0438
30511142,793,756,0,36,1,0.0000,NULL,0.0278,0.0013
14759347,793,724,0,66,3,0.0000,NULL,0.0455,0.0041
74224190,793,754,0,36,3,0.0000,NULL,0.0833,0.0040
64649517,793,745,3,29,16,0.0040,9.6667,0.5517,0.0215
128637327,793,751,40,1,1,0.0533,0.0250,1.0000,0.0013
131302242,793,731,0,34,28,0.0000,NULL,0.8235,0.0383
16795906,793,789,0,4,0,0.0000,NULL,0.0000,0.0000
42676532,792,738,3,37,14,0.0041,12.3333,0.3784,0.0190
80563035,792,753,0,34,5,0.0000,NULL,0.1471,0.0066
10535263,791,731,1,53,6,0.0014,53.0000,0.1132,0.0082
104250260,791,696,2,86,7,0.0029,43.0000,0.0814,0.0101
46485348,791,735,3,48,5,0.0041,16.0000,0.1042,0.0068
81995769,791,754,32,5,0,0.0424,0.1563,0.0000,0.0000
19985990,790,762,1,20,7,0.0013,20.0000,0.3500,0.0092
41182866,790,754,1,32,3,0.0013,32.0000,0.0938,0.0040
32903403,790,749,0,27,14,0.0000,NULL,0.5185,0.0187
35096341,789,766,0,20,3,0.0000,NULL,0.1500,0.0039
70813454,789,774,8,5,2,0.0103,0.6250,0.4000,0.0026
80274951,789,775,1,1,12,0.0013,1.0000,12.0000,0.0155
118193939,788,769,1,9,9,0.0013,9.0000,1.0000,0.0117
95126179,788,702,74,12,0,0.1054,0.1622,0.0000,0.0000
112296733,788,741,1,46,0,0.0013,46.0000,0.0000,0.0000
57773119,788,760,1,22,5,0.0013,22.0000,0.2273,0.0066
23231484,787,739,21,12,15,0.0284,0.5714,1.2500,0.0203
75419895,787,781,1,5,0,0.0013,5.0000,0.0000,0.0000
5740730,787,753,1,26,7,0.0013,26.0000,0.2692,0.0093
109623749,787,751,0,30,6,0.0000,NULL,0.2000,0.0080
36417444,787,757,0,20,10,0.0000,NULL,0.5000,0.0132
79702699,787,704,81,0,2,0.1151,0.0000,NULL,0.0028
65180528,786,749,20,10,7,0.0267,0.5000,0.7000,0.0093
25187340,786,757,0,18,11,0.0000,NULL,0.6111,0.0145
16112876,786,721,2,36,27,0.0028,18.0000,0.7500,0.0374
60479111,786,703,1,72,10,0.0014,72.0000,0.1389,0.0142
26529364,786,737,4,39,6,0.0054,9.7500,0.1538,0.0081
29644155,786,720,32,27,7,0.0444,0.8438,0.2593,0.0097
35853904,785,751,9,14,11,0.0120,1.5556,0.7857,0.0146
47065920,785,717,33,35,0,0.0460,1.0606,0.0000,0.0000
82473850,785,733,0,41,11,0.0000,NULL,0.2683,0.0150
114290242,785,727,2,42,14,0.0028,21.0000,0.3333,0.0193
76038007,785,778,2,5,0,0.0026,2.5000,0.0000,0.0000
92848895,784,728,3,44,9,0.0041,14.6667,0.2045,0.0124
41107544,784,782,1,1,0,0.0013,1.0000,0.0000,0.0000
39980859,783,677,78,21,7,0.1152,0.2692,0.3333,0.0103
87338001,783,650,132,0,1,0.2031,0.0000,NULL,0.0015
119590306,783,706,47,20,10,0.0666,0.4255,0.5000,0.0142
24811681,783,757,22,2,2,0.0291,0.0909,1.0000,0.0026
105617429,783,746,3,8,26,0.0040,2.6667,3.2500,0.0349
7391440,783,738,15,14,16,0.0203,0.9333,1.1429,0.0217
17696910,783,724,4,43,12,0.0055,10.7500,0.2791,0.0166
110450175,783,761,15,4,3,0.0197,0.2667,0.7500,0.0039
89931597,782,764,18,0,0,0.0236,0.0000,NULL,0.0000
97426338,782,740,0,23,19,0.0000,NULL,0.8261,0.0257
9661335,782,745,4,27,6,0.0054,6.7500,0.2222,0.0081
112539954,782,703,2,47,30,0.0028,23.5000,0.6383,0.0427
4174826,781,582,184,14,1,0.3162,0.0761,0.0714,0.0017
71258991,781,688,61,24,8,0.0887,0.3934,0.3333,0.0116
54522131,780,708,2,64,6,0.0028,32.0000,0.0938,0.0085
122803562,780,761,0,18,1,0.0000,NULL,0.0556,0.0013
63458915,780,695,1,56,28,0.0014,56.0000,0.5000,0.0403
134097431,779,731,1,41,6,0.0014,41.0000,0.1463,0.0082
106295017,779,718,60,0,1,0.0836,0.0000,NULL,0.0014
99117769,779,765,2,7,5,0.0026,3.5000,0.7143,0.0065
109327598,779,729,43,7,0,0.0590,0.1628,0.0000,0.0000
119113372,779,682,0,71,26,0.0000,NULL,0.3662,0.0381
106672791,779,756,0,14,9,0.0000,NULL,0.6429,0.0119
92999201,779,745,33,0,1,0.0443,0.0000,NULL,0.0013
88855760,778,770,1,7,0,0.0013,7.0000,0.0000,0.0000
95869367,778,696,28,41,13,0.0402,1.4643,0.3171,0.0187
39602501,778,727,3,43,5,0.0041,14.3333,0.1163,0.0069
21287960,778,735,0,41,2,0.0000,NULL,0.0488,0.0027
76937095,777,677,31,12,57,0.0458,0.3871,4.7500,0.0842
72753099,777,775,2,0,0,0.0026,0.0000,NULL,0.0000
91730194,777,741,0,24,12,0.0000,NULL,0.5000,0.0162
118774009,776,761,15,0,0,0.0197,0.0000,NULL,0.0000
14067253,776,653,3,73,47,0.0046,24.3333,0.6438,0.0720
39630527,776,707,4,41,24,0.0057,10.2500,0.5854,0.0339
122269318,776,699,0,76,1,0.0000,NULL,0.0132,0.0014
57475934,776,735,3,35,3,0.0041,11.6667,0.0857,0.0041
82483139,775,757,1,11,6,0.0013,11.0000,0.5455,0.0079
128914790,775,745,17,4,9,0.0228,0.2353,2.2500,0.0121
56528086,775,749,1,17,8,0.0013,17.0000,0.4706,0.0107
86563510,775,713,1,44,17,0.0014,44.0000,0.3864,0.0238
103274179,774,650,70,31,23,0.1077,0.4429,0.7419,0.0354
83334493,774,746,9,7,12,0.0121,0.7778,1.7143,0.0161
23376907,774,741,23,6,4,0.0310,0.2609,0.6667,0.0054
12730285,773,715,3,46,9,0.0042,15.3333,0.1957,0.0126
138153893,773,676,1,60,36,0.0015,60.0000,0.6000,0.0533
83934219,773,723,36,12,2,0.0498,0.3333,0.1667,0.0028
65320445,773,769,0,2,2,0.0000,NULL,1.0000,0.0026
26372667,773,745,4,7,17,0.0054,1.7500,2.4286,0.0228
77455082,773,731,26,8,8,0.0356,0.3077,1.0000,0.0109
3240412,773,763,0,9,1,0.0000,NULL,0.1111,0.0013
60457466,772,762,1,5,4,0.0013,5.0000,0.8000,0.0052
110659116,772,750,5,7,10,0.0067,1.4000,1.4286,0.0133
133825480,772,691,30,27,24,0.0434,0.9000,0.8889,0.0347
10191206,772,740,0,17,15,0.0000,NULL,0.8824,0.0203
76885686,772,732,1,37,2,0.0014,37.0000,0.0541,0.0027
75904905,771,710,14,36,11,0.0197,2.5714,0.3056,0.0155
47087121,771,709,10,34,18,0.0141,3.4000,0.5294,0.0254
12283105,771,758,2,8,3,0.0026,4.0000,0.3750,0.0040
27662805,771,729,4,6,32,0.0055,1.5000,5.3333,0.0439
48099335,771,750,1,10,10,0.0013,10.0000,1.0000,0.0133
11917811,771,748,2,5,16,0.0027,2.5000,3.2000,0.0214
94335711,771,756,9,4,2,0.0119,0.4444,0.5000,0.0026
16851866,771,672,28,66,5,0.0417,2.3571,0.0758,0.0074
10856328,771,759,3,2,7,0.0040,0.6667,3.5000,0.0092
52394552,770,759,4,2,5,0.0053,0.5000,2.5000,0.0066
118194231,770,690,0,38,42,0.0000,NULL,1.1053,0.0609
29173819,770,755,3,9,3,0.0040,3.0000,0.3333,0.0040
43916471,770,718,0,37,15,0.0000,NULL,0.4054,0.0209
76786143,770,702,35,21,12,0.0499,0.6000,0.5714,0.0171
77945945,769,734,25,2,8,0.0341,0.0800,4.0000,0.0109
88504838,769,511,3,253,2,0.0059,84.3333,0.0079,0.0039
83583566,769,769,0,0,0,0.0000,NULL,NULL,0.0000
140671079,769,749,8,7,5,0.0107,0.8750,0.7143,0.0067
5091068,769,756,1,4,8,0.0013,4.0000,2.0000,0.0106
8973625,769,740,15,8,6,0.0203,0.5333,0.7500,0.0081
132627681,769,633,128,4,4,0.2022,0.0313,1.0000,0.0063
37238566,769,744,2,20,3,0.0027,10.0000,0.1500,0.0040
116142598,769,732,20,10,7,0.0273,0.5000,0.7000,0.0096
87820307,769,670,5,63,31,0.0075,12.6000,0.4921,0.0463
53688011,768,731,1,18,18,0.0014,18.0000,1.0000,0.0246
9862954,768,758,7,2,1,0.0092,0.2857,0.5000,0.0013
103370538,768,703,18,38,9,0.0256,2.1111,0.2368,0.0128
122304524,768,752,0,6,10,0.0000,NULL,1.6667,0.0133
20487789,767,743,4,8,12,0.0054,2.0000,1.5000,0.0162
141187200,767,676,4,78,9,0.0059,19.5000,0.1154,0.0133
76269329,767,746,1,17,3,0.0013,17.0000,0.1765,0.0040
77661755,767,670,64,13,20,0.0955,0.2031,1.5385,0.0299
103498808,767,696,1,40,30,0.0014,40.0000,0.7500,0.0431
54404822,767,713,0,32,22,0.0000,NULL,0.6875,0.0309
57877811,767,683,82,2,0,0.1201,0.0244,0.0000,0.0000
23043365,766,685,0,50,31,0.0000,NULL,0.6200,0.0453
4387844,766,709,7,35,15,0.0099,5.0000,0.4286,0.0212
92780565,765,735,5,8,17,0.0068,1.6000,2.1250,0.0231
28962754,765,712,1,50,2,0.0014,50.0000,0.0400,0.0028
18831528,764,755,4,5,0,0.0053,1.2500,0.0000,0.0000
56591452,764,748,0,10,6,0.0000,NULL,0.6000,0.0080
89341994,764,737,2,24,1,0.0027,12.0000,0.0417,0.0014
43348892,763,668,87,3,5,0.1302,0.0345,1.6667,0.0075
62478205,763,728,0,30,5,0.0000,NULL,0.1667,0.0069
57080557,762,690,1,48,23,0.0014,48.0000,0.4792,0.0333
85025555,762,762,0,0,0,0.0000,NULL,NULL,0.0000
48186482,761,697,30,25,9,0.0430,0.8333,0.3600,0.0129
31997910,761,616,132,8,5,0.2143,0.0606,0.6250,0.0081
77630573,761,694,0,66,1,0.0000,NULL,0.0152,0.0014
31729893,760,702,2,44,12,0.0028,22.0000,0.2727,0.0171
15064877,760,719,4,29,8,0.0056,7.2500,0.2759,0.0111
29760352,760,661,9,61,29,0.0136,6.7778,0.4754,0.0439
34662425,760,760,0,0,0,0.0000,NULL,NULL,0.0000
139752048,760,671,1,65,23,0.0015,65.0000,0.3538,0.0343
99796276,760,660,7,50,43,0.0106,7.1429,0.8600,0.0652
56466888,759,689,48,12,10,0.0697,0.2500,0.8333,0.0145
64076866,759,728,26,4,1,0.0357,0.1538,0.2500,0.0014
89868154,759,754,3,0,2,0.0040,0.0000,NULL,0.0027
92600747,757,680,26,42,9,0.0382,1.6154,0.2143,0.0132
83531230,757,736,0,19,2,0.0000,NULL,0.1053,0.0027
23065322,757,748,0,6,3,0.0000,NULL,0.5000,0.0040
40117023,757,726,5,19,7,0.0069,3.8000,0.3684,0.0096
67840643,757,726,12,14,5,0.0165,1.1667,0.3571,0.0069
8977686,756,740,1,15,0,0.0014,15.0000,0.0000,0.0000
71437297,756,724,13,9,10,0.0180,0.6923,1.1111,0.0138
47899491,756,710,40,0,6,0.0563,0.0000,NULL,0.0085
121339853,756,673,0,55,28,0.0000,NULL,0.5091,0.0416
34665001,756,693,34,5,24,0.0491,0.1471,4.8000,0.0346
46344003,756,710,1,14,31,0.0014,14.0000,2.2143,0.0437
37959671,756,709,1,46,0,0.0014,46.0000,0.0000,0.0000
116059925,755,659,41,25,30,0.0622,0.6098,1.2000,0.0455
33852986,755,739,1,9,6,0.0014,9.0000,0.6667,0.0081
39248540,755,707,45,2,1,0.0636,0.0444,0.5000,0.0014
117779747,755,721,26,2,6,0.0361,0.0769,3.0000,0.0083
59575247,755,753,1,1,0,0.0013,1.0000,0.0000,0.0000
106873777,754,741,1,8,4,0.0013,8.0000,0.5000,0.0054
9556056,753,701,0,42,10,0.0000,NULL,0.2381,0.0143
21505975,753,741,5,3,4,0.0067,0.6000,1.3333,0.0054
59705015,753,744,3,2,4,0.0040,0.6667,2.0000,0.0054
77500052,753,740,5,0,8,0.0068,0.0000,NULL,0.0108
21184528,753,706,0,33,14,0.0000,NULL,0.4242,0.0198
51597514,752,651,2,81,18,0.0031,40.5000,0.2222,0.0276
88493429,752,703,41,3,5,0.0583,0.0732,1.6667,0.0071
64152450,752,633,63,51,5,0.0995,0.8095,0.0980,0.0079
49904939,752,744,5,0,3,0.0067,0.0000,NULL,0.0040
135928388,752,745,0,0,7,0.0000,NULL,NULL,0.0094
115783585,752,732,16,1,3,0.0219,0.0625,3.0000,0.0041
20774386,751,733,0,12,6,0.0000,NULL,0.5000,0.0082
55060722,751,690,58,0,3,0.0841,0.0000,NULL,0.0043
56161120,751,733,4,8,6,0.0055,2.0000,0.7500,0.0082
33503479,750,731,0,14,5,0.0000,NULL,0.3571,0.0068
97553714,750,730,0,9,11,0.0000,NULL,1.2222,0.0151
44580650,750,699,8,13,30,0.0114,1.6250,2.3077,0.0429
116473435,750,656,48,32,14,0.0732,0.6667,0.4375,0.0213
96892229,750,704,41,3,2,0.0582,0.0732,0.6667,0.0028
76520076,750,742,3,0,5,0.0040,0.0000,NULL,0.0067
89346491,750,676,0,62,12,0.0000,NULL,0.1935,0.0178
30385077,749,733,2,5,9,0.0027,2.5000,1.8000,0.0123
21550476,749,688,0,35,26,0.0000,NULL,0.7429,0.0378
90633993,749,724,0,3,22,0.0000,NULL,7.3333,0.0304
25438815,748,659,42,32,15,0.0637,0.7619,0.4688,0.0228
63959682,748,717,0,23,8,0.0000,NULL,0.3478,0.0112
136958026,747,721,0,10,16,0.0000,NULL,1.6000,0.0222
38869693,747,738,0,3,6,0.0000,NULL,2.0000,0.0081
109856177,747,690,2,47,8,0.0029,23.5000,0.1702,0.0116
128699245,746,718,24,0,4,0.0334,0.0000,NULL,0.0056
56472082,746,701,13,10,22,0.0185,0.7692,2.2000,0.0314
67893893,746,678,6,52,10,0.0088,8.6667,0.1923,0.0147
35829490,746,723,3,8,12,0.0041,2.6667,1.5000,0.0166
119337753,746,705,1,33,7,0.0014,33.0000,0.2121,0.0099
75371091,745,707,0,28,10,0.0000,NULL,0.3571,0.0141
61392570,745,724,15,3,3,0.0207,0.2000,1.0000,0.0041
16847823,745,703,8,18,16,0.0114,2.2500,0.8889,0.0228
142073213,745,686,1,56,2,0.0015,56.0000,0.0357,0.0029
37766845,745,689,0,48,8,0.0000,NULL,0.1667,0.0116
99144500,745,719,26,0,0,0.0362,0.0000,NULL,0.0000
60248227,744,704,0,20,20,0.0000,NULL,1.0000,0.0284
