user_id,last_purchase_time,survey_end_time,hours_since_last_purchase,days_since_last_purchase
118465665,"2014-12-14 09:00:00","2014-12-18 23:00:00",110,4
99052668,"2014-12-14 21:00:00","2014-12-18 23:00:00",98,4
89118490,"2014-12-14 20:00:00","2014-12-18 23:00:00",99,4
65820387,"2014-12-14 13:00:00","2014-12-18 23:00:00",106,4
106383829,"2014-12-14 19:00:00","2014-12-18 23:00:00",100,4
130289104,"2014-12-14 17:00:00","2014-12-18 23:00:00",102,4
115244645,"2014-12-14 22:00:00","2014-12-18 23:00:00",97,4
122030046,"2014-12-14 22:00:00","2014-12-18 23:00:00",97,4
13213333,"2014-12-14 14:00:00","2014-12-18 23:00:00",105,4
81923955,"2014-12-14 10:00:00","2014-12-18 23:00:00",109,4
25475467,"2014-12-14 18:00:00","2014-12-18 23:00:00",101,4
26938449,"2014-12-14 15:00:00","2014-12-18 23:00:00",104,4
34757104,"2014-12-14 17:00:00","2014-12-18 23:00:00",102,4
62492081,"2014-12-14 06:00:00","2014-12-18 23:00:00",113,4
139793464,"2014-12-14 21:00:00","2014-12-18 23:00:00",98,4
96074973,"2014-12-14 11:00:00","2014-12-18 23:00:00",108,4
46288368,"2014-12-14 13:00:00","2014-12-18 23:00:00",106,4
83681730,"2014-12-14 19:00:00","2014-12-18 23:00:00",100,4
69505718,"2014-12-14 14:00:00","2014-12-18 23:00:00",105,4
99926967,"2014-12-14 00:00:00","2014-12-18 23:00:00",119,4
20080716,"2014-12-14 17:00:00","2014-12-18 23:00:00",102,4
17374737,"2014-12-14 21:00:00","2014-12-18 23:00:00",98,4
122383360,"2014-12-14 13:00:00","2014-12-18 23:00:00",106,4
101120745,"2014-12-14 23:00:00","2014-12-18 23:00:00",96,4
131787268,"2014-12-14 20:00:00","2014-12-18 23:00:00",99,4
10856328,"2014-12-14 20:00:00","2014-12-18 23:00:00",99,4
109716139,"2014-12-14 20:00:00","2014-12-18 23:00:00",99,4
31183701,"2014-12-14 12:00:00","2014-12-18 23:00:00",107,4
34605051,"2014-12-14 21:00:00","2014-12-18 23:00:00",98,4
18649051,"2014-12-14 22:00:00","2014-12-18 23:00:00",97,4
71514585,"2014-12-14 18:00:00","2014-12-18 23:00:00",101,4
77139316,"2014-12-14 12:00:00","2014-12-18 23:00:00",107,4
96454874,"2014-12-14 10:00:00","2014-12-18 23:00:00",109,4
102036262,"2014-12-14 10:00:00","2014-12-18 23:00:00",109,4
109657854,"2014-12-14 18:00:00","2014-12-18 23:00:00",101,4
121339632,"2014-12-14 17:00:00","2014-12-18 23:00:00",102,4
133856338,"2014-12-14 13:00:00","2014-12-18 23:00:00",106,4
93890776,"2014-12-14 22:00:00","2014-12-18 23:00:00",97,4
98435498,"2014-12-14 19:00:00","2014-12-18 23:00:00",100,4
115239516,"2014-12-14 22:00:00","2014-12-18 23:00:00",97,4
46387925,"2014-12-14 14:00:00","2014-12-18 23:00:00",105,4
39416908,"2014-12-14 10:00:00","2014-12-18 23:00:00",109,4
17628487,"2014-12-14 14:00:00","2014-12-18 23:00:00",105,4
108087298,"2014-12-14 11:00:00","2014-12-18 23:00:00",108,4
59791208,"2014-12-14 16:00:00","2014-12-18 23:00:00",103,4
107272478,"2014-12-14 18:00:00","2014-12-18 23:00:00",101,4
27320888,"2014-12-14 17:00:00","2014-12-18 23:00:00",102,4
127540574,"2014-12-14 18:00:00","2014-12-18 23:00:00",101,4
15304564,"2014-12-14 11:00:00","2014-12-18 23:00:00",108,4
45081001,"2014-12-14 09:00:00","2014-12-18 23:00:00",110,4
92332710,"2014-12-14 16:00:00","2014-12-18 23:00:00",103,4
2196875,"2014-12-14 15:00:00","2014-12-18 23:00:00",104,4
99517258,"2014-12-14 10:00:00","2014-12-18 23:00:00",109,4
119389676,"2014-12-14 23:00:00","2014-12-18 23:00:00",96,4
47436377,"2014-12-14 09:00:00","2014-12-18 23:00:00",110,4
103704577,"2014-12-14 13:00:00","2014-12-18 23:00:00",106,4
76271403,"2014-12-14 13:00:00","2014-12-18 23:00:00",106,4
66819420,"2014-12-14 22:00:00","2014-12-18 23:00:00",97,4
7630304,"2014-12-14 14:00:00","2014-12-18 23:00:00",105,4
132661158,"2014-12-14 09:00:00","2014-12-18 23:00:00",110,4
9661335,"2014-12-14 00:00:00","2014-12-18 23:00:00",119,4
22178598,"2014-12-14 13:00:00","2014-12-18 23:00:00",106,4
93670699,"2014-12-14 21:00:00","2014-12-18 23:00:00",98,4
103595250,"2014-12-14 11:00:00","2014-12-18 23:00:00",108,4
131201465,"2014-12-14 20:00:00","2014-12-18 23:00:00",99,4
128838543,"2014-12-14 15:00:00","2014-12-18 23:00:00",104,4
82738660,"2014-12-14 13:00:00","2014-12-18 23:00:00",106,4
45384478,"2014-12-14 10:00:00","2014-12-18 23:00:00",109,4
75986489,"2014-12-14 12:00:00","2014-12-18 23:00:00",107,4
138008976,"2014-12-14 07:00:00","2014-12-18 23:00:00",112,4
27845176,"2014-12-14 16:00:00","2014-12-18 23:00:00",103,4
30516756,"2014-12-14 19:00:00","2014-12-18 23:00:00",100,4
31777926,"2014-12-14 12:00:00","2014-12-18 23:00:00",107,4
34723367,"2014-12-14 23:00:00","2014-12-18 23:00:00",96,4
65479688,"2014-12-14 23:00:00","2014-12-18 23:00:00",96,4
136754847,"2014-12-14 14:00:00","2014-12-18 23:00:00",105,4
86817915,"2014-12-14 15:00:00","2014-12-18 23:00:00",104,4
49683822,"2014-12-14 15:00:00","2014-12-18 23:00:00",104,4
110423160,"2014-12-14 20:00:00","2014-12-18 23:00:00",99,4
90924422,"2014-12-14 21:00:00","2014-12-18 23:00:00",98,4
126010230,"2014-12-14 18:00:00","2014-12-18 23:00:00",101,4
135487299,"2014-12-14 15:00:00","2014-12-18 23:00:00",104,4
86017186,"2014-12-14 17:00:00","2014-12-18 23:00:00",102,4
91235467,"2014-12-14 17:00:00","2014-12-18 23:00:00",102,4
6443596,"2014-12-14 18:00:00","2014-12-18 23:00:00",101,4
115378138,"2014-12-14 23:00:00","2014-12-18 23:00:00",96,4
123542262,"2014-12-14 21:00:00","2014-12-18 23:00:00",98,4
50721809,"2014-12-14 19:00:00","2014-12-18 23:00:00",100,4
138442756,"2014-12-14 22:00:00","2014-12-18 23:00:00",97,4
108919322,"2014-12-14 11:00:00","2014-12-18 23:00:00",108,4
82960193,"2014-12-14 14:00:00","2014-12-18 23:00:00",105,4
1769128,"2014-12-14 15:00:00","2014-12-18 23:00:00",104,4
42503802,"2014-12-14 17:00:00","2014-12-18 23:00:00",102,4
125776984,"2014-12-14 01:00:00","2014-12-18 23:00:00",118,4
130024029,"2014-12-14 13:00:00","2014-12-18 23:00:00",106,4
3632278,"2014-12-14 13:00:00","2014-12-18 23:00:00",106,4
109560964,"2014-12-14 22:00:00","2014-12-18 23:00:00",97,4
59864388,"2014-12-14 16:00:00","2014-12-18 23:00:00",103,4
65105058,"2014-12-14 17:00:00","2014-12-18 23:00:00",102,4
81901472,"2014-12-14 16:00:00","2014-12-18 23:00:00",103,4
67021316,"2014-12-14 19:00:00","2014-12-18 23:00:00",100,4
14577083,"2014-12-14 07:00:00","2014-12-18 23:00:00",112,4
58902373,"2014-12-14 17:00:00","2014-12-18 23:00:00",102,4
88643555,"2014-12-14 11:00:00","2014-12-18 23:00:00",108,4
92600747,"2014-12-14 22:00:00","2014-12-18 23:00:00",97,4
111481622,"2014-12-14 18:00:00","2014-12-18 23:00:00",101,4
97661157,"2014-12-14 12:00:00","2014-12-18 23:00:00",107,4
17114423,"2014-12-14 21:00:00","2014-12-18 23:00:00",98,4
62580886,"2014-12-14 22:00:00","2014-12-18 23:00:00",97,4
90707560,"2014-12-14 19:00:00","2014-12-18 23:00:00",100,4
64698675,"2014-12-14 11:00:00","2014-12-18 23:00:00",108,4
6566040,"2014-12-14 21:00:00","2014-12-18 23:00:00",98,4
69819243,"2014-12-14 19:00:00","2014-12-18 23:00:00",100,4
79807626,"2014-12-14 12:00:00","2014-12-18 23:00:00",107,4
38556307,"2014-12-14 10:00:00","2014-12-18 23:00:00",109,4
98867354,"2014-12-14 20:00:00","2014-12-18 23:00:00",99,4
111486485,"2014-12-14 20:00:00","2014-12-18 23:00:00",99,4
100027681,"2014-12-14 10:00:00","2014-12-18 23:00:00",109,4
135481793,"2014-12-14 20:00:00","2014-12-18 23:00:00",99,4
110873850,"2014-12-14 15:00:00","2014-12-18 23:00:00",104,4
129878874,"2014-12-14 15:00:00","2014-12-18 23:00:00",104,4
132812306,"2014-12-14 17:00:00","2014-12-18 23:00:00",102,4
130461158,"2014-12-14 21:00:00","2014-12-18 23:00:00",98,4
49546726,"2014-12-14 15:00:00","2014-12-18 23:00:00",104,4
2256395,"2014-12-14 18:00:00","2014-12-18 23:00:00",101,4
109197587,"2014-12-14 19:00:00","2014-12-18 23:00:00",100,4
22005280,"2014-12-14 08:00:00","2014-12-18 23:00:00",111,4
120392116,"2014-12-14 15:00:00","2014-12-18 23:00:00",104,4
42391011,"2014-12-14 22:00:00","2014-12-18 23:00:00",97,4
76740501,"2014-12-14 21:00:00","2014-12-18 23:00:00",98,4
11431275,"2014-12-14 15:00:00","2014-12-18 23:00:00",104,4
124560028,"2014-12-14 16:00:00","2014-12-18 23:00:00",103,4
81046312,"2014-12-14 22:00:00","2014-12-18 23:00:00",97,4
90033831,"2014-12-14 21:00:00","2014-12-18 23:00:00",98,4
105835220,"2014-12-14 11:00:00","2014-12-18 23:00:00",108,4
37601526,"2014-12-14 21:00:00","2014-12-18 23:00:00",98,4
139707991,"2014-12-14 10:00:00","2014-12-18 23:00:00",109,4
133701009,"2014-12-14 23:00:00","2014-12-18 23:00:00",96,4
129811530,"2014-12-14 08:00:00","2014-12-18 23:00:00",111,4
11561834,"2014-12-14 13:00:00","2014-12-18 23:00:00",106,4
94723090,"2014-12-14 14:00:00","2014-12-18 23:00:00",105,4
53910293,"2014-12-14 16:00:00","2014-12-18 23:00:00",103,4
35050906,"2014-12-14 22:00:00","2014-12-18 23:00:00",97,4
31850208,"2014-12-14 21:00:00","2014-12-18 23:00:00",98,4
81076699,"2014-12-14 09:00:00","2014-12-18 23:00:00",110,4
49068752,"2014-12-14 14:00:00","2014-12-18 23:00:00",105,4
86038768,"2014-12-14 15:00:00","2014-12-18 23:00:00",104,4
84614339,"2014-12-14 13:00:00","2014-12-18 23:00:00",106,4
103100649,"2014-12-14 15:00:00","2014-12-18 23:00:00",104,4
117521652,"2014-12-14 11:00:00","2014-12-18 23:00:00",108,4
117260033,"2014-12-14 16:00:00","2014-12-18 23:00:00",103,4
59731095,"2014-12-14 12:00:00","2014-12-18 23:00:00",107,4
82962775,"2014-12-14 21:00:00","2014-12-18 23:00:00",98,4
1022919,"2014-12-14 12:00:00","2014-12-18 23:00:00",107,4
60674956,"2014-12-14 23:00:00","2014-12-18 23:00:00",96,4
38190551,"2014-12-14 11:00:00","2014-12-18 23:00:00",108,4
75533954,"2014-12-14 21:00:00","2014-12-18 23:00:00",98,4
23326854,"2014-12-14 08:00:00","2014-12-18 23:00:00",111,4
82860631,"2014-12-14 10:00:00","2014-12-18 23:00:00",109,4
127917062,"2014-12-14 01:00:00","2014-12-18 23:00:00",118,4
45820472,"2014-12-14 19:00:00","2014-12-18 23:00:00",100,4
5624123,"2014-12-14 12:00:00","2014-12-18 23:00:00",107,4
108051466,"2014-12-14 14:00:00","2014-12-18 23:00:00",105,4
54025878,"2014-12-14 13:00:00","2014-12-18 23:00:00",106,4
55440618,"2014-12-14 10:00:00","2014-12-18 23:00:00",109,4
66566059,"2014-12-14 01:00:00","2014-12-18 23:00:00",118,4
137538791,"2014-12-14 20:00:00","2014-12-18 23:00:00",99,4
11162300,"2014-12-14 22:00:00","2014-12-18 23:00:00",97,4
104174972,"2014-12-14 13:00:00","2014-12-18 23:00:00",106,4
51169540,"2014-12-14 20:00:00","2014-12-18 23:00:00",99,4
138964981,"2014-12-14 21:00:00","2014-12-18 23:00:00",98,4
122129755,"2014-12-14 15:00:00","2014-12-18 23:00:00",104,4
5698511,"2014-12-14 20:00:00","2014-12-18 23:00:00",99,4
71234312,"2014-12-14 15:00:00","2014-12-18 23:00:00",104,4
81419674,"2014-12-14 09:00:00","2014-12-18 23:00:00",110,4
83543222,"2014-12-14 12:00:00","2014-12-18 23:00:00",107,4
25688135,"2014-12-14 16:00:00","2014-12-18 23:00:00",103,4
111665868,"2014-12-14 18:00:00","2014-12-18 23:00:00",101,4
109129708,"2014-12-14 02:00:00","2014-12-18 23:00:00",117,4
100078685,"2014-12-14 21:00:00","2014-12-18 23:00:00",98,4
101508404,"2014-12-14 18:00:00","2014-12-18 23:00:00",101,4
84208789,"2014-12-14 11:00:00","2014-12-18 23:00:00",108,4
134225812,"2014-12-14 15:00:00","2014-12-18 23:00:00",104,4
25368165,"2014-12-14 15:00:00","2014-12-18 23:00:00",104,4
36513563,"2014-12-14 14:00:00","2014-12-18 23:00:00",105,4
47592059,"2014-12-14 06:00:00","2014-12-18 23:00:00",113,4
78794958,"2014-12-14 14:00:00","2014-12-18 23:00:00",105,4
83437514,"2014-12-14 12:00:00","2014-12-18 23:00:00",107,4
122231680,"2014-12-14 16:00:00","2014-12-18 23:00:00",103,4
133089485,"2014-12-14 10:00:00","2014-12-18 23:00:00",109,4
49007972,"2014-12-14 08:00:00","2014-12-18 23:00:00",111,4
125482009,"2014-12-14 07:00:00","2014-12-18 23:00:00",112,4
33403236,"2014-12-14 14:00:00","2014-12-18 23:00:00",105,4
129809988,"2014-12-14 15:00:00","2014-12-18 23:00:00",104,4
109870419,"2014-12-14 15:00:00","2014-12-18 23:00:00",104,4
139019375,"2014-12-14 23:00:00","2014-12-18 23:00:00",96,4
77067135,"2014-12-14 13:00:00","2014-12-18 23:00:00",106,4
78477282,"2014-12-14 20:00:00","2014-12-18 23:00:00",99,4
57432185,"2014-12-14 15:00:00","2014-12-18 23:00:00",104,4
16017921,"2014-12-14 20:00:00","2014-12-18 23:00:00",99,4
20472131,"2014-12-14 21:00:00","2014-12-18 23:00:00",98,4
124506934,"2014-12-14 11:00:00","2014-12-18 23:00:00",108,4
131631344,"2014-12-14 11:00:00","2014-12-18 23:00:00",108,4
46669341,"2014-12-14 16:00:00","2014-12-18 23:00:00",103,4
54003632,"2014-12-14 23:00:00","2014-12-18 23:00:00",96,4
71018291,"2014-12-14 20:00:00","2014-12-18 23:00:00",99,4
141504075,"2014-12-14 21:00:00","2014-12-18 23:00:00",98,4
19335772,"2014-12-14 13:00:00","2014-12-18 23:00:00",106,4
125871688,"2014-12-14 10:00:00","2014-12-18 23:00:00",109,4
2742560,"2014-12-14 19:00:00","2014-12-18 23:00:00",100,4
58843715,"2014-12-14 09:00:00","2014-12-18 23:00:00",110,4
121167820,"2014-12-14 22:00:00","2014-12-18 23:00:00",97,4
116217792,"2014-12-14 17:00:00","2014-12-18 23:00:00",102,4
76784040,"2014-12-14 23:00:00","2014-12-18 23:00:00",96,4
47009589,"2014-12-14 19:00:00","2014-12-18 23:00:00",100,4
55749305,"2014-12-14 15:00:00","2014-12-18 23:00:00",104,4
4283186,"2014-12-14 23:00:00","2014-12-18 23:00:00",96,4
84423663,"2014-12-14 07:00:00","2014-12-18 23:00:00",112,4
39876312,"2014-12-14 19:00:00","2014-12-18 23:00:00",100,4
53135843,"2014-12-14 20:00:00","2014-12-18 23:00:00",99,4
65340227,"2014-12-14 15:00:00","2014-12-18 23:00:00",104,4
92348123,"2014-12-14 10:00:00","2014-12-18 23:00:00",109,4
89618850,"2014-12-14 12:00:00","2014-12-18 23:00:00",107,4
121637419,"2014-12-14 11:00:00","2014-12-18 23:00:00",108,4
140671079,"2014-12-14 14:00:00","2014-12-18 23:00:00",105,4
95237482,"2014-12-14 16:00:00","2014-12-18 23:00:00",103,4
1421162,"2014-12-14 11:00:00","2014-12-18 23:00:00",108,4
104811265,"2014-12-15 20:00:00","2014-12-18 23:00:00",75,3
104221274,"2014-12-15 08:00:00","2014-12-18 23:00:00",87,3
106230218,"2014-12-15 15:00:00","2014-12-18 23:00:00",80,3
116678892,"2014-12-15 21:00:00","2014-12-18 23:00:00",74,3
107874169,"2014-12-15 04:00:00","2014-12-18 23:00:00",91,3
112707614,"2014-12-15 21:00:00","2014-12-18 23:00:00",74,3
117659143,"2014-12-15 23:00:00","2014-12-18 23:00:00",72,3
110828957,"2014-12-15 22:00:00","2014-12-18 23:00:00",73,3
114157234,"2014-12-15 10:00:00","2014-12-18 23:00:00",85,3
132397628,"2014-12-15 21:00:00","2014-12-18 23:00:00",74,3
22600224,"2014-12-15 22:00:00","2014-12-18 23:00:00",73,3
13403684,"2014-12-15 11:00:00","2014-12-18 23:00:00",84,3
3914310,"2014-12-15 22:00:00","2014-12-18 23:00:00",73,3
18165710,"2014-12-15 14:00:00","2014-12-18 23:00:00",81,3
53899840,"2014-12-15 09:00:00","2014-12-18 23:00:00",86,3
50706256,"2014-12-15 22:00:00","2014-12-18 23:00:00",73,3
70517996,"2014-12-15 21:00:00","2014-12-18 23:00:00",74,3
41037826,"2014-12-15 21:00:00","2014-12-18 23:00:00",74,3
79057120,"2014-12-15 22:00:00","2014-12-18 23:00:00",73,3
71796341,"2014-12-15 13:00:00","2014-12-18 23:00:00",82,3
8973625,"2014-12-15 11:00:00","2014-12-18 23:00:00",84,3
113370250,"2014-12-15 15:00:00","2014-12-18 23:00:00",80,3
111240351,"2014-12-15 18:00:00","2014-12-18 23:00:00",77,3
12731267,"2014-12-15 17:00:00","2014-12-18 23:00:00",78,3
25871996,"2014-12-15 14:00:00","2014-12-18 23:00:00",81,3
19803129,"2014-12-15 16:00:00","2014-12-18 23:00:00",79,3
139991891,"2014-12-15 08:00:00","2014-12-18 23:00:00",87,3
111850848,"2014-12-15 10:00:00","2014-12-18 23:00:00",85,3
11552428,"2014-12-15 00:00:00","2014-12-18 23:00:00",95,3
11119577,"2014-12-15 21:00:00","2014-12-18 23:00:00",74,3
4524349,"2014-12-15 16:00:00","2014-12-18 23:00:00",79,3
140515194,"2014-12-15 09:00:00","2014-12-18 23:00:00",86,3
4053567,"2014-12-15 22:00:00","2014-12-18 23:00:00",73,3
95118455,"2014-12-15 10:00:00","2014-12-18 23:00:00",85,3
44479518,"2014-12-15 09:00:00","2014-12-18 23:00:00",86,3
39602501,"2014-12-15 14:00:00","2014-12-18 23:00:00",81,3
104939761,"2014-12-15 11:00:00","2014-12-18 23:00:00",84,3
116567678,"2014-12-15 19:00:00","2014-12-18 23:00:00",76,3
92706593,"2014-12-15 17:00:00","2014-12-18 23:00:00",78,3
118911721,"2014-12-15 13:00:00","2014-12-18 23:00:00",82,3
121456686,"2014-12-15 23:00:00","2014-12-18 23:00:00",72,3
41745786,"2014-12-15 14:00:00","2014-12-18 23:00:00",81,3
134319759,"2014-12-15 21:00:00","2014-12-18 23:00:00",74,3
112401993,"2014-12-15 19:00:00","2014-12-18 23:00:00",76,3
95720451,"2014-12-15 20:00:00","2014-12-18 23:00:00",75,3
96631076,"2014-12-15 09:00:00","2014-12-18 23:00:00",86,3
60944296,"2014-12-15 16:00:00","2014-12-18 23:00:00",79,3
22425841,"2014-12-15 15:00:00","2014-12-18 23:00:00",80,3
26391467,"2014-12-15 20:00:00","2014-12-18 23:00:00",75,3
74418729,"2014-12-15 15:00:00","2014-12-18 23:00:00",80,3
29685853,"2014-12-15 23:00:00","2014-12-18 23:00:00",72,3
3987745,"2014-12-15 14:00:00","2014-12-18 23:00:00",81,3
112941292,"2014-12-15 20:00:00","2014-12-18 23:00:00",75,3
126665202,"2014-12-15 19:00:00","2014-12-18 23:00:00",76,3
126205267,"2014-12-15 00:00:00","2014-12-18 23:00:00",95,3
112382240,"2014-12-15 21:00:00","2014-12-18 23:00:00",74,3
7030262,"2014-12-15 19:00:00","2014-12-18 23:00:00",76,3
62808447,"2014-12-15 21:00:00","2014-12-18 23:00:00",74,3
96859287,"2014-12-15 21:00:00","2014-12-18 23:00:00",74,3
133480628,"2014-12-15 20:00:00","2014-12-18 23:00:00",75,3
134928476,"2014-12-15 19:00:00","2014-12-18 23:00:00",76,3
109522508,"2014-12-15 16:00:00","2014-12-18 23:00:00",79,3
43729347,"2014-12-15 17:00:00","2014-12-18 23:00:00",78,3
142216376,"2014-12-15 20:00:00","2014-12-18 23:00:00",75,3
17821367,"2014-12-15 22:00:00","2014-12-18 23:00:00",73,3
92843559,"2014-12-15 14:00:00","2014-12-18 23:00:00",81,3
29656912,"2014-12-15 17:00:00","2014-12-18 23:00:00",78,3
84865876,"2014-12-15 18:00:00","2014-12-18 23:00:00",77,3
104479798,"2014-12-15 02:00:00","2014-12-18 23:00:00",93,3
101511260,"2014-12-15 23:00:00","2014-12-18 23:00:00",72,3
57447913,"2014-12-15 21:00:00","2014-12-18 23:00:00",74,3
85684824,"2014-12-15 10:00:00","2014-12-18 23:00:00",85,3
139948662,"2014-12-15 16:00:00","2014-12-18 23:00:00",79,3
35342036,"2014-12-15 17:00:00","2014-12-18 23:00:00",78,3
7288446,"2014-12-15 09:00:00","2014-12-18 23:00:00",86,3
114493153,"2014-12-15 13:00:00","2014-12-18 23:00:00",82,3
38699008,"2014-12-15 22:00:00","2014-12-18 23:00:00",73,3
62764698,"2014-12-15 11:00:00","2014-12-18 23:00:00",84,3
20786149,"2014-12-15 22:00:00","2014-12-18 23:00:00",73,3
5396057,"2014-12-15 19:00:00","2014-12-18 23:00:00",76,3
87901815,"2014-12-15 18:00:00","2014-12-18 23:00:00",77,3
38067964,"2014-12-15 11:00:00","2014-12-18 23:00:00",84,3
99789170,"2014-12-15 21:00:00","2014-12-18 23:00:00",74,3
103489606,"2014-12-15 21:00:00","2014-12-18 23:00:00",74,3
32281684,"2014-12-15 23:00:00","2014-12-18 23:00:00",72,3
106198386,"2014-12-15 22:00:00","2014-12-18 23:00:00",73,3
59131217,"2014-12-15 22:00:00","2014-12-18 23:00:00",73,3
56905856,"2014-12-15 19:00:00","2014-12-18 23:00:00",76,3
68778928,"2014-12-15 12:00:00","2014-12-18 23:00:00",83,3
27619929,"2014-12-15 21:00:00","2014-12-18 23:00:00",74,3
69308679,"2014-12-15 13:00:00","2014-12-18 23:00:00",82,3
13232080,"2014-12-15 18:00:00","2014-12-18 23:00:00",77,3
124191041,"2014-12-15 11:00:00","2014-12-18 23:00:00",84,3
89899419,"2014-12-15 09:00:00","2014-12-18 23:00:00",86,3
113469201,"2014-12-15 22:00:00","2014-12-18 23:00:00",73,3
25224971,"2014-12-15 11:00:00","2014-12-18 23:00:00",84,3
27114862,"2014-12-15 12:00:00","2014-12-18 23:00:00",83,3
115452492,"2014-12-15 20:00:00","2014-12-18 23:00:00",75,3
65645933,"2014-12-15 23:00:00","2014-12-18 23:00:00",72,3
115614893,"2014-12-15 23:00:00","2014-12-18 23:00:00",72,3
119053698,"2014-12-15 05:00:00","2014-12-18 23:00:00",90,3
41831177,"2014-12-15 09:00:00","2014-12-18 23:00:00",86,3
4364079,"2014-12-15 17:00:00","2014-12-18 23:00:00",78,3
21035609,"2014-12-15 14:00:00","2014-12-18 23:00:00",81,3
56840376,"2014-12-15 10:00:00","2014-12-18 23:00:00",85,3
40557275,"2014-12-15 23:00:00","2014-12-18 23:00:00",72,3
34413445,"2014-12-15 11:00:00","2014-12-18 23:00:00",84,3
54572872,"2014-12-15 13:00:00","2014-12-18 23:00:00",82,3
59413510,"2014-12-15 00:00:00","2014-12-18 23:00:00",95,3
40814715,"2014-12-15 13:00:00","2014-12-18 23:00:00",82,3
75819271,"2014-12-15 17:00:00","2014-12-18 23:00:00",78,3
60815533,"2014-12-15 16:00:00","2014-12-18 23:00:00",79,3
53831524,"2014-12-15 17:00:00","2014-12-18 23:00:00",78,3
8052951,"2014-12-15 18:00:00","2014-12-18 23:00:00",77,3
74086245,"2014-12-15 09:00:00","2014-12-18 23:00:00",86,3
52589143,"2014-12-15 20:00:00","2014-12-18 23:00:00",75,3
103149203,"2014-12-15 06:00:00","2014-12-18 23:00:00",89,3
113552018,"2014-12-15 18:00:00","2014-12-18 23:00:00",77,3
70015965,"2014-12-15 22:00:00","2014-12-18 23:00:00",73,3
98199141,"2014-12-15 23:00:00","2014-12-18 23:00:00",72,3
131719920,"2014-12-15 11:00:00","2014-12-18 23:00:00",84,3
134556226,"2014-12-15 12:00:00","2014-12-18 23:00:00",83,3
111518720,"2014-12-15 10:00:00","2014-12-18 23:00:00",85,3
21536694,"2014-12-15 11:00:00","2014-12-18 23:00:00",84,3
115275150,"2014-12-15 15:00:00","2014-12-18 23:00:00",80,3
44573524,"2014-12-15 11:00:00","2014-12-18 23:00:00",84,3
98367095,"2014-12-15 08:00:00","2014-12-18 23:00:00",87,3
96639792,"2014-12-15 13:00:00","2014-12-18 23:00:00",82,3
80109645,"2014-12-15 11:00:00","2014-12-18 23:00:00",84,3
92062782,"2014-12-15 13:00:00","2014-12-18 23:00:00",82,3
37701876,"2014-12-15 07:00:00","2014-12-18 23:00:00",88,3
19478600,"2014-12-15 23:00:00","2014-12-18 23:00:00",72,3
22779974,"2014-12-15 09:00:00","2014-12-18 23:00:00",86,3
125988015,"2014-12-15 20:00:00","2014-12-18 23:00:00",75,3
41798966,"2014-12-15 02:00:00","2014-12-18 23:00:00",93,3
88271974,"2014-12-15 16:00:00","2014-12-18 23:00:00",79,3
19229301,"2014-12-15 14:00:00","2014-12-18 23:00:00",81,3
86717393,"2014-12-15 17:00:00","2014-12-18 23:00:00",78,3
56981425,"2014-12-15 20:00:00","2014-12-18 23:00:00",75,3
8692489,"2014-12-15 15:00:00","2014-12-18 23:00:00",80,3
100772562,"2014-12-15 18:00:00","2014-12-18 23:00:00",77,3
103842377,"2014-12-15 18:00:00","2014-12-18 23:00:00",77,3
60457466,"2014-12-15 10:00:00","2014-12-18 23:00:00",85,3
108369002,"2014-12-15 23:00:00","2014-12-18 23:00:00",72,3
75821100,"2014-12-15 13:00:00","2014-12-18 23:00:00",82,3
19902731,"2014-12-15 21:00:00","2014-12-18 23:00:00",74,3
91713527,"2014-12-15 23:00:00","2014-12-18 23:00:00",72,3
46997903,"2014-12-15 21:00:00","2014-12-18 23:00:00",74,3
84019407,"2014-12-15 20:00:00","2014-12-18 23:00:00",75,3
61385318,"2014-12-15 22:00:00","2014-12-18 23:00:00",73,3
92010623,"2014-12-15 14:00:00","2014-12-18 23:00:00",81,3
136506198,"2014-12-15 12:00:00","2014-12-18 23:00:00",83,3
52578253,"2014-12-15 21:00:00","2014-12-18 23:00:00",74,3
116731919,"2014-12-15 12:00:00","2014-12-18 23:00:00",83,3
52895098,"2014-12-15 22:00:00","2014-12-18 23:00:00",73,3
69195802,"2014-12-15 18:00:00","2014-12-18 23:00:00",77,3
82263291,"2014-12-15 17:00:00","2014-12-18 23:00:00",78,3
97331850,"2014-12-15 09:00:00","2014-12-18 23:00:00",86,3
121986222,"2014-12-15 22:00:00","2014-12-18 23:00:00",73,3
50530013,"2014-12-15 18:00:00","2014-12-18 23:00:00",77,3
100876687,"2014-12-15 02:00:00","2014-12-18 23:00:00",93,3
120305341,"2014-12-15 21:00:00","2014-12-18 23:00:00",74,3
127437540,"2014-12-15 12:00:00","2014-12-18 23:00:00",83,3
131701813,"2014-12-15 08:00:00","2014-12-18 23:00:00",87,3
135080969,"2014-12-15 09:00:00","2014-12-18 23:00:00",86,3
13228640,"2014-12-15 16:00:00","2014-12-18 23:00:00",79,3
99124479,"2014-12-15 10:00:00","2014-12-18 23:00:00",85,3
17886992,"2014-12-15 12:00:00","2014-12-18 23:00:00",83,3
44909131,"2014-12-15 20:00:00","2014-12-18 23:00:00",75,3
47942346,"2014-12-15 15:00:00","2014-12-18 23:00:00",80,3
72515822,"2014-12-15 18:00:00","2014-12-18 23:00:00",77,3
