user_id,total_purchase_count,distinct_purchase_item_count,purchase_concentration,purchase_concentration_type
57450756,12,12,1.0000,多商品少次型用户
59621698,12,12,1.0000,多商品少次型用户
61269594,12,12,1.0000,多商品少次型用户
62090894,12,12,1.0000,多商品少次型用户
62355811,12,12,1.0000,多商品少次型用户
62569699,12,12,1.0000,多商品少次型用户
63394949,12,12,1.0000,多商品少次型用户
63805861,12,12,1.0000,多商品少次型用户
64675604,12,12,1.0000,多商品少次型用户
65381253,12,12,1.0000,多商品少次型用户
790713,11,11,1.0000,多商品少次型用户
2097413,11,11,1.0000,多商品少次型用户
2120923,11,11,1.0000,多商品少次型用户
2379445,11,11,1.0000,多商品少次型用户
2493818,11,11,1.0000,多商品少次型用户
2686606,11,11,1.0000,多商品少次型用户
3065306,11,11,1.0000,多商品少次型用户
4642457,11,11,1.0000,多商品少次型用户
4752206,11,11,1.0000,多商品少次型用户
5358079,11,11,1.0000,多商品少次型用户
5710300,11,11,1.0000,多商品少次型用户
5786807,11,11,1.0000,多商品少次型用户
6347508,11,11,1.0000,多商品少次型用户
8045744,11,11,1.0000,多商品少次型用户
8249269,11,11,1.0000,多商品少次型用户
8325510,11,11,1.0000,多商品少次型用户
8337357,11,11,1.0000,多商品少次型用户
8362294,11,11,1.0000,多商品少次型用户
15381495,11,11,1.0000,多商品少次型用户
15461896,11,11,1.0000,多商品少次型用户
15627502,11,11,1.0000,多商品少次型用户
17276026,11,11,1.0000,多商品少次型用户
19353465,11,11,1.0000,多商品少次型用户
20243905,11,11,1.0000,多商品少次型用户
22508323,11,11,1.0000,多商品少次型用户
22808710,11,11,1.0000,多商品少次型用户
23218973,11,11,1.0000,多商品少次型用户
23223121,11,11,1.0000,多商品少次型用户
24089111,11,11,1.0000,多商品少次型用户
28296618,11,11,1.0000,多商品少次型用户
28739065,11,11,1.0000,多商品少次型用户
29197258,11,11,1.0000,多商品少次型用户
32006957,11,11,1.0000,多商品少次型用户
32019585,11,11,1.0000,多商品少次型用户
32495375,11,11,1.0000,多商品少次型用户
35014928,11,11,1.0000,多商品少次型用户
35699755,11,11,1.0000,多商品少次型用户
37305183,11,11,1.0000,多商品少次型用户
38010001,11,11,1.0000,多商品少次型用户
38885211,11,11,1.0000,多商品少次型用户
39280271,11,11,1.0000,多商品少次型用户
40727661,11,11,1.0000,多商品少次型用户
40798219,11,11,1.0000,多商品少次型用户
40917063,11,11,1.0000,多商品少次型用户
42208524,11,11,1.0000,多商品少次型用户
42677791,11,11,1.0000,多商品少次型用户
45149630,11,11,1.0000,多商品少次型用户
48270094,11,11,1.0000,多商品少次型用户
50088028,11,11,1.0000,多商品少次型用户
50312387,11,11,1.0000,多商品少次型用户
50553250,11,11,1.0000,多商品少次型用户
51602649,11,11,1.0000,多商品少次型用户
52589143,11,11,1.0000,多商品少次型用户
52622361,11,11,1.0000,多商品少次型用户
53135843,11,11,1.0000,多商品少次型用户
55749305,11,11,1.0000,多商品少次型用户
55821833,11,11,1.0000,多商品少次型用户
58089074,11,11,1.0000,多商品少次型用户
60431657,11,11,1.0000,多商品少次型用户
64463199,11,11,1.0000,多商品少次型用户
129076681,11,11,1.0000,多商品少次型用户
131405782,11,11,1.0000,多商品少次型用户
133391467,11,11,1.0000,多商品少次型用户
133723007,11,11,1.0000,多商品少次型用户
135321413,11,11,1.0000,多商品少次型用户
137129651,11,11,1.0000,多商品少次型用户
138254559,11,11,1.0000,多商品少次型用户
139413160,11,11,1.0000,多商品少次型用户
139698902,11,11,1.0000,多商品少次型用户
140730073,11,11,1.0000,多商品少次型用户
141142627,11,11,1.0000,多商品少次型用户
141444223,11,11,1.0000,多商品少次型用户
142126535,11,11,1.0000,多商品少次型用户
65465729,11,11,1.0000,多商品少次型用户
67892536,11,11,1.0000,多商品少次型用户
68052246,11,11,1.0000,多商品少次型用户
71446393,11,11,1.0000,多商品少次型用户
71721640,11,11,1.0000,多商品少次型用户
73303243,11,11,1.0000,多商品少次型用户
74577535,11,11,1.0000,多商品少次型用户
75904905,11,11,1.0000,多商品少次型用户
77528409,11,11,1.0000,多商品少次型用户
78992546,11,11,1.0000,多商品少次型用户
81322348,11,11,1.0000,多商品少次型用户
82076649,11,11,1.0000,多商品少次型用户
82473850,11,11,1.0000,多商品少次型用户
85048948,11,11,1.0000,多商品少次型用户
86299044,11,11,1.0000,多商品少次型用户
86388311,11,11,1.0000,多商品少次型用户
90078744,11,11,1.0000,多商品少次型用户
90561434,11,11,1.0000,多商品少次型用户
90642791,11,11,1.0000,多商品少次型用户
91496013,11,11,1.0000,多商品少次型用户
91817248,11,11,1.0000,多商品少次型用户
93383888,11,11,1.0000,多商品少次型用户
93784494,11,11,1.0000,多商品少次型用户
95194818,11,11,1.0000,多商品少次型用户
95528086,11,11,1.0000,多商品少次型用户
96610296,11,11,1.0000,多商品少次型用户
96720314,11,11,1.0000,多商品少次型用户
97248042,11,11,1.0000,多商品少次型用户
97972413,11,11,1.0000,多商品少次型用户
99103824,11,11,1.0000,多商品少次型用户
100128093,11,11,1.0000,多商品少次型用户
103039905,11,11,1.0000,多商品少次型用户
103504610,11,11,1.0000,多商品少次型用户
103728744,11,11,1.0000,多商品少次型用户
104221274,11,11,1.0000,多商品少次型用户
104551817,11,11,1.0000,多商品少次型用户
108087298,11,11,1.0000,多商品少次型用户
108870608,11,11,1.0000,多商品少次型用户
110043519,11,11,1.0000,多商品少次型用户
110873850,11,11,1.0000,多商品少次型用户
110973740,11,11,1.0000,多商品少次型用户
111459626,11,11,1.0000,多商品少次型用户
111926750,11,11,1.0000,多商品少次型用户
112133723,11,11,1.0000,多商品少次型用户
112401993,11,11,1.0000,多商品少次型用户
114233479,11,11,1.0000,多商品少次型用户
114955187,11,11,1.0000,多商品少次型用户
115001382,11,11,1.0000,多商品少次型用户
116252021,11,11,1.0000,多商品少次型用户
117694161,11,11,1.0000,多商品少次型用户
117954942,11,11,1.0000,多商品少次型用户
118802168,11,11,1.0000,多商品少次型用户
119416849,11,11,1.0000,多商品少次型用户
120154530,11,11,1.0000,多商品少次型用户
120594609,11,11,1.0000,多商品少次型用户
120662972,11,11,1.0000,多商品少次型用户
122129755,11,11,1.0000,多商品少次型用户
122150914,11,11,1.0000,多商品少次型用户
122325961,11,11,1.0000,多商品少次型用户
123257150,11,11,1.0000,多商品少次型用户
124600027,11,11,1.0000,多商品少次型用户
126943639,11,11,1.0000,多商品少次型用户
67524897,10,10,1.0000,多商品少次型用户
70397129,10,10,1.0000,多商品少次型用户
71090781,10,10,1.0000,多商品少次型用户
71437297,10,10,1.0000,多商品少次型用户
71631705,10,10,1.0000,多商品少次型用户
72076185,10,10,1.0000,多商品少次型用户
73034210,10,10,1.0000,多商品少次型用户
73428459,10,10,1.0000,多商品少次型用户
73851874,10,10,1.0000,多商品少次型用户
74373659,10,10,1.0000,多商品少次型用户
75100167,10,10,1.0000,多商品少次型用户
75371091,10,10,1.0000,多商品少次型用户
76252012,10,10,1.0000,多商品少次型用户
77514819,10,10,1.0000,多商品少次型用户
79074116,10,10,1.0000,多商品少次型用户
79603335,10,10,1.0000,多商品少次型用户
80384982,10,10,1.0000,多商品少次型用户
80390220,10,10,1.0000,多商品少次型用户
80838825,10,10,1.0000,多商品少次型用户
83832211,10,10,1.0000,多商品少次型用户
83928316,10,10,1.0000,多商品少次型用户
85071667,10,10,1.0000,多商品少次型用户
85120673,10,10,1.0000,多商品少次型用户
85867746,10,10,1.0000,多商品少次型用户
87475354,10,10,1.0000,多商品少次型用户
88271974,10,10,1.0000,多商品少次型用户
90326641,10,10,1.0000,多商品少次型用户
90442425,10,10,1.0000,多商品少次型用户
91877964,10,10,1.0000,多商品少次型用户
92645331,10,10,1.0000,多商品少次型用户
93428377,10,10,1.0000,多商品少次型用户
94003742,10,10,1.0000,多商品少次型用户
95607772,10,10,1.0000,多商品少次型用户
96042606,10,10,1.0000,多商品少次型用户
96865786,10,10,1.0000,多商品少次型用户
97092878,10,10,1.0000,多商品少次型用户
97436550,10,10,1.0000,多商品少次型用户
97457481,10,10,1.0000,多商品少次型用户
98989087,10,10,1.0000,多商品少次型用户
100753537,10,10,1.0000,多商品少次型用户
100772562,10,10,1.0000,多商品少次型用户
100876687,10,10,1.0000,多商品少次型用户
101682609,10,10,1.0000,多商品少次型用户
102139569,10,10,1.0000,多商品少次型用户
104003037,10,10,1.0000,多商品少次型用户
104533434,10,10,1.0000,多商品少次型用户
104775475,10,10,1.0000,多商品少次型用户
105089571,10,10,1.0000,多商品少次型用户
107324439,10,10,1.0000,多商品少次型用户
107954360,10,10,1.0000,多商品少次型用户
108039936,10,10,1.0000,多商品少次型用户
108179658,10,10,1.0000,多商品少次型用户
109562333,10,10,1.0000,多商品少次型用户
109891166,10,10,1.0000,多商品少次型用户
110058610,10,10,1.0000,多商品少次型用户
110374516,10,10,1.0000,多商品少次型用户
110659116,10,10,1.0000,多商品少次型用户
110849747,10,10,1.0000,多商品少次型用户
111195634,10,10,1.0000,多商品少次型用户
112747800,10,10,1.0000,多商品少次型用户
113250631,10,10,1.0000,多商品少次型用户
113484173,10,10,1.0000,多商品少次型用户
114390324,10,10,1.0000,多商品少次型用户
115129419,10,10,1.0000,多商品少次型用户
115226000,10,10,1.0000,多商品少次型用户
115628589,10,10,1.0000,多商品少次型用户
119084219,10,10,1.0000,多商品少次型用户
120416898,10,10,1.0000,多商品少次型用户
122304524,10,10,1.0000,多商品少次型用户
124561281,10,10,1.0000,多商品少次型用户
124793990,10,10,1.0000,多商品少次型用户
125879991,10,10,1.0000,多商品少次型用户
126077020,10,10,1.0000,多商品少次型用户
126555406,10,10,1.0000,多商品少次型用户
127429787,10,10,1.0000,多商品少次型用户
127946843,10,10,1.0000,多商品少次型用户
128059164,10,10,1.0000,多商品少次型用户
1399592,10,10,1.0000,多商品少次型用户
1673252,10,10,1.0000,多商品少次型用户
2814416,10,10,1.0000,多商品少次型用户
8406569,10,10,1.0000,多商品少次型用户
12746210,10,10,1.0000,多商品少次型用户
13248817,10,10,1.0000,多商品少次型用户
13834060,10,10,1.0000,多商品少次型用户
13861417,10,10,1.0000,多商品少次型用户
17720083,10,10,1.0000,多商品少次型用户
18165710,10,10,1.0000,多商品少次型用户
19447970,10,10,1.0000,多商品少次型用户
19640858,10,10,1.0000,多商品少次型用户
20632602,10,10,1.0000,多商品少次型用户
22158762,10,10,1.0000,多商品少次型用户
23085950,10,10,1.0000,多商品少次型用户
23916542,10,10,1.0000,多商品少次型用户
25776026,10,10,1.0000,多商品少次型用户
28085061,10,10,1.0000,多商品少次型用户
28692321,10,10,1.0000,多商品少次型用户
28972250,10,10,1.0000,多商品少次型用户
29717165,10,10,1.0000,多商品少次型用户
29791483,10,10,1.0000,多商品少次型用户
30071884,10,10,1.0000,多商品少次型用户
32198657,10,10,1.0000,多商品少次型用户
32927277,10,10,1.0000,多商品少次型用户
33770972,10,10,1.0000,多商品少次型用户
34202353,10,10,1.0000,多商品少次型用户
35126807,10,10,1.0000,多商品少次型用户
35739934,10,10,1.0000,多商品少次型用户
35997460,10,10,1.0000,多商品少次型用户
36417444,10,10,1.0000,多商品少次型用户
36932158,10,10,1.0000,多商品少次型用户
38269947,10,10,1.0000,多商品少次型用户
40348089,10,10,1.0000,多商品少次型用户
41442365,10,10,1.0000,多商品少次型用户
42427256,10,10,1.0000,多商品少次型用户
42681705,10,10,1.0000,多商品少次型用户
43645191,10,10,1.0000,多商品少次型用户
45772052,10,10,1.0000,多商品少次型用户
47038183,10,10,1.0000,多商品少次型用户
47693061,10,10,1.0000,多商品少次型用户
47720492,10,10,1.0000,多商品少次型用户
49579858,10,10,1.0000,多商品少次型用户
51326262,10,10,1.0000,多商品少次型用户
55882028,10,10,1.0000,多商品少次型用户
56466888,10,10,1.0000,多商品少次型用户
57432185,10,10,1.0000,多商品少次型用户
58199565,10,10,1.0000,多商品少次型用户
58327324,10,10,1.0000,多商品少次型用户
58333326,10,10,1.0000,多商品少次型用户
60352954,10,10,1.0000,多商品少次型用户
60695400,10,10,1.0000,多商品少次型用户
61114029,10,10,1.0000,多商品少次型用户
61385318,10,10,1.0000,多商品少次型用户
61657695,10,10,1.0000,多商品少次型用户
62733933,10,10,1.0000,多商品少次型用户
63256758,10,10,1.0000,多商品少次型用户
63759289,10,10,1.0000,多商品少次型用户
64708133,10,10,1.0000,多商品少次型用户
129073019,10,10,1.0000,多商品少次型用户
129157768,10,10,1.0000,多商品少次型用户
130134707,10,10,1.0000,多商品少次型用户
130314976,10,10,1.0000,多商品少次型用户
130894601,10,10,1.0000,多商品少次型用户
131646739,10,10,1.0000,多商品少次型用户
131851410,10,10,1.0000,多商品少次型用户
132379480,10,10,1.0000,多商品少次型用户
132653708,10,10,1.0000,多商品少次型用户
133089485,10,10,1.0000,多商品少次型用户
133240213,10,10,1.0000,多商品少次型用户
134120527,10,10,1.0000,多商品少次型用户
135589495,10,10,1.0000,多商品少次型用户
135845099,10,10,1.0000,多商品少次型用户
136795659,10,10,1.0000,多商品少次型用户
137345401,10,10,1.0000,多商品少次型用户
137608771,10,10,1.0000,多商品少次型用户
138008005,10,10,1.0000,多商品少次型用户
138981037,10,10,1.0000,多商品少次型用户
140144743,10,10,1.0000,多商品少次型用户
140827248,10,10,1.0000,多商品少次型用户
140906142,10,10,1.0000,多商品少次型用户
142306250,10,10,1.0000,多商品少次型用户
128914790,9,9,1.0000,多商品少次型用户
129265493,9,9,1.0000,多商品少次型用户
129878874,9,9,1.0000,多商品少次型用户
130739831,9,9,1.0000,多商品少次型用户
130862398,9,9,1.0000,多商品少次型用户
132231447,9,9,1.0000,多商品少次型用户
132661158,9,9,1.0000,多商品少次型用户
132718416,9,9,1.0000,多商品少次型用户
132966536,9,9,1.0000,多商品少次型用户
133262618,9,9,1.0000,多商品少次型用户
134473569,9,9,1.0000,多商品少次型用户
134479240,9,9,1.0000,多商品少次型用户
134512473,9,9,1.0000,多商品少次型用户
136227449,9,9,1.0000,多商品少次型用户
136302349,9,9,1.0000,多商品少次型用户
136794879,9,9,1.0000,多商品少次型用户
139090437,9,9,1.0000,多商品少次型用户
141187200,9,9,1.0000,多商品少次型用户
141302835,9,9,1.0000,多商品少次型用户
142048623,9,9,1.0000,多商品少次型用户
142064691,9,9,1.0000,多商品少次型用户
142216376,9,9,1.0000,多商品少次型用户
65510821,9,9,1.0000,多商品少次型用户
66497070,9,9,1.0000,多商品少次型用户
67594087,9,9,1.0000,多商品少次型用户
69251001,9,9,1.0000,多商品少次型用户
71164203,9,9,1.0000,多商品少次型用户
73241517,9,9,1.0000,多商品少次型用户
75026568,9,9,1.0000,多商品少次型用户
78537035,9,9,1.0000,多商品少次型用户
79844578,9,9,1.0000,多商品少次型用户
80552424,9,9,1.0000,多商品少次型用户
80648292,9,9,1.0000,多商品少次型用户
81157363,9,9,1.0000,多商品少次型用户
81567660,9,9,1.0000,多商品少次型用户
81666196,9,9,1.0000,多商品少次型用户
82056066,9,9,1.0000,多商品少次型用户
82902886,9,9,1.0000,多商品少次型用户
82960193,9,9,1.0000,多商品少次型用户
84894979,9,9,1.0000,多商品少次型用户
85188992,9,9,1.0000,多商品少次型用户
85558599,9,9,1.0000,多商品少次型用户
87269189,9,9,1.0000,多商品少次型用户
91836183,9,9,1.0000,多商品少次型用户
92341465,9,9,1.0000,多商品少次型用户
92386613,9,9,1.0000,多商品少次型用户
92600747,9,9,1.0000,多商品少次型用户
92614762,9,9,1.0000,多商品少次型用户
96581322,9,9,1.0000,多商品少次型用户
96894415,9,9,1.0000,多商品少次型用户
97067484,9,9,1.0000,多商品少次型用户
97369087,9,9,1.0000,多商品少次型用户
98908158,9,9,1.0000,多商品少次型用户
100817523,9,9,1.0000,多商品少次型用户
103331903,9,9,1.0000,多商品少次型用户
103336492,9,9,1.0000,多商品少次型用户
103370538,9,9,1.0000,多商品少次型用户
103582986,9,9,1.0000,多商品少次型用户
104587852,9,9,1.0000,多商品少次型用户
105788199,9,9,1.0000,多商品少次型用户
106230218,9,9,1.0000,多商品少次型用户
106341626,9,9,1.0000,多商品少次型用户
106551398,9,9,1.0000,多商品少次型用户
106672791,9,9,1.0000,多商品少次型用户
107223716,9,9,1.0000,多商品少次型用户
107653308,9,9,1.0000,多商品少次型用户
107936760,9,9,1.0000,多商品少次型用户
108673661,9,9,1.0000,多商品少次型用户
108919322,9,9,1.0000,多商品少次型用户
109056742,9,9,1.0000,多商品少次型用户
109257851,9,9,1.0000,多商品少次型用户
110278377,9,9,1.0000,多商品少次型用户
111035639,9,9,1.0000,多商品少次型用户
111823061,9,9,1.0000,多商品少次型用户
112131404,9,9,1.0000,多商品少次型用户
113050567,9,9,1.0000,多商品少次型用户
113370250,9,9,1.0000,多商品少次型用户
114008857,9,9,1.0000,多商品少次型用户
114633181,9,9,1.0000,多商品少次型用户
114734197,9,9,1.0000,多商品少次型用户
114773562,9,9,1.0000,多商品少次型用户
115343862,9,9,1.0000,多商品少次型用户
116014140,9,9,1.0000,多商品少次型用户
116931309,9,9,1.0000,多商品少次型用户
117970006,9,9,1.0000,多商品少次型用户
118193939,9,9,1.0000,多商品少次型用户
118228924,9,9,1.0000,多商品少次型用户
119680979,9,9,1.0000,多商品少次型用户
120337889,9,9,1.0000,多商品少次型用户
120983136,9,9,1.0000,多商品少次型用户
121185603,9,9,1.0000,多商品少次型用户
124142179,9,9,1.0000,多商品少次型用户
124168749,9,9,1.0000,多商品少次型用户
124674826,9,9,1.0000,多商品少次型用户
124832591,9,9,1.0000,多商品少次型用户
125253109,9,9,1.0000,多商品少次型用户
127579158,9,9,1.0000,多商品少次型用户
128519725,9,9,1.0000,多商品少次型用户
429994,9,9,1.0000,多商品少次型用户
1532868,9,9,1.0000,多商品少次型用户
1985644,9,9,1.0000,多商品少次型用户
4231989,9,9,1.0000,多商品少次型用户
5478302,9,9,1.0000,多商品少次型用户
8009008,9,9,1.0000,多商品少次型用户
8388321,9,9,1.0000,多商品少次型用户
9310791,9,9,1.0000,多商品少次型用户
10755564,9,9,1.0000,多商品少次型用户
11612875,9,9,1.0000,多商品少次型用户
11805206,9,9,1.0000,多商品少次型用户
12051954,9,9,1.0000,多商品少次型用户
12730285,9,9,1.0000,多商品少次型用户
14568076,9,9,1.0000,多商品少次型用户
16710912,9,9,1.0000,多商品少次型用户
17458663,9,9,1.0000,多商品少次型用户
19524440,9,9,1.0000,多商品少次型用户
19716129,9,9,1.0000,多商品少次型用户
20543670,9,9,1.0000,多商品少次型用户
20686051,9,9,1.0000,多商品少次型用户
21023173,9,9,1.0000,多商品少次型用户
22101245,9,9,1.0000,多商品少次型用户
22600224,9,9,1.0000,多商品少次型用户
22874532,9,9,1.0000,多商品少次型用户
22962826,9,9,1.0000,多商品少次型用户
24289312,9,9,1.0000,多商品少次型用户
25368702,9,9,1.0000,多商品少次型用户
26184779,9,9,1.0000,多商品少次型用户
26337733,9,9,1.0000,多商品少次型用户
26755560,9,9,1.0000,多商品少次型用户
28877018,9,9,1.0000,多商品少次型用户
30385077,9,9,1.0000,多商品少次型用户
30578112,9,9,1.0000,多商品少次型用户
31943943,9,9,1.0000,多商品少次型用户
32203843,9,9,1.0000,多商品少次型用户
32432926,9,9,1.0000,多商品少次型用户
32572266,9,9,1.0000,多商品少次型用户
32922636,9,9,1.0000,多商品少次型用户
33217959,9,9,1.0000,多商品少次型用户
33596774,9,9,1.0000,多商品少次型用户
34104714,9,9,1.0000,多商品少次型用户
34105528,9,9,1.0000,多商品少次型用户
34795094,9,9,1.0000,多商品少次型用户
35974755,9,9,1.0000,多商品少次型用户
36110156,9,9,1.0000,多商品少次型用户
36751669,9,9,1.0000,多商品少次型用户
38103038,9,9,1.0000,多商品少次型用户
39201973,9,9,1.0000,多商品少次型用户
39427521,9,9,1.0000,多商品少次型用户
39470978,9,9,1.0000,多商品少次型用户
40456641,9,9,1.0000,多商品少次型用户
41825235,9,9,1.0000,多商品少次型用户
42879294,9,9,1.0000,多商品少次型用户
43288343,9,9,1.0000,多商品少次型用户
43491458,9,9,1.0000,多商品少次型用户
44224665,9,9,1.0000,多商品少次型用户
44479518,9,9,1.0000,多商品少次型用户
44808401,9,9,1.0000,多商品少次型用户
45754541,9,9,1.0000,多商品少次型用户
45865960,9,9,1.0000,多商品少次型用户
46483165,9,9,1.0000,多商品少次型用户
47592059,9,9,1.0000,多商品少次型用户
48689754,9,9,1.0000,多商品少次型用户
48752418,9,9,1.0000,多商品少次型用户
50030868,9,9,1.0000,多商品少次型用户
50443823,9,9,1.0000,多商品少次型用户
50706256,9,9,1.0000,多商品少次型用户
53647731,9,9,1.0000,多商品少次型用户
53687535,9,9,1.0000,多商品少次型用户
54172442,9,9,1.0000,多商品少次型用户
54214799,9,9,1.0000,多商品少次型用户
54254339,9,9,1.0000,多商品少次型用户
54598175,9,9,1.0000,多商品少次型用户
56053530,9,9,1.0000,多商品少次型用户
56539722,9,9,1.0000,多商品少次型用户
57273009,9,9,1.0000,多商品少次型用户
57728595,9,9,1.0000,多商品少次型用户
57824292,9,9,1.0000,多商品少次型用户
59864388,9,9,1.0000,多商品少次型用户
60660467,9,9,1.0000,多商品少次型用户
63910679,9,9,1.0000,多商品少次型用户
65120590,9,9,1.0000,多商品少次型用户
12645,8,8,1.0000,多商品少次型用户
239485,8,8,1.0000,多商品少次型用户
1799885,8,8,1.0000,多商品少次型用户
1805148,8,8,1.0000,多商品少次型用户
2045844,8,8,1.0000,多商品少次型用户
2967122,8,8,1.0000,多商品少次型用户
3141769,8,8,1.0000,多商品少次型用户
3162324,8,8,1.0000,多商品少次型用户
3350428,8,8,1.0000,多商品少次型用户
3468674,8,8,1.0000,多商品少次型用户
3987745,8,8,1.0000,多商品少次型用户
4496414,8,8,1.0000,多商品少次型用户
5028667,8,8,1.0000,多商品少次型用户
6235300,8,8,1.0000,多商品少次型用户
6375695,8,8,1.0000,多商品少次型用户
6556740,8,8,1.0000,多商品少次型用户
6566040,8,8,1.0000,多商品少次型用户
6643814,8,8,1.0000,多商品少次型用户
7094594,8,8,1.0000,多商品少次型用户
7121453,8,8,1.0000,多商品少次型用户
7612152,8,8,1.0000,多商品少次型用户
7843229,8,8,1.0000,多商品少次型用户
10495708,8,8,1.0000,多商品少次型用户
10864414,8,8,1.0000,多商品少次型用户
10936698,8,8,1.0000,多商品少次型用户
11944953,8,8,1.0000,多商品少次型用户
15735335,8,8,1.0000,多商品少次型用户
15997681,8,8,1.0000,多商品少次型用户
17061090,8,8,1.0000,多商品少次型用户
17503742,8,8,1.0000,多商品少次型用户
18207103,8,8,1.0000,多商品少次型用户
18242239,8,8,1.0000,多商品少次型用户
18757834,8,8,1.0000,多商品少次型用户
18913329,8,8,1.0000,多商品少次型用户
19019975,8,8,1.0000,多商品少次型用户
19335772,8,8,1.0000,多商品少次型用户
19463984,8,8,1.0000,多商品少次型用户
21931159,8,8,1.0000,多商品少次型用户
21991406,8,8,1.0000,多商品少次型用户
22153508,8,8,1.0000,多商品少次型用户
23439550,8,8,1.0000,多商品少次型用户
25386039,8,8,1.0000,多商品少次型用户
26087047,8,8,1.0000,多商品少次型用户
28257786,8,8,1.0000,多商品少次型用户
28806122,8,8,1.0000,多商品少次型用户
30080377,8,8,1.0000,多商品少次型用户
31435351,8,8,1.0000,多商品少次型用户
31565417,8,8,1.0000,多商品少次型用户
31777926,8,8,1.0000,多商品少次型用户
31937102,8,8,1.0000,多商品少次型用户
32185277,8,8,1.0000,多商品少次型用户
32281684,8,8,1.0000,多商品少次型用户
32349430,8,8,1.0000,多商品少次型用户
33315048,8,8,1.0000,多商品少次型用户
34163245,8,8,1.0000,多商品少次型用户
34566759,8,8,1.0000,多商品少次型用户
35919625,8,8,1.0000,多商品少次型用户
37545822,8,8,1.0000,多商品少次型用户
37563035,8,8,1.0000,多商品少次型用户
37766845,8,8,1.0000,多商品少次型用户
38181340,8,8,1.0000,多商品少次型用户
38673719,8,8,1.0000,多商品少次型用户
38913959,8,8,1.0000,多商品少次型用户
39576434,8,8,1.0000,多商品少次型用户
41211181,8,8,1.0000,多商品少次型用户
41267769,8,8,1.0000,多商品少次型用户
41745786,8,8,1.0000,多商品少次型用户
42501145,8,8,1.0000,多商品少次型用户
43042442,8,8,1.0000,多商品少次型用户
43284343,8,8,1.0000,多商品少次型用户
43729347,8,8,1.0000,多商品少次型用户
44152472,8,8,1.0000,多商品少次型用户
44573524,8,8,1.0000,多商品少次型用户
45773960,8,8,1.0000,多商品少次型用户
46955464,8,8,1.0000,多商品少次型用户
47009589,8,8,1.0000,多商品少次型用户
47109924,8,8,1.0000,多商品少次型用户
47710892,8,8,1.0000,多商品少次型用户
47888992,8,8,1.0000,多商品少次型用户
48722344,8,8,1.0000,多商品少次型用户
48777158,8,8,1.0000,多商品少次型用户
49830169,8,8,1.0000,多商品少次型用户
50871193,8,8,1.0000,多商品少次型用户
51098608,8,8,1.0000,多商品少次型用户
53167968,8,8,1.0000,多商品少次型用户
54072669,8,8,1.0000,多商品少次型用户
55588418,8,8,1.0000,多商品少次型用户
55890664,8,8,1.0000,多商品少次型用户
56498242,8,8,1.0000,多商品少次型用户
56528086,8,8,1.0000,多商品少次型用户
56541900,8,8,1.0000,多商品少次型用户
56709846,8,8,1.0000,多商品少次型用户
57062999,8,8,1.0000,多商品少次型用户
58581609,8,8,1.0000,多商品少次型用户
58849452,8,8,1.0000,多商品少次型用户
59797150,8,8,1.0000,多商品少次型用户
60112819,8,8,1.0000,多商品少次型用户
60330578,8,8,1.0000,多商品少次型用户
60641267,8,8,1.0000,多商品少次型用户
60899990,8,8,1.0000,多商品少次型用户
61740927,8,8,1.0000,多商品少次型用户
61925056,8,8,1.0000,多商品少次型用户
61948623,8,8,1.0000,多商品少次型用户
62360262,8,8,1.0000,多商品少次型用户
63959682,8,8,1.0000,多商品少次型用户
64696595,8,8,1.0000,多商品少次型用户
128900202,8,8,1.0000,多商品少次型用户
129706841,8,8,1.0000,多商品少次型用户
131612590,8,8,1.0000,多商品少次型用户
132579775,8,8,1.0000,多商品少次型用户
133621051,8,8,1.0000,多商品少次型用户
133755018,8,8,1.0000,多商品少次型用户
134358011,8,8,1.0000,多商品少次型用户
134369588,8,8,1.0000,多商品少次型用户
134499562,8,8,1.0000,多商品少次型用户
134928476,8,8,1.0000,多商品少次型用户
135566570,8,8,1.0000,多商品少次型用户
137183654,8,8,1.0000,多商品少次型用户
137996912,8,8,1.0000,多商品少次型用户
138976435,8,8,1.0000,多商品少次型用户
139263046,8,8,1.0000,多商品少次型用户
141603737,8,8,1.0000,多商品少次型用户
142181816,8,8,1.0000,多商品少次型用户
65704391,8,8,1.0000,多商品少次型用户
66686285,8,8,1.0000,多商品少次型用户
68100903,8,8,1.0000,多商品少次型用户
68284108,8,8,1.0000,多商品少次型用户
68735466,8,8,1.0000,多商品少次型用户
68917618,8,8,1.0000,多商品少次型用户
69192727,8,8,1.0000,多商品少次型用户
69285521,8,8,1.0000,多商品少次型用户
69396418,8,8,1.0000,多商品少次型用户
70207005,8,8,1.0000,多商品少次型用户
70542620,8,8,1.0000,多商品少次型用户
70617695,8,8,1.0000,多商品少次型用户
72605828,8,8,1.0000,多商品少次型用户
72813283,8,8,1.0000,多商品少次型用户
73050317,8,8,1.0000,多商品少次型用户
73525659,8,8,1.0000,多商品少次型用户
75187413,8,8,1.0000,多商品少次型用户
76740501,8,8,1.0000,多商品少次型用户
77275752,8,8,1.0000,多商品少次型用户
77455082,8,8,1.0000,多商品少次型用户
77500052,8,8,1.0000,多商品少次型用户
77945945,8,8,1.0000,多商品少次型用户
78202306,8,8,1.0000,多商品少次型用户
78794958,8,8,1.0000,多商品少次型用户
79243315,8,8,1.0000,多商品少次型用户
80109645,8,8,1.0000,多商品少次型用户
80487881,8,8,1.0000,多商品少次型用户
