most_visited_category,user_id,category_behavior_count,total_behavior_count
5894,46327874,88,691
5894,32922636,127,683
5894,16533610,138,678
5894,21397909,102,676
5894,1704058,66,675
5894,20030843,93,660
5894,70807729,349,657
5894,104635996,69,642
5894,130946866,119,632
5894,90892502,52,628
5894,124980614,35,607
5894,89737857,128,594
5894,83797489,104,587
5894,82271547,82,575
5894,96894415,71,574
5894,122885474,81,568
5894,73626973,192,561
5894,16511689,115,556
5894,80384982,74,552
5894,38269947,84,545
5894,61385318,97,536
5894,79876720,56,515
5894,31717469,133,512
5894,74405788,79,505
5894,68680724,105,502
5894,69731330,65,475
5894,8445368,57,463
5894,9899625,80,457
5894,83619345,56,455
5894,54053723,73,439
5894,82833924,61,433
5894,116554148,106,426
5894,95565960,202,419
5894,568881,101,418
5894,20329246,77,412
5894,129646723,54,404
5894,3631290,48,397
5894,1533885,32,392
5894,20596476,64,390
5894,23838725,44,385
5894,112322814,36,380
5894,77514819,43,345
5894,30516756,41,339
5894,139014554,75,332
5894,110762953,87,322
5894,8388321,50,320
5894,96307825,95,315
5894,90291184,100,314
5894,13522124,84,313
5894,65400270,103,306
5894,35071707,110,294
5894,30506808,48,286
5894,20288940,159,285
5894,60058718,43,280
5894,116217587,103,278
5894,21044561,62,276
5894,2165371,35,270
5894,2803672,61,263
5894,99517258,16,256
5894,93890776,28,251
5894,2010204,81,214
5894,59766636,77,214
5894,76940638,75,211
5894,70971999,40,198
5894,50597161,65,189
5894,89320958,31,180
5894,104859881,46,169
5894,124882030,35,158
5894,26604313,62,157
5894,77904805,38,151
5894,21775179,31,107
5894,126611664,14,78
5894,78127630,24,69
5894,123216227,10,60
5894,97451733,10,40
5898,68646634,49,173
5899,107376041,88,558
5899,10120410,29,240
5903,124217111,47,361
5908,61121803,167,1865
5908,61219560,157,1577
5908,54492776,168,1355
5908,126707482,91,1342
5908,127377977,152,1150
5908,62871223,119,427
5908,63382326,7,15
5920,85943972,36,319
5920,24471517,29,251
5927,62579531,5,26
5932,101828853,159,2106
5932,13451882,39,239
5951,71714329,270,3457
5951,65484241,69,228
5951,118660140,17,68
5962,30419994,176,994
5962,78314284,196,929
5962,95399425,11,25
5988,52592137,32,174
5993,79505279,68,743
6000,112711623,300,4500
6000,55192254,556,4380
6000,23442968,338,3461
6000,7630304,151,3027
6000,119675939,610,2959
6000,8915107,128,2734
6000,67524897,510,2726
6000,136571906,619,2716
6000,105887770,212,2688
6000,44059193,226,2449
6000,64502137,742,2379
6000,16601904,175,2333
6000,130498110,555,2315
6000,86711898,549,2252
6000,27112508,195,2233
6000,97067484,291,2193
6000,44880226,143,2093
6000,106679589,499,2071
6000,111823061,320,1994
6000,81901472,258,1939
6000,135589495,172,1905
6000,120685346,190,1866
6000,83424956,441,1798
6000,102456563,330,1790
6000,6212208,848,1726
6000,114377254,146,1690
6000,7956207,189,1602
6000,117287549,175,1600
6000,56259246,54,1576
6000,70656441,708,1554
6000,56296919,216,1550
6000,45659906,232,1549
6000,39379065,104,1545
6000,128161862,144,1512
6000,28467700,54,1490
6000,60314888,128,1490
6000,90414084,432,1466
6000,3466367,362,1454
6000,116718992,230,1447
6000,95518676,281,1428
6000,99791909,256,1423
6000,3662776,82,1419
6000,87799778,388,1368
6000,114351223,117,1338
6000,118781454,810,1330
6000,116567678,123,1326
6000,18655723,231,1313
6000,18649051,382,1310
6000,33359405,177,1309
6000,71105413,108,1309
6000,101601722,205,1288
6000,135377046,555,1272
6000,25816895,89,1228
6000,50323186,600,1221
6000,105181025,348,1217
6000,57787294,483,1198
6000,91090440,103,1192
6000,4960300,533,1186
6000,117973406,99,1148
6000,17720083,250,1125
6000,48377656,833,1045
6000,29381952,230,1044
6000,116113058,453,1032
6000,73125482,55,1026
6000,68068629,127,1024
6000,32541073,232,1014
6000,67942355,64,1010
6000,126721630,153,1002
6000,115244645,217,996
6000,6146353,132,989
6000,126336907,180,985
6000,97485804,138,982
6000,133701009,127,974
6000,65043683,193,971
6000,52853607,161,958
6000,40557275,261,953
6000,13034876,67,934
6000,106976106,224,928
6000,59412514,109,896
6000,38010001,43,893
6000,111238404,68,893
6000,93639504,108,882
6000,60802346,97,880
6000,6303684,196,872
6000,92318081,234,866
6000,66865786,114,846
6000,131554806,296,842
6000,85550335,88,834
6000,59394022,71,830
6000,33649704,83,820
6000,42851945,258,817
6000,10761548,238,813
6000,98669047,41,809
6000,105732108,177,803
6000,23439550,257,801
6000,97426338,56,782
6000,141187200,86,767
6000,28962754,191,765
6000,60248227,305,744
6000,50672934,142,740
6000,47942346,101,736
6000,81328294,68,734
6000,83666727,89,722
6000,74875775,103,701
6000,119318284,200,684
6000,81165817,108,682
6000,43245800,107,681
6000,103929468,134,677
6000,97726136,188,676
6000,133866163,291,672
6000,53647731,71,671
6000,55668630,159,666
6000,69172388,123,652
6000,99792011,65,649
6000,81732161,79,645
6000,120447169,148,630
6000,32203843,176,614
6000,90019648,135,600
6000,50349864,73,594
6000,112649389,121,589
6000,21217939,78,572
6000,57618932,99,556
6000,20799662,117,555
6000,43983889,179,552
6000,66637372,83,546
6000,127385366,122,533
6000,122169205,118,531
6000,93461805,195,527
6000,97701698,47,521
6000,30419421,45,518
6000,3987745,77,516
6000,41442365,40,516
6000,84230181,101,507
6000,137044962,63,502
6000,35534976,53,495
6000,24139240,42,493
6000,115614893,41,490
6000,132614507,152,488
6000,28483040,42,474
6000,102178411,42,472
6000,56649801,90,470
6000,33549970,60,459
6000,65991159,30,453
6000,15053166,40,451
6000,131965938,70,449
6000,95989506,59,448
6000,98892553,51,440
6000,63178759,87,440
6000,141603737,47,434
6000,38673719,50,414
6000,32435644,77,405
6000,14728652,40,393
6000,6274948,103,387
6000,98390011,115,371
6000,75978611,50,364
6000,82048591,43,358
6000,11683605,103,353
6000,22607012,86,349
6000,37638767,54,345
6000,5798831,153,337
6000,110122107,75,336
6000,68284108,28,322
6000,68161467,30,321
6000,114517173,81,315
6000,104117045,31,312
6000,128177124,46,307
6000,138137472,107,299
6000,84267303,40,298
6000,95992025,95,294
6000,99364125,70,294
6000,3567524,52,287
6000,118562385,36,286
6000,118427343,63,284
6000,122807356,91,283
6000,112628188,70,275
6000,64784548,147,273
6000,23039189,45,267
6000,137538791,25,262
6000,10994058,29,260
6000,121036026,76,260
6000,5141057,35,258
6000,34604818,150,253
6000,136507295,33,251
6000,119536261,43,251
6000,140774910,38,240
6000,39789041,35,239
6000,130082553,46,237
6000,85129672,52,236
6000,126485355,103,231
6000,97154652,62,225
6000,102929664,93,220
6000,29405414,59,219
6000,42993694,23,216
6000,119916622,35,209
6000,105696350,59,208
6000,129022531,38,205
6000,112956623,69,203
6000,80443167,53,201
6000,1553407,68,200
6000,69308679,65,197
6000,69303906,29,194
6000,52820979,58,190
6000,40543017,78,184
6000,9487538,31,177
6000,119373765,47,177
6000,131681471,16,177
6000,19902731,16,173
6000,54914362,66,172
6000,74786519,57,171
6000,80187043,23,171
6000,137443248,26,170
6000,30170700,46,170
6000,131439469,18,168
6000,65430876,45,164
6000,22995367,41,163
6000,3191339,21,158
6000,28332552,52,158
6000,126596574,16,156
6000,28791007,50,144
6000,60641267,25,142
6000,66743304,34,140
6000,20774699,15,137
6000,116439419,16,135
6000,64473744,25,132
6000,64798736,41,129
6000,20626105,58,125
6000,85953088,80,124
6000,128728507,38,109
6000,13015077,25,103
6000,99221649,22,102
6000,77845023,43,96
6000,109870419,25,94
6000,45543836,24,79
6000,28192835,26,63
6000,110047109,8,49
6000,77084854,9,48
6000,96156613,24,37
6000,36120931,10,31
6000,27787868,5,7
6007,129258298,20,51
6015,138100684,221,3821
6015,134058935,98,999
6020,69285521,34,283
6020,97917139,18,36
6030,116746068,38,216
6035,26974021,48,406
6035,13658397,54,273
6054,134109810,578,5261
6054,9500401,709,3944
6054,81245680,383,3939
6054,11683492,299,3301
6054,100288957,234,2799
6054,38782215,363,2772
6054,85188992,314,2682
6054,41938273,291,2256
6054,35014928,275,2080
6054,66688297,225,2041
6054,2364046,369,2034
6054,131534140,239,2012
6054,123035338,750,1933
6054,125547509,132,1731
6054,36808723,574,1707
6054,70380387,112,1375
6054,130594670,212,1248
6054,87182757,250,1099
6054,120206620,134,1084
6054,18672302,79,1001
6054,60419145,98,945
6054,30853624,111,926
6054,49614536,75,848
6054,39248540,83,755
6054,32919395,171,676
6054,109689227,71,625
6054,130347983,66,605
6054,39939822,99,578
6054,85745014,68,491
6054,97615128,62,346
6054,50430840,52,328
6054,11177007,35,263
6054,45460855,29,180
6054,75712090,21,137
6054,136588388,15,59
6058,53245132,125,1482
6058,52372344,110,454
6058,55619772,85,314
6059,126360137,59,228
6082,52525317,194,1447
6084,132564529,189,1501
6084,122141696,115,802
6084,73049202,94,797
6101,24189643,53,485
6104,123006863,145,2242
6121,59621698,62,822
6168,3495324,88,640
6168,116434661,20,92
6176,73138544,529,5612
6209,103767458,318,6344
6209,75821100,830,4567
6209,19277570,404,4247
6209,57857118,267,3831
6209,18318788,125,1969
6209,139756567,222,1572
6209,26401646,67,1144
6209,82479585,118,1123
6209,51429394,204,990
6209,105913380,30,288
6209,86443243,50,248
6209,109678791,33,174
6226,47065671,326,3510
6226,49755294,40,674
6226,50704206,34,150
6228,4077888,109,985
6228,32099325,124,912
6228,111922941,134,833
6228,137107726,66,720
6228,56346664,60,663
6228,104321764,101,352
6228,47294743,42,109
6236,96646002,200,1750
6247,9790596,117,575
6247,45074656,61,313
6253,5460550,160,1640
6255,19388858,332,3116
6255,96838576,754,2449
6255,10773940,228,2086
6255,39780652,327,1862
6255,6317562,160,1287
6255,50764909,139,1024
6255,84914445,136,983
6255,71888387,152,980
6255,106341626,126,965
6255,132229788,111,864
6255,12619319,165,842
6255,121325088,67,554
6255,135487299,165,512
6255,4917287,38,177
6255,44448258,18,42
6256,135077497,47,290
6264,54597316,6,18
6265,38659327,24,388
6272,113888901,48,60
6287,36932158,93,1425
6287,77254417,35,160
6295,134580497,749,5054
6295,57350677,55,817
6295,71778458,193,546
6304,110483148,199,1681
6304,138265467,12,50
6304,22060610,10,44
6327,123395094,177,1516
6327,12252570,154,473
6327,11975256,53,469
6327,117659423,72,453
6327,105627255,11,63
6331,39430343,150,1141
6331,57548588,258,671
6344,33448326,117,3325
6344,62571710,330,3318
6344,73349802,181,3189
6344,99674599,154,3105
6344,66274733,1085,2830
6344,88865653,200,2704
6344,125482009,99,2620
6344,5201714,308,2493
6344,128519267,135,2433
6344,19368976,389,2364
6344,84247610,607,2237
6344,126862652,199,2230
6344,52057006,325,2133
6344,68428732,262,1972
6344,49003690,250,1921
6344,97331850,308,1790
6344,6478780,247,1786
6344,132469710,142,1708
6344,104597620,92,1634
6344,57175975,207,1629
6344,77683512,125,1465
6344,64355869,63,1372
6344,108404535,102,1296
6344,91712885,89,1284
6344,4979200,192,1100
6344,102404735,91,1087
6344,131563223,114,1084
6344,97824991,67,1083
6344,124221192,97,1010
6344,52042648,68,987
6344,4140926,118,969
6344,44138845,87,947
6344,9661335,104,782
6344,12283105,88,771
6344,98954277,75,691
6344,86900115,113,634
6344,60550509,139,631
6344,50042882,57,623
6344,128851538,103,622
6344,114771809,53,568
6344,139443041,60,563
6344,124856265,51,546
6344,74193816,94,536
6344,27049458,99,513
6344,122383497,103,502
6344,72775671,68,449
6344,511319,52,443
6344,56845243,115,434
6344,63729308,46,433
6344,47272457,95,424
6344,53470960,79,407
6344,55694827,65,398
6344,95161544,24,391
6344,80421496,23,346
6344,74080846,123,330
6344,73854016,34,317
6344,8823134,49,223
6344,9686681,125,208
6344,121469302,37,139
6352,55832101,3,3
6367,94767766,34,271
6397,4164164,124,421
6402,3796254,45,232
6417,35389479,115,2566
6417,103325972,76,641
6417,67658666,93,577
6417,110496316,47,294
6417,102833698,50,174
6417,84439492,12,83
6417,117517120,13,42
6420,62173755,57,728
6423,51435191,97,1051
6423,137413051,55,379
6424,94003742,26,301
6431,117970569,104,676
6431,132455644,33,451
6431,111041306,29,291
6455,19208481,79,588
6456,64056262,107,260
6460,111595300,100,3398
6481,132614903,64,449
6507,48851432,36,263
6512,5860001,254,3587
6512,135803085,275,2247
6512,85558599,320,2226
6512,80332039,201,1981
6512,44748590,164,1725
6512,38935686,269,1591
6512,122807268,949,1357
6512,43186720,810,1354
6512,96936392,122,1293
6512,114307712,133,1281
6512,35669832,131,1269
6512,56186882,157,991
6512,77797798,165,720
6512,95607772,128,692
6512,108912700,66,677
6512,26391467,86,651
6512,78760932,59,575
6512,87677681,107,541
6512,91342405,111,456
6512,41291540,115,310
6512,38949342,32,301
6512,109891166,95,274
6512,128132115,28,121
6512,103100649,21,62
6513,139435539,829,12413
6513,131573117,1363,11351
6513,117026591,820,9333
6513,108212684,775,8534
6513,110883373,507,8149
6513,59659116,960,7378
6513,79134636,1200,7311
6513,79587494,1012,7272
6513,89931825,935,7114
6513,33984927,950,7051
6513,74752035,1091,7029
6513,133888509,1490,6997
6513,82259162,1117,6879
6513,52660721,833,6640
6513,1926899,397,6311
6513,106498387,383,6101
6513,74086991,673,5603
6513,128476994,451,5366
6513,65087297,455,5332
6513,130499060,741,5218
6513,91339068,403,5205
6513,106863941,484,5021
6513,36525698,343,4989
6513,21465106,353,4986
6513,35272739,748,4740
6513,88120786,513,4734
6513,88503688,440,4612
6513,4725269,616,4580
6513,96583102,303,4391
6513,83073587,361,4359
6513,103090935,223,4182
6513,5424550,375,4179
6513,3731463,564,4053
6513,12746210,419,3923
6513,64699430,472,3874
6513,140535667,446,3868
6513,112570004,447,3862
6513,10020755,192,3788
6513,51940848,430,3782
6513,124303059,560,3742
6513,134358011,291,3731
6513,92954093,232,3723
6513,96865786,395,3650
6513,99393465,430,3622
6513,128519725,280,3572
6513,28720302,538,3471
6513,52559406,258,3470
6513,67822184,237,3452
6513,133429407,468,3422
6513,54168401,456,3390
6513,45473276,367,3313
6513,131702468,268,3260
6513,117977942,430,3222
6513,56575580,167,3167
6513,48509295,169,3159
6513,127168253,321,3151
6513,28235067,229,3089
6513,54666554,256,3043
6513,67898761,411,2986
6513,33424560,197,2964
6513,120346962,339,2962
6513,103962421,325,2959
6513,98133460,413,2903
6513,23248133,431,2902
6513,94917798,379,2897
6513,43468469,673,2888
6513,141840594,456,2851
6513,18004160,285,2850
6513,141794752,318,2838
6513,134636593,218,2804
6513,20243905,352,2737
6513,52505405,416,2671
6513,36508157,311,2666
6513,123446005,251,2604
6513,94637132,767,2581
6513,73918597,232,2571
6513,59131217,459,2565
6513,43284343,317,2476
6513,114734197,343,2466
6513,38141991,342,2435
6513,73424303,280,2404
6513,20560924,335,2360
6513,117929882,249,2351
6513,1156843,397,2334
6513,828731,301,2313
6513,19463984,302,2285
6513,105190158,210,2274
6513,22444189,254,2180
6513,80264762,127,2120
6513,87603845,130,2102
6513,53569008,344,2100
6513,39039752,147,2097
6513,116746209,110,2093
6513,2131753,200,2029
6513,25142712,349,2015
6513,9573620,276,2004
6513,121814113,177,1944
6513,136547699,197,1937
6513,9746937,259,1931
6513,134051339,123,1889
6513,77320837,339,1871
6513,4977592,252,1865
6513,7197108,362,1821
6513,71051585,161,1809
6513,1866742,530,1793
6513,78467491,183,1764
6513,103891828,136,1762
6513,20517525,578,1759
6513,51688276,320,1757
6513,87104389,250,1735
6513,52891027,304,1734
6513,53162708,195,1715
6513,29716977,155,1708
6513,130457432,85,1702
6513,44381467,131,1680
6513,141856245,217,1647
6513,611920,183,1642
6513,78324634,143,1605
6513,114147733,140,1580
6513,51059755,146,1571
6513,131040203,112,1565
6513,124946491,127,1530
6513,81635499,142,1514
6513,10980798,80,1495
6513,61134251,290,1483
6513,113230398,386,1439
6513,81295365,205,1430
6513,135080969,242,1417
6513,13161427,117,1369
6513,64310783,304,1356
6513,109732215,183,1352
6513,106834015,144,1348
6513,118839375,330,1340
6513,71290254,138,1335
6513,46914246,131,1313
6513,36404374,174,1304
6513,12892503,151,1276
6513,121000755,219,1272
6513,30360670,101,1257
6513,27129711,225,1230
6513,120942715,178,1229
6513,19858379,250,1228
6513,115452492,162,1218
6513,69117671,108,1212
6513,109716139,153,1200
6513,91540968,208,1171
6513,30915777,118,1170
6513,6556740,211,1168
6513,79076274,173,1142
6513,32927277,161,1138
6513,3830694,118,1137
6513,36564172,96,1136
6513,38294231,158,1119
6513,127668936,111,1115
6513,139808909,106,1088
6513,70441355,85,1071
6513,74873040,323,1061
6513,22273841,146,1052
6513,134630812,143,1030
6513,13933918,103,1027
6513,142095821,61,1020
6513,115876596,159,1018
6513,7011544,112,1014
6513,83988501,71,1006
6513,122948572,153,1000
6513,75722191,115,978
6513,83618059,107,977
6513,130766413,143,971
6513,11790840,276,947
6513,110612304,123,946
6513,1485361,213,923
6513,80487881,115,922
6513,54233520,150,921
6513,9560592,148,911
6513,76740501,82,907
6513,111850848,110,891
6513,50927089,228,885
6513,66717513,204,877
6513,96343297,102,877
6513,11561834,208,874
6513,118310551,133,864
6513,62740391,135,851
6513,134077305,89,838
6513,24967803,103,809
6513,88493429,107,752
6513,136958026,121,747
6513,26333439,128,732
6513,117523208,189,727
6513,130400029,99,724
6513,77142272,84,713
6513,11738621,162,696
6513,114790451,84,693
6513,28106685,88,688
6513,104641941,78,680
6513,33054630,74,678
6513,50200830,50,671
6513,45285339,113,661
6513,73288489,126,638
6513,1963813,83,632
6513,129572489,70,619
6513,31565417,95,610
6513,38479843,60,594
6513,97600962,65,593
6513,4869558,136,585
6513,39470978,55,580
6513,133113110,125,561
6513,13408757,73,560
6513,16611975,63,559
6513,124660776,93,554
6513,12850436,49,549
6513,28564144,118,510
6513,59547613,55,487
6513,90241071,107,486
6513,82169054,59,465
6513,95847735,89,462
6513,112747800,45,448
6513,3324323,55,447
6513,102429532,39,400
6513,97661157,91,385
6513,84956161,83,376
6513,104007279,54,371
6513,105038469,25,350
6513,35354529,52,337
6513,22207490,39,331
6513,116849663,100,311
6513,75631135,19,308
6513,101449182,74,308
6513,50871193,29,293
6513,133559789,81,289
6513,101504942,40,284
6513,1364464,40,256
6513,106349878,108,248
6513,78587720,60,226
6513,90937322,39,219
6513,101615370,42,206
6513,42924297,48,191
6513,91183078,47,187
6513,68217968,65,184
6513,132653708,36,184
6513,129589867,22,146
6513,66315804,19,142
6513,35050906,27,132
6513,65882631,27,129
6513,53733006,43,101
6529,10495708,54,455
6534,113134393,48,139
6541,94059439,24,52
6544,12070973,27,63
6548,45563112,214,2337
6549,632347,151,2474
6551,2103285,90,1062
6551,819192,40,140
6562,74923526,39,387
6562,87146362,32,149
6562,12662961,22,74
6562,98662432,22,41
6562,41897121,4,15
6575,9371856,165,1347
6575,90823156,48,442
6576,65995748,185,1302
6576,63702010,28,390
6576,8909639,47,339
6588,125411948,473,8052
6588,17503742,108,1621
6588,84072731,81,294
6595,100742887,62,1400
6630,7365270,28,299
6632,73491371,73,472
6648,60625397,460,6508
6648,133152667,739,4726
6648,54423533,248,4687
6648,95885873,229,4445
6648,56053530,680,4010
6648,100185291,251,3074
6648,10630192,303,2882
6648,111073682,358,2487
6648,72632718,252,2449
6648,61472535,206,1810
6648,122679643,303,1718
6648,14012650,241,1645
6648,52785857,276,1645
6648,17757827,114,1465
6648,128396032,108,1439
6648,95221400,180,1434
6648,108879821,116,1376
6648,49520808,118,1285
6648,115129419,184,1279
6648,1806084,238,1200
6648,109662797,100,1197
6648,118802168,85,1194
6648,72442904,282,1180
6648,39951811,105,1150
6648,92098413,98,1143
6648,66566059,133,1133
6648,5586064,110,1115
6648,46793743,204,1111
6648,105591402,250,1093
6648,42085231,194,1073
6648,36471333,152,1062
6648,79603335,120,1061
6648,11612875,119,1009
6648,45824154,156,979
6648,131646739,135,974
6648,113445602,537,950
6648,7267531,72,924
6648,73525659,177,912
6648,79844578,78,912
6648,98238017,97,903
6648,75162717,157,900
6648,9056309,88,896
6648,27863196,150,896
6648,16905986,87,889
6648,136506198,273,888
6648,71985206,53,882
6648,6516360,108,839
6648,17677320,119,828
6648,98890086,182,827
6648,43603561,277,813
6648,44542843,153,805
6648,116142598,51,769
6648,43348892,101,763
6648,80422373,195,742
6648,75986489,142,727
6648,72023066,337,725
6648,74629216,138,710
6648,85071667,84,700
6648,37708452,115,676
6648,56045820,95,668
6648,32686647,184,666
6648,50777514,60,649
6648,89854830,178,630
6648,21931159,72,612
6648,75026568,61,579
6648,3162324,101,563
6648,20626308,133,541
6648,17037975,153,535
6648,27811537,188,531
6648,35193012,68,527
6648,17817432,47,522
6648,140827248,89,520
6648,87234675,92,514
6648,89610223,131,498
6648,84374385,131,447
6648,97589149,40,446
6648,102049484,85,445
6648,20180785,59,439
6648,100011562,103,437
6648,49608592,115,430
6648,27964882,136,417
6648,16790119,170,412
6648,36164872,179,410
6648,86282836,86,404
6648,67538161,116,399
6648,75195687,96,399
6648,100833741,64,396
6648,45900362,162,395
6648,41818010,33,381
6648,65494965,60,377
6648,135556729,108,377
6648,13657444,122,371
6648,112561774,44,367
6648,131153046,75,366
6648,62305709,100,360
6648,5680285,44,354
6648,43522898,68,353
6648,130998493,64,341
6648,108786121,58,331
6648,96242076,52,325
6648,87348753,108,308
6648,112955522,181,306
6648,130528059,128,302
6648,64376905,133,288
6648,68592058,21,287
6648,120038389,53,287
6648,22040312,40,285
6648,124128236,52,273
6648,46669341,61,272
6648,113395983,52,264
6648,112806422,103,263
6648,17779392,42,255
6648,126758793,48,247
6648,59057185,60,239
6648,90943326,31,238
6648,129984624,35,236
6648,65444509,49,234
6648,38223900,78,231
6648,76049101,67,225
6648,5440164,62,222
6648,95014110,35,214
6648,13447112,87,211
6648,136197283,48,202
6648,45519798,47,190
6648,79450083,29,189
6648,54459439,109,186
6648,111691361,23,179
6648,105603256,33,177
6648,13817021,48,164
6648,9268980,40,158
6648,39744838,41,157
6648,53516043,46,148
6648,135387051,25,146
6648,86173615,64,143
6648,24063164,37,139
6648,305685,39,134
6648,17387185,25,133
6648,41465121,51,125
6648,110154099,38,111
6648,104356019,23,108
6648,28900840,35,106
6648,123257288,40,105
6648,134217738,28,102
6648,6769671,19,100
6648,35604404,13,98
6648,139641075,44,98
6648,35399865,26,94
6648,100955055,88,92
6648,134882545,42,92
6648,37779911,30,87
6648,126796809,44,80
6648,77121207,51,74
6648,52824803,51,73
6648,8319301,28,72
6648,75927204,19,72
6648,73778775,19,68
6648,85837173,29,67
6648,107318300,52,66
6648,22869075,52,66
6648,53788959,23,63
6648,129545728,40,59
6648,78264855,20,55
6648,14490465,22,53
6648,66389432,19,50
6648,96524285,10,47
6648,134032957,33,43
6648,113214758,25,42
6648,23218222,28,32
6648,50146318,21,32
6648,126557328,6,20
6648,26050959,17,19
6648,79181598,7,13
6648,9260930,5,12
6648,44567219,8,8
6648,85652357,3,5
6648,37422648,4,4
6648,82252219,1,1
6654,60032019,77,423
6655,130216411,25,535
6658,110672924,9,9
6669,5710300,36,418
6669,29080791,56,418
6669,80490154,48,329
6669,73136730,27,225
6678,98795231,112,3443
6678,99404305,157,207
6678,44247352,74,195
6689,41831177,547,1837
6689,142126535,63,691
6689,123969946,15,45
6689,75184801,14,14
6697,95237482,109,584
6700,22170979,150,2178
6700,131570651,281,1737
6717,132731360,263,4094
6717,77965060,244,2476
6717,61692878,250,1520
6717,79678094,108,1314
6717,41034768,150,857
6717,54668253,35,202
6717,45149630,21,147
6724,109084676,265,2699
6724,30740491,113,2313
6724,45897708,87,808
6754,74970676,84,1047
6754,102608728,45,229
6754,13915850,25,168
6775,87467371,31,115
6792,67540780,24,148
6794,103664180,170,587
6795,26908458,85,825
6796,55060722,70,751
6796,6062947,47,378
6804,68255573,27,104
6824,48776635,662,5585
6825,126327630,23,137
6828,96293030,2,7
6840,29992703,83,630
6863,118057214,49,306
6881,123326452,66,399
6900,57391950,208,2099
6900,26034408,74,798
6903,99418963,123,1540
6936,107628666,77,680
6936,103486499,61,618
6936,25665414,34,323
6936,102036949,4,8
6945,138323461,199,1857
6945,134118557,124,1809
6945,63159938,96,1018
6945,56279008,50,257
6945,92658788,39,216
6974,56373208,123,569
6975,99027668,66,280
6977,123842164,4022,12705
6977,51492142,1306,9403
6977,33797179,754,7080
6977,4361577,1232,5850
6977,59781337,1396,5123
6977,128055612,319,4671
6977,37780288,400,4651
6977,91351115,172,2996
6977,10539406,565,2291
6977,18997016,436,1937
6977,113830171,310,1535
6977,54340712,776,1400
6977,98179152,172,1277
6977,65746371,90,560
6977,34565215,353,545
6977,49303053,98,480
6977,71452131,109,341
6977,53476899,128,307
6977,127806965,77,263
6977,108983810,53,198
6986,12339789,45,850
6986,29628336,23,40
6989,70542990,4,26
6991,122834365,39,312
7008,16921029,123,1417
7009,54769390,46,532
7014,82756067,106,2208
7021,76937095,55,777
7032,17432120,132,1072
7032,120392116,29,127
7033,32303536,44,596
7057,39690010,78,583
7057,73577977,27,119
7070,30835000,23,68
7079,52987418,4,19
7103,88691490,158,2056
7103,98171033,65,382
7103,60112819,18,173
7103,567790,7,51
7117,56219133,23,183
7140,44433489,45,241
7140,12300043,6,40
7140,89492416,1,2
7143,4195964,138,1822
7143,63889098,57,282
7143,6392284,11,27
7182,42407685,64,416
7182,24792310,27,221
7195,81608134,716,5419
7195,25678919,1143,4303
7195,40431183,168,1572
7195,80648292,80,1180
7195,124142179,247,1135
7195,42111305,137,1111
7195,501286,51,1046
7195,29459216,106,965
7195,46043523,128,808
7195,120662972,94,684
7195,36172877,61,646
7195,73202533,50,544
7195,78779010,156,484
7195,26570624,55,293
7195,44521455,54,266
7195,10187137,35,225
7195,21991406,32,223
7195,98145908,50,170
7208,113693068,398,3982
7239,102033644,54,484
7239,105969268,72,382
7239,32099605,16,86
7239,52665292,11,36
7250,92583255,38,522
7260,120983136,196,923
7289,59518778,90,472
7291,70689524,10,125
7297,89543332,73,210
7299,40979555,167,1654
7299,13254648,81,961
7301,99467186,77,220
7305,15303697,141,221
7311,29226661,60,658
7312,11680145,140,2533
7312,13166978,103,1512
7312,83584379,205,1438
7312,28252122,81,1382
7312,17384431,162,1150
7312,70161728,91,819
7312,21287960,111,778
7312,121339853,37,756
7312,122694692,51,607
7312,110253038,77,475
7312,134042583,79,467
7312,35997460,46,461
7312,28204652,22,340
7312,23095086,29,293
7312,11000891,89,217
7312,76602764,29,215
7312,31245197,24,192
7312,88122205,28,190
7312,115003511,33,131
7312,98430692,60,113
7312,140469244,14,110
7312,54777788,22,89
7322,89384841,252,2474
7322,80254452,276,2432
7322,20080716,393,1446
7322,78860938,207,1152
7322,41650796,64,640
7322,20029510,66,395
7322,75665818,118,283
7322,132252054,20,207
7322,44048864,82,172
7322,1365073,26,169
7322,23803693,30,127
7344,53831524,115,1133
7344,49026431,184,889
7344,110017091,73,556
7344,25368702,53,481
7350,120594609,146,1599
7350,65373436,117,1085
7350,59462013,173,1013
7350,26502265,203,965
7350,8397935,315,963
7350,15950724,201,960
7350,127540574,91,943
7350,128914790,107,775
7350,26372667,89,773
7350,101899044,174,606
7350,121933909,57,481
7350,81196267,108,457
7350,6068352,73,362
7350,47436377,58,332
7350,28844915,17,290
7350,85217109,18,263
7350,25423470,70,199
7350,33366026,64,197
7350,108331566,20,151
7350,100628422,13,135
7350,44976866,46,121
7350,88753779,17,116
7350,77020029,21,110
7350,67309595,13,90
7350,115617376,27,90
7350,125601528,42,90
7350,45159377,12,79
7350,92749595,6,23
7359,104229897,73,607
7365,31192881,20,114
7381,59318036,95,674
7383,138164167,298,1547
7383,95112222,177,1515
7383,18216712,143,1379
7390,76121487,324,1231
7390,140671079,91,769
7390,89946731,16,183
7390,121704401,32,158
7392,95055358,22,69
7393,14712626,436,1116
7393,113774016,209,470
7393,44663398,35,369
7401,135571612,35,80
7415,19447970,305,2272
7428,99900937,131,1413
7440,48677702,390,5942
7440,55832398,195,3770
7440,73278658,217,3505
7440,77031104,106,534
