week_start_date,week_end_date,user_id,overall_activity,user_rank
2014-12-01,2014-12-07,112317649,1008,493
2014-12-01,2014-12-07,36593288,1006,494
2014-12-01,2014-12-07,52660721,1005,495
2014-12-01,2014-12-07,78074373,1004,496
2014-12-01,2014-12-07,26949426,1003,497
2014-12-01,2014-12-07,213655,1002,498
2014-12-01,2014-12-07,105919960,1002,499
2014-12-01,2014-12-07,121255158,998,500
2014-12-01,2014-12-07,29245673,998,501
2014-12-01,2014-12-07,9639120,997,502
2014-12-01,2014-12-07,140452690,997,503
2014-12-01,2014-12-07,123995552,994,504
2014-12-01,2014-12-07,128960133,994,505
2014-12-01,2014-12-07,12746210,992,506
2014-12-01,2014-12-07,82705001,985,507
2014-12-01,2014-12-07,3731463,984,508
2014-12-01,2014-12-07,91877964,983,509
2014-12-01,2014-12-07,8213864,982,510
2014-12-01,2014-12-07,130844739,982,511
2014-12-01,2014-12-07,6101177,982,512
2014-12-01,2014-12-07,83262957,981,513
2014-12-01,2014-12-07,43052420,980,514
2014-12-01,2014-12-07,43631068,980,515
2014-12-01,2014-12-07,2952532,978,516
2014-12-01,2014-12-07,17552766,978,517
2014-12-01,2014-12-07,128521783,978,518
2014-12-01,2014-12-07,7630304,977,519
2014-12-01,2014-12-07,97175671,977,520
2014-12-01,2014-12-07,89327430,974,521
2014-12-01,2014-12-07,51926941,973,522
2014-12-01,2014-12-07,42599112,972,523
2014-12-01,2014-12-07,36508157,972,524
2014-12-01,2014-12-07,25371517,968,525
2014-12-01,2014-12-07,11682531,968,526
2014-12-01,2014-12-07,116772653,967,527
2014-12-01,2014-12-07,11257305,967,528
2014-12-01,2014-12-07,39427521,967,529
2014-12-01,2014-12-07,127089112,965,530
2014-12-01,2014-12-07,44193672,963,531
2014-12-01,2014-12-07,25778057,961,532
2014-12-01,2014-12-07,96838576,961,533
2014-12-01,2014-12-07,75321867,960,534
2014-12-01,2014-12-07,79112468,960,535
2014-12-01,2014-12-07,67849399,959,536
2014-12-01,2014-12-07,81500257,959,537
2014-12-01,2014-12-07,35709243,959,538
2014-12-01,2014-12-07,21824858,959,539
2014-12-01,2014-12-07,111325865,958,540
2014-12-01,2014-12-07,26509398,958,541
2014-12-01,2014-12-07,119137734,957,542
2014-12-01,2014-12-07,111213707,957,543
2014-12-01,2014-12-07,140483725,955,544
2014-12-01,2014-12-07,35860790,955,545
2014-12-01,2014-12-07,140990654,953,546
2014-12-01,2014-12-07,70517996,953,547
2014-12-01,2014-12-07,2502524,952,548
2014-12-01,2014-12-07,82853795,950,549
2014-12-01,2014-12-07,86756157,950,550
2014-12-01,2014-12-07,94428036,947,551
2014-12-01,2014-12-07,125411948,945,552
2014-12-01,2014-12-07,17825629,945,553
2014-12-01,2014-12-07,80378029,945,554
2014-12-01,2014-12-07,107323711,943,555
2014-12-01,2014-12-07,130567891,942,556
2014-12-01,2014-12-07,88513390,940,557
2014-12-01,2014-12-07,39912401,940,558
2014-12-01,2014-12-07,49893764,939,559
2014-12-01,2014-12-07,6814789,938,560
2014-12-01,2014-12-07,79057120,937,561
2014-12-01,2014-12-07,57607228,937,562
2014-12-01,2014-12-07,134473908,935,563
2014-12-01,2014-12-07,96219418,933,564
2014-12-01,2014-12-07,5860001,933,565
2014-12-01,2014-12-07,76252012,931,566
2014-12-01,2014-12-07,3328558,931,567
2014-12-01,2014-12-07,7612152,931,568
2014-12-01,2014-12-07,70730514,931,569
2014-12-01,2014-12-07,2364046,931,570
2014-12-01,2014-12-07,87983348,930,571
2014-12-01,2014-12-07,127958351,930,572
2014-12-01,2014-12-07,5424550,929,573
2014-12-01,2014-12-07,63339028,929,574
2014-12-01,2014-12-07,129489291,928,575
2014-12-01,2014-12-07,52505405,927,576
2014-12-01,2014-12-07,112125475,926,577
2014-12-01,2014-12-07,17816597,926,578
2014-12-01,2014-12-07,73232978,926,579
2014-12-01,2014-12-07,94645713,925,580
2014-12-01,2014-12-07,133429407,925,581
2014-12-01,2014-12-07,142128942,924,582
2014-12-01,2014-12-07,59214580,923,583
2014-12-01,2014-12-07,135537004,922,584
2014-12-01,2014-12-07,80528162,922,585
2014-12-01,2014-12-07,52957351,922,586
2014-12-01,2014-12-07,132653097,922,587
2014-12-01,2014-12-07,18375113,916,588
2014-12-01,2014-12-07,91222505,916,589
2014-12-01,2014-12-07,88901750,915,590
2014-12-01,2014-12-07,75321622,915,591
2014-12-01,2014-12-07,128519725,913,592
2014-12-01,2014-12-07,71048860,912,593
2014-12-01,2014-12-07,137970629,911,594
2014-12-01,2014-12-07,89736791,911,595
2014-12-01,2014-12-07,52580712,911,596
2014-12-01,2014-12-07,112198319,909,597
2014-12-01,2014-12-07,108317810,908,598
2014-12-01,2014-12-07,55605483,905,599
2014-12-01,2014-12-07,83345819,904,600
2014-12-01,2014-12-07,90194475,903,601
2014-12-01,2014-12-07,135845099,902,602
2014-12-01,2014-12-07,92892459,901,603
2014-12-01,2014-12-07,64708133,901,604
2014-12-01,2014-12-07,111957230,900,605
2014-12-01,2014-12-07,8354126,900,606
2014-12-01,2014-12-07,13213333,900,607
2014-12-01,2014-12-07,124946491,899,608
2014-12-01,2014-12-07,12571684,897,609
2014-12-01,2014-12-07,45433328,895,610
2014-12-01,2014-12-07,15437545,895,611
2014-12-01,2014-12-07,82335494,894,612
2014-12-01,2014-12-07,85633095,893,613
2014-12-01,2014-12-07,2319819,893,614
2014-12-01,2014-12-07,125651053,893,615
2014-12-01,2014-12-07,10887844,892,616
2014-12-01,2014-12-07,19368976,891,617
2014-12-01,2014-12-07,132061340,890,618
2014-12-01,2014-12-07,101698393,890,619
2014-12-01,2014-12-07,117929882,890,620
2014-12-01,2014-12-07,106090167,889,621
2014-12-01,2014-12-07,52895098,889,622
2014-12-01,2014-12-07,115557934,888,623
2014-12-01,2014-12-07,120313286,888,624
2014-12-01,2014-12-07,23367131,887,625
2014-12-01,2014-12-07,35817682,886,626
2014-12-01,2014-12-07,93675262,886,627
2014-12-01,2014-12-07,84308150,885,628
2014-12-01,2014-12-07,27608145,883,629
2014-12-01,2014-12-07,116936810,883,630
2014-12-01,2014-12-07,2172795,882,631
2014-12-01,2014-12-07,85052259,881,632
2014-12-01,2014-12-07,127429787,880,633
2014-12-01,2014-12-07,74593955,877,634
2014-12-01,2014-12-07,135582975,877,635
2014-12-01,2014-12-07,107874169,877,636
2014-12-01,2014-12-07,40973276,875,637
2014-12-01,2014-12-07,80954170,874,638
2014-12-01,2014-12-07,101120745,874,639
2014-12-01,2014-12-07,97427779,873,640
2014-12-01,2014-12-07,131637785,872,641
2014-12-01,2014-12-07,66205819,871,642
2014-12-01,2014-12-07,32198657,870,643
2014-12-01,2014-12-07,122102339,870,644
2014-12-01,2014-12-07,3671315,869,645
2014-12-01,2014-12-07,50346435,869,646
2014-12-01,2014-12-07,105744471,868,647
2014-12-01,2014-12-07,140662618,868,648
2014-12-01,2014-12-07,106634442,868,649
2014-12-01,2014-12-07,107868172,868,650
2014-12-01,2014-12-07,102417042,868,651
2014-12-01,2014-12-07,93232203,868,652
2014-12-01,2014-12-07,13103318,868,653
2014-12-01,2014-12-07,140158728,867,654
2014-12-01,2014-12-07,60575815,867,655
2014-12-01,2014-12-07,131534140,867,656
2014-12-01,2014-12-07,21562611,865,657
2014-12-01,2014-12-07,88945335,865,658
2014-12-01,2014-12-07,25330254,864,659
2014-12-01,2014-12-07,5950556,863,660
2014-12-01,2014-12-07,41986655,861,661
2014-12-01,2014-12-07,62571710,859,662
2014-12-01,2014-12-07,110278377,859,663
2014-12-01,2014-12-07,37305183,858,664
2014-12-01,2014-12-07,42113872,858,665
2014-12-01,2014-12-07,35967863,857,666
2014-12-01,2014-12-07,60079613,855,667
2014-12-01,2014-12-07,119793858,855,668
2014-12-01,2014-12-07,62073731,853,669
2014-12-01,2014-12-07,61596634,853,670
2014-12-01,2014-12-07,25275595,853,671
2014-12-01,2014-12-07,25994909,852,672
2014-12-01,2014-12-07,78898649,852,673
2014-12-01,2014-12-07,65013453,852,674
2014-12-01,2014-12-07,66232679,851,675
2014-12-01,2014-12-07,20853257,851,676
2014-12-01,2014-12-07,41831177,849,677
2014-12-01,2014-12-07,102827853,849,678
2014-12-01,2014-12-07,109084676,848,679
2014-12-01,2014-12-07,13254648,848,680
2014-12-01,2014-12-07,60159990,848,681
2014-12-01,2014-12-07,27850931,848,682
2014-12-01,2014-12-07,93232888,847,683
2014-12-01,2014-12-07,24219008,847,684
2014-12-01,2014-12-07,80125653,845,685
2014-12-01,2014-12-07,121083008,844,686
2014-12-01,2014-12-07,85862488,844,687
2014-12-01,2014-12-07,44154986,844,688
2014-12-01,2014-12-07,10705215,841,689
2014-12-01,2014-12-07,129894791,841,690
2014-12-01,2014-12-07,18597404,841,691
2014-12-01,2014-12-07,56376570,840,692
2014-12-01,2014-12-07,134233776,837,693
2014-12-01,2014-12-07,45384478,837,694
2014-12-01,2014-12-07,10982501,837,695
2014-12-01,2014-12-07,137829350,837,696
2014-12-01,2014-12-07,75225256,836,697
2014-12-01,2014-12-07,38181340,836,698
2014-12-01,2014-12-07,40364641,836,699
2014-12-01,2014-12-07,69579136,835,700
2014-12-01,2014-12-07,130806899,835,701
2014-12-01,2014-12-07,27399563,834,702
2014-12-01,2014-12-07,73918597,834,703
2014-12-01,2014-12-07,42501145,833,704
2014-12-01,2014-12-07,131959781,833,705
2014-12-01,2014-12-07,4146900,832,706
2014-12-01,2014-12-07,4579794,832,707
2014-12-01,2014-12-07,41320562,832,708
2014-12-01,2014-12-07,17503742,832,709
2014-12-01,2014-12-07,21875488,832,710
2014-12-01,2014-12-07,69505718,831,711
2014-12-01,2014-12-07,140423268,831,712
2014-12-01,2014-12-07,28897086,830,713
2014-12-01,2014-12-07,133152667,830,714
2014-12-01,2014-12-07,32353187,830,715
2014-12-01,2014-12-07,3671520,829,716
2014-12-01,2014-12-07,19447970,829,717
2014-12-01,2014-12-07,19388858,829,718
2014-12-01,2014-12-07,7055673,828,719
2014-12-01,2014-12-07,128002749,828,720
2014-12-01,2014-12-07,29383294,828,721
2014-12-01,2014-12-07,93687523,828,722
2014-12-01,2014-12-07,112570004,827,723
2014-12-01,2014-12-07,53788912,826,724
2014-12-01,2014-12-07,99393465,826,725
2014-12-01,2014-12-07,82295636,826,726
2014-12-01,2014-12-07,10630192,825,727
2014-12-01,2014-12-07,75251738,825,728
2014-12-01,2014-12-07,99272840,825,729
2014-12-01,2014-12-07,114995751,823,730
2014-12-01,2014-12-07,81037956,823,731
2014-12-01,2014-12-07,130041655,822,732
2014-12-01,2014-12-07,41938273,822,733
2014-12-01,2014-12-07,56053530,822,734
2014-12-01,2014-12-07,102418389,822,735
2014-12-01,2014-12-07,97255009,821,736
2014-12-01,2014-12-07,64502137,821,737
2014-12-01,2014-12-07,87351790,821,738
2014-12-01,2014-12-07,2742560,820,739
2014-12-01,2014-12-07,89962630,820,740
2014-12-01,2014-12-07,103610059,819,741
2014-12-01,2014-12-07,47321903,817,742
2014-12-01,2014-12-07,72148706,816,743
2014-12-01,2014-12-07,23326854,815,744
2014-12-01,2014-12-07,38588481,815,745
2014-12-01,2014-12-07,43250746,815,746
2014-12-01,2014-12-07,77306409,813,747
2014-12-01,2014-12-07,121939330,812,748
2014-12-01,2014-12-07,94287521,811,749
2014-12-01,2014-12-07,37652869,811,750
2014-12-01,2014-12-07,59660896,811,751
2014-12-01,2014-12-07,7774023,809,752
2014-12-01,2014-12-07,66866811,808,753
2014-12-01,2014-12-07,65388018,808,754
2014-12-01,2014-12-07,111665868,807,755
2014-12-01,2014-12-07,99018543,807,756
2014-12-01,2014-12-07,28975138,807,757
2014-12-01,2014-12-07,4361577,806,758
2014-12-01,2014-12-07,92706593,806,759
2014-12-01,2014-12-07,75916920,806,760
2014-12-01,2014-12-07,37701876,804,761
2014-12-01,2014-12-07,8217647,800,762
2014-12-01,2014-12-07,102033461,799,763
2014-12-01,2014-12-07,9225110,799,764
2014-12-01,2014-12-07,95237027,798,765
2014-12-01,2014-12-07,88496472,798,766
2014-12-01,2014-12-07,51123305,797,767
2014-12-01,2014-12-07,57097264,797,768
2014-12-01,2014-12-07,35095494,795,769
2014-12-01,2014-12-07,87944152,795,770
2014-12-01,2014-12-07,94329829,795,771
2014-12-01,2014-12-07,94637132,794,772
2014-12-01,2014-12-07,117044327,794,773
2014-12-01,2014-12-07,14144843,792,774
2014-12-01,2014-12-07,53219515,792,775
2014-12-01,2014-12-07,114529391,792,776
2014-12-01,2014-12-07,53916276,792,777
2014-12-01,2014-12-07,80089562,791,778
2014-12-01,2014-12-07,59731095,790,779
2014-12-01,2014-12-07,53708814,789,780
2014-12-01,2014-12-07,78331026,789,781
2014-12-01,2014-12-07,21358985,788,782
2014-12-01,2014-12-07,128217950,787,783
2014-12-01,2014-12-07,116232438,787,784
2014-12-01,2014-12-07,99480990,787,785
2014-12-01,2014-12-07,93970634,787,786
2014-12-01,2014-12-07,117659143,787,787
2014-12-01,2014-12-07,35389479,786,788
2014-12-01,2014-12-07,138753048,786,789
2014-12-01,2014-12-07,73278658,786,790
2014-12-01,2014-12-07,68249522,786,791
2014-12-01,2014-12-07,136788174,786,792
2014-12-01,2014-12-07,35306096,786,793
2014-12-01,2014-12-07,113693068,784,794
2014-12-01,2014-12-07,127641845,784,795
2014-12-01,2014-12-07,132308943,784,796
2014-12-01,2014-12-07,27839004,783,797
2014-12-01,2014-12-07,91731364,781,798
2014-12-01,2014-12-07,89647768,781,799
2014-12-01,2014-12-07,87998227,780,800
2014-12-01,2014-12-07,16423734,780,801
2014-12-01,2014-12-07,106342906,780,802
2014-12-01,2014-12-07,75292590,780,803
2014-12-01,2014-12-07,13166978,779,804
2014-12-01,2014-12-07,140661231,778,805
2014-12-01,2014-12-07,115275150,777,806
2014-12-01,2014-12-07,106645011,776,807
2014-12-01,2014-12-07,25678919,774,808
2014-12-01,2014-12-07,11680145,774,809
2014-12-01,2014-12-07,9219164,773,810
2014-12-01,2014-12-07,15511710,771,811
2014-12-01,2014-12-07,132326665,771,812
2014-12-01,2014-12-07,44748590,770,813
2014-12-01,2014-12-07,83158116,769,814
2014-12-01,2014-12-07,112976136,769,815
2014-12-01,2014-12-07,27625049,769,816
2014-12-01,2014-12-07,72651215,768,817
2014-12-01,2014-12-07,131040203,768,818
2014-12-01,2014-12-07,66275550,768,819
2014-12-01,2014-12-07,43399261,767,820
2014-12-01,2014-12-07,14157293,767,821
2014-12-01,2014-12-07,121823128,767,822
2014-12-01,2014-12-07,61626894,767,823
2014-12-01,2014-12-07,61459598,766,824
2014-12-01,2014-12-07,130317446,766,825
2014-12-01,2014-12-07,112382240,765,826
2014-12-01,2014-12-07,82914173,765,827
2014-12-01,2014-12-07,31309091,765,828
2014-12-01,2014-12-07,113552018,764,829
2014-12-01,2014-12-07,117301497,764,830
2014-12-01,2014-12-07,42930798,763,831
2014-12-01,2014-12-07,102064914,763,832
2014-12-01,2014-12-07,47065671,762,833
2014-12-01,2014-12-07,103585097,762,834
2014-12-01,2014-12-07,2686606,761,835
2014-12-01,2014-12-07,133151533,761,836
2014-12-01,2014-12-07,85081309,761,837
2014-12-01,2014-12-07,121756245,760,838
2014-12-01,2014-12-07,129558614,760,839
2014-12-01,2014-12-07,92341465,760,840
2014-12-01,2014-12-07,101190507,760,841
2014-12-01,2014-12-07,69251001,759,842
2014-12-01,2014-12-07,24752182,759,843
2014-12-01,2014-12-07,78467491,758,844
2014-12-01,2014-12-07,99433181,757,845
2014-12-01,2014-12-07,88691490,757,846
2014-12-01,2014-12-07,76930958,757,847
2014-12-01,2014-12-07,106815559,756,848
2014-12-01,2014-12-07,50197899,756,849
2014-12-01,2014-12-07,57949136,756,850
2014-12-01,2014-12-07,65143114,755,851
2014-12-01,2014-12-07,108770715,755,852
2014-12-01,2014-12-07,30692164,755,853
2014-12-01,2014-12-07,104135842,755,854
2014-12-01,2014-12-07,8886191,755,855
2014-12-01,2014-12-07,38968501,754,856
2014-12-01,2014-12-07,135665686,753,857
2014-12-01,2014-12-07,133946364,753,858
2014-12-01,2014-12-07,21193363,752,859
2014-12-01,2014-12-07,46023224,752,860
2014-12-01,2014-12-07,51688276,752,861
2014-12-01,2014-12-07,62560245,752,862
2014-12-01,2014-12-07,62024754,751,863
2014-12-01,2014-12-07,22600903,750,864
2014-12-01,2014-12-07,122823587,749,865
2014-12-01,2014-12-07,23014965,748,866
2014-12-01,2014-12-07,37402030,748,867
2014-12-01,2014-12-07,45649071,748,868
2014-12-01,2014-12-07,73138544,748,869
2014-12-01,2014-12-07,38638142,747,870
2014-12-01,2014-12-07,100871846,747,871
2014-12-01,2014-12-07,93795297,746,872
2014-12-01,2014-12-07,25896264,746,873
2014-12-01,2014-12-07,128289511,746,874
2014-12-01,2014-12-07,26052997,746,875
2014-12-01,2014-12-07,12833799,746,876
2014-12-01,2014-12-07,121000384,745,877
2014-12-01,2014-12-07,29699014,745,878
2014-12-01,2014-12-07,5837961,745,879
2014-12-01,2014-12-07,33956087,745,880
2014-12-01,2014-12-07,22577104,745,881
2014-12-01,2014-12-07,3063448,744,882
2014-12-01,2014-12-07,31503308,744,883
2014-12-01,2014-12-07,61627054,744,884
2014-12-01,2014-12-07,40729947,743,885
2014-12-01,2014-12-07,5315279,743,886
2014-12-01,2014-12-07,119416849,743,887
2014-12-01,2014-12-07,51013339,743,888
2014-12-01,2014-12-07,128120137,743,889
2014-12-01,2014-12-07,97795315,741,890
2014-12-01,2014-12-07,104139699,740,891
2014-12-01,2014-12-07,3543407,740,892
2014-12-01,2014-12-07,131596907,739,893
2014-12-01,2014-12-07,108535249,739,894
2014-12-01,2014-12-07,61068008,738,895
2014-12-01,2014-12-07,70157276,738,896
2014-12-01,2014-12-07,116114060,737,897
2014-12-01,2014-12-07,112171699,737,898
2014-12-01,2014-12-07,8382449,736,899
2014-12-01,2014-12-07,24262504,736,900
2014-12-01,2014-12-07,136795659,736,901
2014-12-01,2014-12-07,109005178,735,902
2014-12-01,2014-12-07,7295557,735,903
2014-12-01,2014-12-07,20560924,735,904
2014-12-01,2014-12-07,73455580,735,905
2014-12-01,2014-12-07,77150532,734,906
2014-12-01,2014-12-07,138323461,734,907
2014-12-01,2014-12-07,1091123,734,908
2014-12-01,2014-12-07,116355229,733,909
2014-12-01,2014-12-07,70891589,733,910
2014-12-01,2014-12-07,110106082,731,911
2014-12-01,2014-12-07,120852545,731,912
2014-12-01,2014-12-07,20293501,730,913
2014-12-01,2014-12-07,81901472,730,914
2014-12-01,2014-12-07,83925215,730,915
2014-12-01,2014-12-07,139145544,729,916
2014-12-01,2014-12-07,135488940,729,917
2014-12-01,2014-12-07,46133505,728,918
2014-12-01,2014-12-07,50244004,728,919
2014-12-01,2014-12-07,128997569,728,920
2014-12-01,2014-12-07,66412678,726,921
2014-12-01,2014-12-07,40711894,726,922
2014-12-01,2014-12-07,75819271,725,923
2014-12-01,2014-12-07,51455170,724,924
2014-12-01,2014-12-07,117287549,723,925
2014-12-01,2014-12-07,36561036,723,926
2014-12-01,2014-12-07,69452078,723,927
2014-12-01,2014-12-07,70889190,722,928
2014-12-01,2014-12-07,33770972,722,929
2014-12-01,2014-12-07,135157689,722,930
2014-12-01,2014-12-07,101150402,722,931
2014-12-01,2014-12-07,78888823,721,932
2014-12-01,2014-12-07,18391635,721,933
2014-12-01,2014-12-07,132210450,721,934
2014-12-01,2014-12-07,25142712,720,935
2014-12-01,2014-12-07,75821100,720,936
2014-12-01,2014-12-07,33424560,719,937
2014-12-01,2014-12-07,47813095,719,938
2014-12-01,2014-12-07,71611159,719,939
2014-12-01,2014-12-07,1805148,719,940
2014-12-01,2014-12-07,105460457,718,941
2014-12-01,2014-12-07,72703245,718,942
2014-12-01,2014-12-07,39090755,718,943
2014-12-01,2014-12-07,18728199,718,944
2014-12-01,2014-12-07,52559406,718,945
2014-12-01,2014-12-07,47153697,717,946
2014-12-01,2014-12-07,98392652,717,947
2014-12-01,2014-12-07,96720314,717,948
2014-12-01,2014-12-07,100288957,717,949
2014-12-01,2014-12-07,142081324,717,950
2014-12-01,2014-12-07,10303832,717,951
2014-12-01,2014-12-07,65961855,717,952
2014-12-01,2014-12-07,53560831,716,953
2014-12-01,2014-12-07,56575580,716,954
2014-12-01,2014-12-07,66688297,716,955
2014-12-01,2014-12-07,13745443,716,956
2014-12-01,2014-12-07,39420666,715,957
2014-12-01,2014-12-07,36339188,715,958
2014-12-01,2014-12-07,87594845,714,959
2014-12-01,2014-12-07,87895521,714,960
2014-12-01,2014-12-07,28739065,713,961
2014-12-01,2014-12-07,46066007,713,962
2014-12-01,2014-12-07,88150994,712,963
2014-12-01,2014-12-07,105105740,712,964
2014-12-01,2014-12-07,65340227,712,965
2014-12-01,2014-12-07,48270094,712,966
2014-12-01,2014-12-07,73024133,711,967
2014-12-01,2014-12-07,70212546,710,968
2014-12-01,2014-12-07,136482907,710,969
2014-12-01,2014-12-07,76707547,710,970
2014-12-01,2014-12-07,118056913,709,971
2014-12-01,2014-12-07,64585415,709,972
2014-12-01,2014-12-07,120433755,708,973
2014-12-01,2014-12-07,72638271,708,974
2014-12-01,2014-12-07,37554907,707,975
2014-12-01,2014-12-07,109097995,705,976
2014-12-01,2014-12-07,92792849,705,977
2014-12-01,2014-12-07,140906142,705,978
2014-12-01,2014-12-07,82438723,703,979
2014-12-01,2014-12-07,34723367,703,980
2014-12-01,2014-12-07,97974838,703,981
2014-12-01,2014-12-07,2267344,702,982
2014-12-01,2014-12-07,22441068,702,983
2014-12-01,2014-12-07,64614030,700,984
2014-12-01,2014-12-07,107034437,700,985
2014-12-01,2014-12-07,101305944,700,986
2014-12-01,2014-12-07,114737900,700,987
2014-12-01,2014-12-07,3566914,699,988
2014-12-01,2014-12-07,44365875,698,989
2014-12-01,2014-12-07,35272739,698,990
2014-12-01,2014-12-07,126143015,697,991
2014-12-01,2014-12-07,35799041,697,992
2014-12-01,2014-12-07,73574022,697,993
2014-12-01,2014-12-07,54373708,696,994
2014-12-01,2014-12-07,81633439,695,995
2014-12-01,2014-12-07,128246403,695,996
2014-12-01,2014-12-07,52785857,695,997
2014-12-01,2014-12-07,141143284,694,998
2014-12-01,2014-12-07,112711623,694,999
2014-12-01,2014-12-07,66909500,694,1000
2014-12-08,2014-12-14,36233277,8422,1
2014-12-08,2014-12-14,130270245,7329,2
2014-12-08,2014-12-14,45649071,6133,3
2014-12-08,2014-12-14,59511789,5020,4
2014-12-08,2014-12-14,20786149,4692,5
2014-12-08,2014-12-14,83813302,4562,6
2014-12-08,2014-12-14,65645933,3867,7
2014-12-08,2014-12-14,37357777,3853,8
2014-12-08,2014-12-14,16911051,3827,9
2014-12-08,2014-12-14,5315279,3756,10
2014-12-08,2014-12-14,73196588,3481,11
2014-12-08,2014-12-14,12833799,3469,12
2014-12-08,2014-12-14,60032762,3427,13
2014-12-08,2014-12-14,131283302,3419,14
2014-12-08,2014-12-14,122338823,3355,15
2014-12-08,2014-12-14,74314315,3349,16
2014-12-08,2014-12-14,8354126,3319,17
2014-12-08,2014-12-14,92706593,3295,18
2014-12-08,2014-12-14,77374787,3293,19
2014-12-08,2014-12-14,37671999,3278,20
2014-12-08,2014-12-14,139435539,3230,21
2014-12-08,2014-12-14,21978171,3206,22
2014-12-08,2014-12-14,7234861,3163,23
2014-12-08,2014-12-14,3282021,3114,24
2014-12-08,2014-12-14,71929773,3097,25
2014-12-08,2014-12-14,131573117,3094,26
2014-12-08,2014-12-14,82960193,3088,27
2014-12-08,2014-12-14,24062806,3021,28
2014-12-08,2014-12-14,110883373,2940,29
2014-12-08,2014-12-14,11197151,2892,30
2014-12-08,2014-12-14,124291848,2859,31
2014-12-08,2014-12-14,56462249,2826,32
2014-12-08,2014-12-14,79134636,2747,33
2014-12-08,2014-12-14,48793683,2743,34
2014-12-08,2014-12-14,6345483,2699,35
2014-12-08,2014-12-14,15957740,2690,36
2014-12-08,2014-12-14,133240213,2679,37
2014-12-08,2014-12-14,82575380,2646,38
2014-12-08,2014-12-14,11361547,2572,39
2014-12-08,2014-12-14,53080199,2568,40
2014-12-08,2014-12-14,59567091,2552,41
2014-12-08,2014-12-14,115159934,2530,42
2014-12-08,2014-12-14,23014965,2503,43
2014-12-08,2014-12-14,123842164,2503,44
2014-12-08,2014-12-14,123227202,2501,45
2014-12-08,2014-12-14,21875488,2492,46
2014-12-08,2014-12-14,109928088,2490,47
2014-12-08,2014-12-14,105744471,2482,48
2014-12-08,2014-12-14,141600808,2482,49
2014-12-08,2014-12-14,33463484,2473,50
2014-12-08,2014-12-14,107376559,2458,51
2014-12-08,2014-12-14,52577851,2448,52
2014-12-08,2014-12-14,51492142,2420,53
2014-12-08,2014-12-14,142120051,2413,54
2014-12-08,2014-12-14,65949028,2352,55
2014-12-08,2014-12-14,55381200,2337,56
2014-12-08,2014-12-14,43794910,2336,57
2014-12-08,2014-12-14,142450275,2306,58
2014-12-08,2014-12-14,51926941,2304,59
2014-12-08,2014-12-14,90035027,2289,60
2014-12-08,2014-12-14,106090167,2283,61
2014-12-08,2014-12-14,11683492,2257,62
2014-12-08,2014-12-14,19708378,2252,63
2014-12-08,2014-12-14,91496013,2245,64
2014-12-08,2014-12-14,118330286,2243,65
2014-12-08,2014-12-14,130547450,2210,66
2014-12-08,2014-12-14,65961855,2200,67
2014-12-08,2014-12-14,78477282,2200,68
2014-12-08,2014-12-14,92928708,2196,69
2014-12-08,2014-12-14,82905542,2184,70
2014-12-08,2014-12-14,125411948,2179,71
2014-12-08,2014-12-14,83735095,2178,72
2014-12-08,2014-12-14,140780237,2166,73
2014-12-08,2014-12-14,9639120,2153,74
2014-12-08,2014-12-14,56560718,2136,75
2014-12-08,2014-12-14,108212684,2132,76
2014-12-08,2014-12-14,867381,2122,77
2014-12-08,2014-12-14,108770715,2111,78
2014-12-08,2014-12-14,102974755,2111,79
2014-12-08,2014-12-14,20849275,2099,80
2014-12-08,2014-12-14,18781926,2098,81
2014-12-08,2014-12-14,75821100,2094,82
2014-12-08,2014-12-14,47874120,2089,83
2014-12-08,2014-12-14,122150914,2087,84
2014-12-08,2014-12-14,10319860,2086,85
2014-12-08,2014-12-14,117026591,2081,86
2014-12-08,2014-12-14,67268928,2078,87
2014-12-08,2014-12-14,29383294,2067,88
2014-12-08,2014-12-14,85822276,2055,89
2014-12-08,2014-12-14,36497409,2050,90
2014-12-08,2014-12-14,31190628,2035,91
2014-12-08,2014-12-14,16807373,2034,92
2014-12-08,2014-12-14,45743550,2029,93
2014-12-08,2014-12-14,84465849,2029,94
2014-12-08,2014-12-14,60366651,2018,95
2014-12-08,2014-12-14,138793462,2011,96
2014-12-08,2014-12-14,47293396,2007,97
2014-12-08,2014-12-14,80775941,2007,98
2014-12-08,2014-12-14,114211505,1999,99
2014-12-08,2014-12-14,71238931,1997,100
2014-12-08,2014-12-14,56245076,1990,101
2014-12-08,2014-12-14,84698728,1988,102
2014-12-08,2014-12-14,129377104,1981,103
2014-12-08,2014-12-14,29245673,1978,104
2014-12-08,2014-12-14,17883538,1971,105
2014-12-08,2014-12-14,22369795,1970,106
2014-12-08,2014-12-14,122388121,1948,107
2014-12-08,2014-12-14,48908899,1947,108
2014-12-08,2014-12-14,49394233,1941,109
2014-12-08,2014-12-14,124210329,1937,110
2014-12-08,2014-12-14,102281568,1930,111
2014-12-08,2014-12-14,83954147,1929,112
2014-12-08,2014-12-14,26622553,1928,113
2014-12-08,2014-12-14,84566857,1928,114
2014-12-08,2014-12-14,133888509,1920,115
2014-12-08,2014-12-14,105616401,1915,116
2014-12-08,2014-12-14,77339861,1914,117
2014-12-08,2014-12-14,129903163,1903,118
2014-12-08,2014-12-14,52772551,1903,119
2014-12-08,2014-12-14,71611159,1893,120
2014-12-08,2014-12-14,78571658,1885,121
