item_category,item_id,total_purchase_count,core_user_purchase_count,non_core_user_purchase_count,core_user_purchase_rate,core_user_purchase_rate_percent
5269,362876986,1,1,0,1.0,100.0%
5271,380133306,5,5,0,1.0,100.0%
5271,8504440,4,4,0,1.0,100.0%
5271,8298259,3,3,0,1.0,100.0%
5271,263840435,3,3,0,1.0,100.0%
5271,356643063,3,3,0,1.0,100.0%
5271,25187765,2,2,0,1.0,100.0%
5271,35475268,2,2,0,1.0,100.0%
5271,35587780,2,2,0,1.0,100.0%
5271,36841721,2,2,0,1.0,100.0%
5271,45514330,2,2,0,1.0,100.0%
5271,48353793,2,2,0,1.0,100.0%
5271,67824411,2,2,0,1.0,100.0%
5271,79204362,2,2,0,1.0,100.0%
5271,81402844,2,2,0,1.0,100.0%
5271,94568628,2,2,0,1.0,100.0%
5271,166394690,2,2,0,1.0,100.0%
5271,256017693,2,2,0,1.0,100.0%
5271,276838596,2,2,0,1.0,100.0%
5271,292329462,2,2,0,1.0,100.0%
5271,371598867,2,2,0,1.0,100.0%
5271,389431750,2,2,0,1.0,100.0%
5271,748005,1,1,0,1.0,100.0%
5271,2176154,1,1,0,1.0,100.0%
5271,4101756,1,1,0,1.0,100.0%
5271,4333184,1,1,0,1.0,100.0%
5271,4356426,1,1,0,1.0,100.0%
5271,5986180,1,1,0,1.0,100.0%
5271,8094622,1,1,0,1.0,100.0%
5271,16311172,1,1,0,1.0,100.0%
5271,16995618,1,1,0,1.0,100.0%
5271,18357772,1,1,0,1.0,100.0%
5271,22799943,1,1,0,1.0,100.0%
5271,25846765,1,1,0,1.0,100.0%
5271,30026542,1,1,0,1.0,100.0%
5271,32953299,1,1,0,1.0,100.0%
5271,33068162,1,1,0,1.0,100.0%
5271,36288090,1,1,0,1.0,100.0%
5271,41091126,1,1,0,1.0,100.0%
5271,45680096,1,1,0,1.0,100.0%
5271,48018112,1,1,0,1.0,100.0%
5271,48257289,1,1,0,1.0,100.0%
5271,54671943,1,1,0,1.0,100.0%
5271,59692716,1,1,0,1.0,100.0%
5271,61085380,1,1,0,1.0,100.0%
5271,61930614,1,1,0,1.0,100.0%
5271,63304107,1,1,0,1.0,100.0%
5271,71039070,1,1,0,1.0,100.0%
5271,72221482,1,1,0,1.0,100.0%
5271,74740270,1,1,0,1.0,100.0%
5271,76474141,1,1,0,1.0,100.0%
5271,79059661,1,1,0,1.0,100.0%
5271,84496216,1,1,0,1.0,100.0%
5271,88587644,1,1,0,1.0,100.0%
5271,91854762,1,1,0,1.0,100.0%
5271,92012583,1,1,0,1.0,100.0%
5271,93265679,1,1,0,1.0,100.0%
5271,93441715,1,1,0,1.0,100.0%
5271,94654704,1,1,0,1.0,100.0%
5271,102792689,1,1,0,1.0,100.0%
5271,106843866,1,1,0,1.0,100.0%
5271,110246738,1,1,0,1.0,100.0%
5271,113379863,1,1,0,1.0,100.0%
5271,117115654,1,1,0,1.0,100.0%
5271,118491076,1,1,0,1.0,100.0%
5271,119800145,1,1,0,1.0,100.0%
5271,121059372,1,1,0,1.0,100.0%
5271,121724117,1,1,0,1.0,100.0%
5271,125809867,1,1,0,1.0,100.0%
5271,126232973,1,1,0,1.0,100.0%
5271,127943741,1,1,0,1.0,100.0%
5271,130325075,1,1,0,1.0,100.0%
5271,135295416,1,1,0,1.0,100.0%
5271,139357114,1,1,0,1.0,100.0%
5271,140221222,1,1,0,1.0,100.0%
5271,143894620,1,1,0,1.0,100.0%
5271,149617459,1,1,0,1.0,100.0%
5271,151197383,1,1,0,1.0,100.0%
5271,152602742,1,1,0,1.0,100.0%
5271,152604499,1,1,0,1.0,100.0%
5271,154827591,1,1,0,1.0,100.0%
5271,163047400,1,1,0,1.0,100.0%
5271,168119299,1,1,0,1.0,100.0%
5271,168125050,1,1,0,1.0,100.0%
5271,168940070,1,1,0,1.0,100.0%
5271,172918489,1,1,0,1.0,100.0%
5271,175408900,1,1,0,1.0,100.0%
5271,175506930,1,1,0,1.0,100.0%
5271,179889194,1,1,0,1.0,100.0%
5271,180003386,1,1,0,1.0,100.0%
5271,180429224,1,1,0,1.0,100.0%
5271,180482357,1,1,0,1.0,100.0%
5271,187540100,1,1,0,1.0,100.0%
5271,190201221,1,1,0,1.0,100.0%
5271,190968835,1,1,0,1.0,100.0%
5271,197044887,1,1,0,1.0,100.0%
5271,197520471,1,1,0,1.0,100.0%
5271,197659395,1,1,0,1.0,100.0%
5271,197909350,1,1,0,1.0,100.0%
5271,202634125,1,1,0,1.0,100.0%
5271,210952201,1,1,0,1.0,100.0%
5271,220362879,1,1,0,1.0,100.0%
5271,220583814,1,1,0,1.0,100.0%
5271,222844234,1,1,0,1.0,100.0%
5271,226880336,1,1,0,1.0,100.0%
5271,226963550,1,1,0,1.0,100.0%
5271,229481080,1,1,0,1.0,100.0%
5271,231258807,1,1,0,1.0,100.0%
5271,236866764,1,1,0,1.0,100.0%
5271,241745265,1,1,0,1.0,100.0%
5271,247645181,1,1,0,1.0,100.0%
5271,248309112,1,1,0,1.0,100.0%
5271,249341017,1,1,0,1.0,100.0%
5271,250074578,1,1,0,1.0,100.0%
5271,253948403,1,1,0,1.0,100.0%
5271,254385954,1,1,0,1.0,100.0%
5271,255219710,1,1,0,1.0,100.0%
5271,256289920,1,1,0,1.0,100.0%
5271,256343519,1,1,0,1.0,100.0%
5271,257835714,1,1,0,1.0,100.0%
5271,259888483,1,1,0,1.0,100.0%
5271,260760739,1,1,0,1.0,100.0%
5271,263610306,1,1,0,1.0,100.0%
5271,266275934,1,1,0,1.0,100.0%
5271,269208496,1,1,0,1.0,100.0%
5271,270571006,1,1,0,1.0,100.0%
5271,270805122,1,1,0,1.0,100.0%
5271,283752331,1,1,0,1.0,100.0%
5271,283753234,1,1,0,1.0,100.0%
5271,283929183,1,1,0,1.0,100.0%
5271,287233510,1,1,0,1.0,100.0%
5271,297609393,1,1,0,1.0,100.0%
5271,299204680,1,1,0,1.0,100.0%
5271,301100836,1,1,0,1.0,100.0%
5271,306694020,1,1,0,1.0,100.0%
5271,306845726,1,1,0,1.0,100.0%
5271,307620314,1,1,0,1.0,100.0%
5271,308974189,1,1,0,1.0,100.0%
5271,315820270,1,1,0,1.0,100.0%
5271,316491047,1,1,0,1.0,100.0%
5271,317237341,1,1,0,1.0,100.0%
5271,329253404,1,1,0,1.0,100.0%
5271,333641441,1,1,0,1.0,100.0%
5271,336268841,1,1,0,1.0,100.0%
5271,337547898,1,1,0,1.0,100.0%
5271,343027828,1,1,0,1.0,100.0%
5271,343695061,1,1,0,1.0,100.0%
5271,344251113,1,1,0,1.0,100.0%
5271,346307859,1,1,0,1.0,100.0%
5271,346784694,1,1,0,1.0,100.0%
5271,348136737,1,1,0,1.0,100.0%
5271,356450069,1,1,0,1.0,100.0%
5271,356987704,1,1,0,1.0,100.0%
5271,361490012,1,1,0,1.0,100.0%
5271,361834457,1,1,0,1.0,100.0%
5271,364565125,1,1,0,1.0,100.0%
5271,365789995,1,1,0,1.0,100.0%
5271,365836309,1,1,0,1.0,100.0%
5271,368311537,1,1,0,1.0,100.0%
5271,375040678,1,1,0,1.0,100.0%
5271,378663656,1,1,0,1.0,100.0%
5271,380472468,1,1,0,1.0,100.0%
5271,385012447,1,1,0,1.0,100.0%
5271,386818371,1,1,0,1.0,100.0%
5271,388643850,1,1,0,1.0,100.0%
5271,395568110,1,1,0,1.0,100.0%
5271,395638324,1,1,0,1.0,100.0%
5271,399433248,1,1,0,1.0,100.0%
5271,403082296,1,1,0,1.0,100.0%
5271,141724184,3,2,1,0.6667,66.67%
5271,98580129,2,1,1,0.5,50.0%
5271,172119104,2,1,1,0.5,50.0%
5271,304623074,2,1,1,0.5,50.0%
5271,351566374,2,1,1,0.5,50.0%
5271,359695824,2,1,1,0.5,50.0%
5271,295397332,3,1,2,0.3333,33.33%
5271,133332338,3,0,3,0.0,0.0%
5271,49480233,2,0,2,0.0,0.0%
5271,103194600,2,0,2,0.0,0.0%
5271,149233510,2,0,2,0.0,0.0%
5271,152027938,2,0,2,0.0,0.0%
5271,212550107,2,0,2,0.0,0.0%
5271,229514681,2,0,2,0.0,0.0%
5271,249357055,2,0,2,0.0,0.0%
5271,303789703,2,0,2,0.0,0.0%
5271,310629921,2,0,2,0.0,0.0%
5271,397850707,2,0,2,0.0,0.0%
5271,923870,1,0,1,0.0,0.0%
5271,14878275,1,0,1,0.0,0.0%
5271,18701975,1,0,1,0.0,0.0%
5271,21397827,1,0,1,0.0,0.0%
5271,22408558,1,0,1,0.0,0.0%
5271,22756606,1,0,1,0.0,0.0%
5271,23709751,1,0,1,0.0,0.0%
5271,32860798,1,0,1,0.0,0.0%
5271,33306622,1,0,1,0.0,0.0%
5271,35858209,1,0,1,0.0,0.0%
5271,37947402,1,0,1,0.0,0.0%
5271,38338536,1,0,1,0.0,0.0%
5271,40553568,1,0,1,0.0,0.0%
5271,41273997,1,0,1,0.0,0.0%
5271,41677858,1,0,1,0.0,0.0%
5271,43746193,1,0,1,0.0,0.0%
5271,49778298,1,0,1,0.0,0.0%
5271,61579463,1,0,1,0.0,0.0%
5271,62478992,1,0,1,0.0,0.0%
5271,62480162,1,0,1,0.0,0.0%
5271,72917371,1,0,1,0.0,0.0%
5271,78465179,1,0,1,0.0,0.0%
5271,84969619,1,0,1,0.0,0.0%
5271,86237205,1,0,1,0.0,0.0%
5271,88898561,1,0,1,0.0,0.0%
5271,93301781,1,0,1,0.0,0.0%
5271,102932222,1,0,1,0.0,0.0%
5271,106706123,1,0,1,0.0,0.0%
5271,107252440,1,0,1,0.0,0.0%
5271,110716970,1,0,1,0.0,0.0%
5271,113114562,1,0,1,0.0,0.0%
5271,114987779,1,0,1,0.0,0.0%
5271,117162098,1,0,1,0.0,0.0%
5271,117454661,1,0,1,0.0,0.0%
5271,117642165,1,0,1,0.0,0.0%
5271,118590481,1,0,1,0.0,0.0%
5271,126590092,1,0,1,0.0,0.0%
5271,138081080,1,0,1,0.0,0.0%
5271,144894709,1,0,1,0.0,0.0%
5271,145259594,1,0,1,0.0,0.0%
5271,149350627,1,0,1,0.0,0.0%
5271,152499375,1,0,1,0.0,0.0%
5271,157400895,1,0,1,0.0,0.0%
5271,159048006,1,0,1,0.0,0.0%
5271,159407692,1,0,1,0.0,0.0%
5271,166539250,1,0,1,0.0,0.0%
5271,174880893,1,0,1,0.0,0.0%
5271,177964562,1,0,1,0.0,0.0%
5271,179011753,1,0,1,0.0,0.0%
5271,187442181,1,0,1,0.0,0.0%
5271,190026710,1,0,1,0.0,0.0%
5271,190762110,1,0,1,0.0,0.0%
5271,192665331,1,0,1,0.0,0.0%
5271,201923438,1,0,1,0.0,0.0%
5271,206771195,1,0,1,0.0,0.0%
5271,208619797,1,0,1,0.0,0.0%
5271,216022095,1,0,1,0.0,0.0%
5271,223171121,1,0,1,0.0,0.0%
5271,225839199,1,0,1,0.0,0.0%
5271,225895246,1,0,1,0.0,0.0%
5271,236999273,1,0,1,0.0,0.0%
5271,239670198,1,0,1,0.0,0.0%
5271,244138585,1,0,1,0.0,0.0%
5271,244815001,1,0,1,0.0,0.0%
5271,253405065,1,0,1,0.0,0.0%
5271,257024158,1,0,1,0.0,0.0%
5271,258757893,1,0,1,0.0,0.0%
5271,262535135,1,0,1,0.0,0.0%
5271,265715938,1,0,1,0.0,0.0%
5271,266705672,1,0,1,0.0,0.0%
5271,272446310,1,0,1,0.0,0.0%
5271,286065462,1,0,1,0.0,0.0%
5271,290925275,1,0,1,0.0,0.0%
5271,291297636,1,0,1,0.0,0.0%
5271,294868643,1,0,1,0.0,0.0%
5271,296381531,1,0,1,0.0,0.0%
5271,306242170,1,0,1,0.0,0.0%
5271,309416924,1,0,1,0.0,0.0%
5271,321163471,1,0,1,0.0,0.0%
5271,325988096,1,0,1,0.0,0.0%
5271,327879520,1,0,1,0.0,0.0%
5271,331699186,1,0,1,0.0,0.0%
5271,332027021,1,0,1,0.0,0.0%
5271,335150919,1,0,1,0.0,0.0%
5271,336446723,1,0,1,0.0,0.0%
5271,343314209,1,0,1,0.0,0.0%
5271,344289112,1,0,1,0.0,0.0%
5271,344350283,1,0,1,0.0,0.0%
5271,345652377,1,0,1,0.0,0.0%
5271,357576617,1,0,1,0.0,0.0%
5271,359827791,1,0,1,0.0,0.0%
5271,360880642,1,0,1,0.0,0.0%
5271,362985973,1,0,1,0.0,0.0%
5271,365061012,1,0,1,0.0,0.0%
5271,367574282,1,0,1,0.0,0.0%
5271,373110430,1,0,1,0.0,0.0%
5271,374146311,1,0,1,0.0,0.0%
5271,374518471,1,0,1,0.0,0.0%
5271,383165265,1,0,1,0.0,0.0%
5271,388189325,1,0,1,0.0,0.0%
5271,388616400,1,0,1,0.0,0.0%
5271,389233957,1,0,1,0.0,0.0%
5271,395451784,1,0,1,0.0,0.0%
5273,132888276,4,4,0,1.0,100.0%
5273,266273341,3,3,0,1.0,100.0%
5273,304000718,3,3,0,1.0,100.0%
5273,95249563,2,2,0,1.0,100.0%
5273,317284649,2,2,0,1.0,100.0%
5273,341838501,2,2,0,1.0,100.0%
5273,381926475,2,2,0,1.0,100.0%
5273,327849,1,1,0,1.0,100.0%
5273,20480616,1,1,0,1.0,100.0%
5273,28346734,1,1,0,1.0,100.0%
5273,37091167,1,1,0,1.0,100.0%
5273,48206324,1,1,0,1.0,100.0%
5273,48859579,1,1,0,1.0,100.0%
5273,49200276,1,1,0,1.0,100.0%
5273,83852744,1,1,0,1.0,100.0%
5273,93617004,1,1,0,1.0,100.0%
5273,95048113,1,1,0,1.0,100.0%
5273,105276418,1,1,0,1.0,100.0%
5273,105493441,1,1,0,1.0,100.0%
5273,111116953,1,1,0,1.0,100.0%
5273,116011001,1,1,0,1.0,100.0%
5273,117837167,1,1,0,1.0,100.0%
5273,118790666,1,1,0,1.0,100.0%
5273,121468133,1,1,0,1.0,100.0%
5273,124678922,1,1,0,1.0,100.0%
5273,139801806,1,1,0,1.0,100.0%
5273,141809953,1,1,0,1.0,100.0%
5273,143139571,1,1,0,1.0,100.0%
5273,151103627,1,1,0,1.0,100.0%
5273,155771476,1,1,0,1.0,100.0%
5273,178654892,1,1,0,1.0,100.0%
5273,182801295,1,1,0,1.0,100.0%
5273,202309226,1,1,0,1.0,100.0%
5273,210467075,1,1,0,1.0,100.0%
5273,218296743,1,1,0,1.0,100.0%
5273,224072317,1,1,0,1.0,100.0%
5273,242830962,1,1,0,1.0,100.0%
5273,243762412,1,1,0,1.0,100.0%
5273,247116967,1,1,0,1.0,100.0%
5273,249117830,1,1,0,1.0,100.0%
5273,255901946,1,1,0,1.0,100.0%
5273,268971847,1,1,0,1.0,100.0%
5273,271474842,1,1,0,1.0,100.0%
5273,282119333,1,1,0,1.0,100.0%
5273,294561786,1,1,0,1.0,100.0%
5273,328506627,1,1,0,1.0,100.0%
5273,332583979,1,1,0,1.0,100.0%
5273,354157771,1,1,0,1.0,100.0%
5273,358515591,1,1,0,1.0,100.0%
5273,362503402,1,1,0,1.0,100.0%
5273,379682059,1,1,0,1.0,100.0%
5273,380505600,1,1,0,1.0,100.0%
5273,383204672,1,1,0,1.0,100.0%
5273,397458401,1,1,0,1.0,100.0%
5273,221830759,17,12,5,0.7059,70.59%
5273,312636757,4,2,2,0.5,50.0%
5273,325976971,2,1,1,0.5,50.0%
5273,186821796,4,0,4,0.0,0.0%
5273,284812980,3,0,3,0.0,0.0%
5273,1039723,2,0,2,0.0,0.0%
5273,18536017,2,0,2,0.0,0.0%
5273,29892565,2,0,2,0.0,0.0%
5273,231685444,2,0,2,0.0,0.0%
5273,259883429,2,0,2,0.0,0.0%
5273,283597943,2,0,2,0.0,0.0%
5273,303063829,2,0,2,0.0,0.0%
5273,372939530,2,0,2,0.0,0.0%
5273,6423663,1,0,1,0.0,0.0%
5273,19820100,1,0,1,0.0,0.0%
5273,23109891,1,0,1,0.0,0.0%
5273,40147529,1,0,1,0.0,0.0%
5273,42528907,1,0,1,0.0,0.0%
5273,43589536,1,0,1,0.0,0.0%
5273,50255456,1,0,1,0.0,0.0%
5273,61876295,1,0,1,0.0,0.0%
5273,63680475,1,0,1,0.0,0.0%
5273,64576729,1,0,1,0.0,0.0%
5273,66905624,1,0,1,0.0,0.0%
5273,67703695,1,0,1,0.0,0.0%
5273,73429835,1,0,1,0.0,0.0%
5273,81767156,1,0,1,0.0,0.0%
5273,89176742,1,0,1,0.0,0.0%
5273,95037750,1,0,1,0.0,0.0%
5273,95508155,1,0,1,0.0,0.0%
5273,113471892,1,0,1,0.0,0.0%
5273,115010538,1,0,1,0.0,0.0%
5273,125301264,1,0,1,0.0,0.0%
5273,135464104,1,0,1,0.0,0.0%
5273,139046862,1,0,1,0.0,0.0%
5273,176219788,1,0,1,0.0,0.0%
5273,177683941,1,0,1,0.0,0.0%
5273,183033313,1,0,1,0.0,0.0%
5273,192065059,1,0,1,0.0,0.0%
5273,199531861,1,0,1,0.0,0.0%
5273,201692186,1,0,1,0.0,0.0%
5273,208510517,1,0,1,0.0,0.0%
5273,222150654,1,0,1,0.0,0.0%
5273,230246129,1,0,1,0.0,0.0%
5273,238416069,1,0,1,0.0,0.0%
5273,276160680,1,0,1,0.0,0.0%
5273,281871142,1,0,1,0.0,0.0%
5273,300183295,1,0,1,0.0,0.0%
5273,307265180,1,0,1,0.0,0.0%
5273,321348585,1,0,1,0.0,0.0%
5273,325670986,1,0,1,0.0,0.0%
5273,329614935,1,0,1,0.0,0.0%
5273,332947864,1,0,1,0.0,0.0%
5273,341225243,1,0,1,0.0,0.0%
5273,351121116,1,0,1,0.0,0.0%
5273,351352149,1,0,1,0.0,0.0%
5273,378696351,1,0,1,0.0,0.0%
5273,384270539,1,0,1,0.0,0.0%
5273,392877065,1,0,1,0.0,0.0%
5273,404387205,1,0,1,0.0,0.0%
5276,207387508,3,3,0,1.0,100.0%
5276,46887943,2,2,0,1.0,100.0%
5276,248069263,1,1,0,1.0,100.0%
5276,355501414,1,1,0,1.0,100.0%
5276,34841245,3,2,1,0.6667,66.67%
5276,341179920,2,1,1,0.5,50.0%
5279,117940509,1,0,1,0.0,0.0%
5287,6601536,1,0,1,0.0,0.0%
5304,91883447,1,1,0,1.0,100.0%
5304,129695514,1,1,0,1.0,100.0%
5304,306398540,1,1,0,1.0,100.0%
5304,276727463,1,0,1,0.0,0.0%
5308,1007582,1,1,0,1.0,100.0%
5308,7211928,1,1,0,1.0,100.0%
5308,13673178,1,1,0,1.0,100.0%
5308,82727421,1,1,0,1.0,100.0%
5308,99918702,1,1,0,1.0,100.0%
5308,197917266,1,1,0,1.0,100.0%
5308,333384332,1,1,0,1.0,100.0%
5308,99962109,1,0,1,0.0,0.0%
5308,126913228,1,0,1,0.0,0.0%
5308,287095566,1,0,1,0.0,0.0%
5309,75715454,1,1,0,1.0,100.0%
5309,105706573,1,1,0,1.0,100.0%
5309,138182826,1,1,0,1.0,100.0%
5309,229056523,1,1,0,1.0,100.0%
5309,33646637,1,0,1,0.0,0.0%
5309,378925035,1,0,1,0.0,0.0%
5309,391351138,1,0,1,0.0,0.0%
5315,184346102,1,1,0,1.0,100.0%
5315,188674413,1,1,0,1.0,100.0%
5315,207202987,1,1,0,1.0,100.0%
5315,289074077,2,1,1,0.5,50.0%
5315,235969476,1,0,1,0.0,0.0%
5319,10081196,2,2,0,1.0,100.0%
5319,72049990,2,2,0,1.0,100.0%
5319,161395329,2,2,0,1.0,100.0%
5319,384165569,2,2,0,1.0,100.0%
5319,6522597,1,1,0,1.0,100.0%
5319,30863703,1,1,0,1.0,100.0%
5319,46354149,1,1,0,1.0,100.0%
5319,74259932,1,1,0,1.0,100.0%
5319,126353393,1,1,0,1.0,100.0%
5319,127095969,1,1,0,1.0,100.0%
5319,160542333,1,1,0,1.0,100.0%
5319,177959700,1,1,0,1.0,100.0%
5319,183382549,1,1,0,1.0,100.0%
5319,203950350,1,1,0,1.0,100.0%
5319,231183605,1,1,0,1.0,100.0%
5319,246318586,1,1,0,1.0,100.0%
5319,248094495,1,1,0,1.0,100.0%
5319,249904202,1,1,0,1.0,100.0%
5319,254629992,1,1,0,1.0,100.0%
5319,264118751,1,1,0,1.0,100.0%
5319,268646862,1,1,0,1.0,100.0%
5319,279146192,1,1,0,1.0,100.0%
5319,311416178,1,1,0,1.0,100.0%
5319,314421916,1,1,0,1.0,100.0%
5319,319119148,1,1,0,1.0,100.0%
5319,328490273,1,1,0,1.0,100.0%
5319,332371273,1,1,0,1.0,100.0%
5319,25581646,3,2,1,0.6667,66.67%
5319,254485162,4,2,2,0.5,50.0%
5319,1397234,2,1,1,0.5,50.0%
5319,94005615,2,1,1,0.5,50.0%
5319,127328081,2,1,1,0.5,50.0%
5319,350343565,2,1,1,0.5,50.0%
5319,350846871,2,1,1,0.5,50.0%
5319,60053243,2,0,2,0.0,0.0%
5319,113379220,2,0,2,0.0,0.0%
5319,222457741,2,0,2,0.0,0.0%
5319,250686844,2,0,2,0.0,0.0%
5319,260663094,2,0,2,0.0,0.0%
5319,68421454,1,0,1,0.0,0.0%
5319,72915088,1,0,1,0.0,0.0%
5319,90778629,1,0,1,0.0,0.0%
5319,90903006,1,0,1,0.0,0.0%
5319,98967300,1,0,1,0.0,0.0%
5319,115975262,1,0,1,0.0,0.0%
5319,127435257,1,0,1,0.0,0.0%
5319,135638337,1,0,1,0.0,0.0%
5319,158511346,1,0,1,0.0,0.0%
5319,171290152,1,0,1,0.0,0.0%
5319,175049511,1,0,1,0.0,0.0%
5319,178630463,1,0,1,0.0,0.0%
5319,183393117,1,0,1,0.0,0.0%
5319,201634228,1,0,1,0.0,0.0%
5319,207620383,1,0,1,0.0,0.0%
5319,224111567,1,0,1,0.0,0.0%
5319,298117185,1,0,1,0.0,0.0%
5319,339206690,1,0,1,0.0,0.0%
5319,375077283,1,0,1,0.0,0.0%
5319,400334013,1,0,1,0.0,0.0%
5320,378836132,2,2,0,1.0,100.0%
5320,22530155,1,1,0,1.0,100.0%
5320,32471407,1,1,0,1.0,100.0%
5320,44229845,1,1,0,1.0,100.0%
5320,103449060,1,1,0,1.0,100.0%
5320,113307139,1,1,0,1.0,100.0%
5320,122553254,1,1,0,1.0,100.0%
5320,228173685,1,1,0,1.0,100.0%
5320,135579966,2,0,2,0.0,0.0%
5320,306881846,2,0,2,0.0,0.0%
5320,145450409,1,0,1,0.0,0.0%
5320,225489778,1,0,1,0.0,0.0%
5322,358976841,1,0,1,0.0,0.0%
5324,396479143,2,2,0,1.0,100.0%
5324,13000660,1,1,0,1.0,100.0%
5324,61535141,1,1,0,1.0,100.0%
5324,82088572,1,1,0,1.0,100.0%
5324,98823299,1,1,0,1.0,100.0%
5324,112236389,1,1,0,1.0,100.0%
5324,117140200,1,1,0,1.0,100.0%
5324,118955033,1,1,0,1.0,100.0%
5324,199716884,1,1,0,1.0,100.0%
5324,223052335,1,1,0,1.0,100.0%
5324,261125990,1,1,0,1.0,100.0%
5324,293942911,1,1,0,1.0,100.0%
5324,352148951,1,1,0,1.0,100.0%
5324,355420106,1,1,0,1.0,100.0%
5324,358722916,1,1,0,1.0,100.0%
5324,158842999,3,0,3,0.0,0.0%
5324,78453235,2,0,2,0.0,0.0%
5324,358283941,2,0,2,0.0,0.0%
5324,16478461,1,0,1,0.0,0.0%
5324,24289036,1,0,1,0.0,0.0%
5324,64550850,1,0,1,0.0,0.0%
5324,89536949,1,0,1,0.0,0.0%
5324,108629244,1,0,1,0.0,0.0%
5324,146673110,1,0,1,0.0,0.0%
5324,224263910,1,0,1,0.0,0.0%
5324,261851295,1,0,1,0.0,0.0%
5324,286289015,1,0,1,0.0,0.0%
5324,307416841,1,0,1,0.0,0.0%
5329,265504309,2,2,0,1.0,100.0%
5329,33846695,1,1,0,1.0,100.0%
5329,46530539,1,1,0,1.0,100.0%
5329,74841741,1,1,0,1.0,100.0%
5329,79369393,1,1,0,1.0,100.0%
5329,82372084,1,1,0,1.0,100.0%
5329,29075040,1,0,1,0.0,0.0%
5329,94660047,1,0,1,0.0,0.0%
5329,264380975,1,0,1,0.0,0.0%
5332,9589080,1,1,0,1.0,100.0%
5332,39769979,1,1,0,1.0,100.0%
5332,75752652,1,1,0,1.0,100.0%
5332,273661135,1,1,0,1.0,100.0%
5332,313982899,1,1,0,1.0,100.0%
5332,325374416,1,1,0,1.0,100.0%
5332,208202642,1,0,1,0.0,0.0%
5332,299158558,1,0,1,0.0,0.0%
5332,353983925,1,0,1,0.0,0.0%
5332,368141332,1,0,1,0.0,0.0%
5334,155873097,2,2,0,1.0,100.0%
5334,313456637,2,2,0,1.0,100.0%
5334,41976190,1,1,0,1.0,100.0%
5334,71540729,1,1,0,1.0,100.0%
5334,178540419,1,1,0,1.0,100.0%
5334,179045726,1,1,0,1.0,100.0%
5334,221225348,1,1,0,1.0,100.0%
5334,228949976,1,1,0,1.0,100.0%
5334,243894630,1,1,0,1.0,100.0%
5334,267399670,1,1,0,1.0,100.0%
5334,287869979,1,1,0,1.0,100.0%
5334,321075181,1,1,0,1.0,100.0%
5334,342104252,1,1,0,1.0,100.0%
5334,360502621,1,1,0,1.0,100.0%
5334,370438340,1,1,0,1.0,100.0%
5334,371674307,1,1,0,1.0,100.0%
5334,383897389,1,1,0,1.0,100.0%
5334,398218956,1,1,0,1.0,100.0%
5334,202909166,2,1,1,0.5,50.0%
5334,144550508,10,0,10,0.0,0.0%
5334,146174817,3,0,3,0.0,0.0%
5334,112449972,2,0,2,0.0,0.0%
5334,26056583,1,0,1,0.0,0.0%
5334,26218269,1,0,1,0.0,0.0%
5334,28318376,1,0,1,0.0,0.0%
5334,57097931,1,0,1,0.0,0.0%
5334,59180756,1,0,1,0.0,0.0%
5334,59481015,1,0,1,0.0,0.0%
5334,63943384,1,0,1,0.0,0.0%
5334,95462046,1,0,1,0.0,0.0%
5334,103447944,1,0,1,0.0,0.0%
5334,111656483,1,0,1,0.0,0.0%
5334,119480848,1,0,1,0.0,0.0%
5334,183563660,1,0,1,0.0,0.0%
5334,257594642,1,0,1,0.0,0.0%
5334,271987741,1,0,1,0.0,0.0%
5334,279951903,1,0,1,0.0,0.0%
5334,293617051,1,0,1,0.0,0.0%
5334,356049333,1,0,1,0.0,0.0%
5334,374137623,1,0,1,0.0,0.0%
5334,375483381,1,0,1,0.0,0.0%
5334,398000529,1,0,1,0.0,0.0%
5338,387593842,1,1,0,1.0,100.0%
5340,213078019,2,2,0,1.0,100.0%
5340,34890509,1,1,0,1.0,100.0%
5340,53243397,1,1,0,1.0,100.0%
5340,245568096,1,1,0,1.0,100.0%
5340,291857924,1,1,0,1.0,100.0%
5340,361692849,1,1,0,1.0,100.0%
5340,362323034,1,1,0,1.0,100.0%
5340,73372588,2,1,1,0.5,50.0%
5340,181216518,2,0,2,0.0,0.0%
5340,202279528,1,0,1,0.0,0.0%
5341,175946379,1,0,1,0.0,0.0%
5343,318293952,1,1,0,1.0,100.0%
5343,293556145,1,0,1,0.0,0.0%
5348,103119943,1,1,0,1.0,100.0%
5350,247214785,1,0,1,0.0,0.0%
5351,27248021,1,1,0,1.0,100.0%
5351,105884878,1,1,0,1.0,100.0%
5351,173343884,1,1,0,1.0,100.0%
5351,203077284,1,1,0,1.0,100.0%
5351,398218161,1,1,0,1.0,100.0%
5351,23135289,1,0,1,0.0,0.0%
5351,74036949,1,0,1,0.0,0.0%
5351,85631883,1,0,1,0.0,0.0%
5351,200966533,1,0,1,0.0,0.0%
5351,203985355,1,0,1,0.0,0.0%
5351,251739038,1,0,1,0.0,0.0%
5351,291366225,1,0,1,0.0,0.0%
5351,343847865,1,0,1,0.0,0.0%
5351,394791830,1,0,1,0.0,0.0%
5354,184091360,3,3,0,1.0,100.0%
5354,71139258,1,1,0,1.0,100.0%
5354,121586482,1,1,0,1.0,100.0%
5354,148975562,1,1,0,1.0,100.0%
